route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10388,1,2129823,BL CMS,,1,341485,103785,0,0
10388,1,2129822,BL CMS,,1,341477,103785,0,0
10388,1,2129821,BL CMS,,1,341484,103785,0,0
10388,1,2129820,BL CMS,,1,341498,103785,0,0
10388,1,2129819,BL CMS,,1,341479,103785,0,0
10388,1,2129818,BL CMS,,1,341490,103785,0,0
10388,1,2129817,BL CMS,,1,341481,103785,0,0
10388,1,2129816,BL CMS,,1,341494,103785,0,0
10388,1,2129815,BL CMS,,1,341475,103785,0,0
10388,1,2129814,BL CMS,,1,341480,103785,0,0
10388,1,2129813,BL CMS,,1,341493,103785,0,0
10388,1,2129812,BL CMS,,1,341492,103785,0,0
10388,1,2129811,BL CMS,,1,341485,103785,0,0
10388,1,2129810,BL CMS,,1,341477,103785,0,0
10388,1,2129784,BL CMS,,1,341484,103785,0,0
10388,1,2129783,BL CMS,,1,341498,103785,0,0
10388,1,2129742,BL EDMONDSON VILLAGE,,1,341506,103784,0,0
10388,1,2129782,BL CMS,,1,341497,103785,0,0
10388,1,2129740,BL WESTGATE,,1,341488,103783,0,0
10388,1,2129781,BL CMS,,1,341496,103785,0,0
10388,1,2129780,BL CMS,,1,341490,103785,0,0
10388,1,2129779,BL CMS,,1,341495,103785,0,0
10388,1,2129778,BL CMS,,1,341481,103785,0,0
10388,1,2129777,BL CMS,,1,341494,103785,0,0
10388,1,2129776,BL CMS,,1,341483,103785,0,0
10388,1,2129775,BL CMS,,1,341480,103785,0,0
10388,1,2129774,BL CMS,,1,341479,103785,0,0
10388,1,2129773,BL CMS,,1,341482,103785,0,0
10388,1,2129772,BL CMS,,1,341493,103785,0,0
10388,1,2129771,BL CMS,,1,341492,103785,0,0
10388,1,2129770,BL CMS,,1,341485,103785,0,0
10388,1,2129769,BL CMS,,1,341499,103785,0,0
10388,1,2129768,BL CMS,,1,341477,103785,0,0
10388,1,2129767,BL CMS,,1,341484,103785,0,0
10388,1,2129766,BL CMS,,1,341488,103785,0,0
10388,1,2129765,BL CMS,,1,341498,103785,0,0
10388,1,2129764,BL CMS,,1,341497,103785,0,0
10388,1,2129763,BL CMS,,1,341496,103785,0,0
10388,1,2129762,BL CMS,,1,341487,103785,0,0
10388,1,2129753,BL WESTGATE,,1,342430,103786,0,0
10388,1,2129761,BL CMS,,1,341483,103785,0,0
10388,1,2129752,BL WESTGATE,,1,341486,103786,0,0
10388,1,2129760,BL CMS,,1,341482,103785,0,0
10388,1,2129751,BL WESTGATE,,1,341485,103786,0,0
10388,1,2129759,BL CMS,,1,341484,103785,0,0
10388,1,2129750,BL WESTGATE,,1,341488,103786,0,0
10388,1,2129758,BL CMS,,1,342430,103785,0,0
10388,1,2129749,BL WESTGATE,,1,341487,103786,0,0
10388,1,2129757,BL CMS,,1,341486,103785,0,0
10388,1,2129748,BL WESTGATE,,1,341483,103786,0,0
10388,1,2129756,BL CMS,,1,341485,103785,0,0
10388,1,2129747,BL WESTGATE,,1,341482,103786,0,0
10388,1,2129755,BL CMS,,1,341488,103785,0,0
10388,1,2129746,BL WESTGATE,,1,342430,103786,0,0
10388,1,2129754,BL CMS,,1,341487,103785,0,0
10388,1,2129745,BL WESTGATE,,1,341483,103786,0,0
10388,1,2129744,BL WESTGATE,,1,341482,103786,0,0
10388,1,2129743,BL WESTGATE,,1,341483,103786,0,0
10389,1,2130160,NV MONDAWMIN METRO,,0,341562,103790,0,0
10389,1,2130159,NV MONDAWMIN METRO,,0,341560,103790,0,0
10389,1,2130158,NV MONDAWMIN METRO,,0,341558,103790,0,0
10389,1,2130157,NV MONDAWMIN METRO,,0,341555,103790,0,0
10389,1,2130145,NV MONDAWMIN METRO,,0,341557,103790,0,0
10389,1,2130156,NV MONDAWMIN METRO,,0,341562,103790,0,0
10389,1,2130155,NV MONDAWMIN METRO,,0,341561,103790,0,0
10389,1,2130154,NV MONDAWMIN METRO,,0,341554,103790,0,0
10389,1,2130153,NV MONDAWMIN METRO,,0,341560,103790,0,0
10389,1,2130141,NV MONDAWMIN METRO,,0,341548,103790,0,0
10389,1,2130152,NV MONDAWMIN METRO,,0,341559,103790,0,0
10389,1,2130151,NV MONDAWMIN METRO,,0,341544,103790,0,0
10389,1,2130150,NV MONDAWMIN METRO,,0,341558,103790,0,0
10389,1,2130149,NV MONDAWMIN METRO,,0,341542,103790,0,0
10389,1,2130148,NV MONDAWMIN METRO,,0,341533,103790,0,0
10389,1,2130140,NV MONDAWMIN METRO,,0,341555,103790,0,0
10389,1,2130147,NV MONDAWMIN METRO,,0,341543,103790,0,0
10389,1,2130146,NV MONDAWMIN METRO,,0,341538,103790,0,0
10389,1,2130144,NV MONDAWMIN METRO,,0,341556,103790,0,0
10389,1,2130143,NV MONDAWMIN METRO,,0,341549,103790,0,0
10389,1,2130142,NV MONDAWMIN METRO,,0,341552,103790,0,0
10389,1,2130136,NV MONDAWMIN METRO,,0,341541,103789,0,0
10389,1,2130139,NV MONDAWMIN METRO,,0,341554,103790,0,0
10389,1,2130135,NV MONDAWMIN METRO,,0,341548,103789,0,0
10389,1,2130138,NV MONDAWMIN METRO,,0,341544,103790,0,0
10389,1,2130134,NV MONDAWMIN METRO,,0,341533,103789,0,0
10389,1,2130137,NV MONDAWMIN METRO,,0,341542,103790,0,0
10389,1,2130133,NV MONDAWMIN METRO,,0,341538,103789,0,0
10389,1,2130124,NV MONDAWMIN METRO,,0,341543,103790,0,0
10389,1,2130132,NV MONDAWMIN METRO,,0,341552,103789,0,0
10389,1,2130123,NV MONDAWMIN METRO,,0,341549,103790,0,0
10389,1,2130131,NV MONDAWMIN METRO,,0,341541,103789,0,0
10389,1,2130122,NV MONDAWMIN METRO,,0,341547,103790,0,0
10389,1,2130130,NV MONDAWMIN METRO,,0,341548,103789,0,0
10389,1,2130121,NV MONDAWMIN METRO,,0,341532,103790,0,0
10389,1,2130129,NV MONDAWMIN METRO,,0,341533,103789,0,0
10389,1,2130120,NV MONDAWMIN METRO,,0,341544,103790,0,0
10389,1,2130128,NV MONDAWMIN METRO,,0,341538,103789,0,0
10389,1,2130119,NV MONDAWMIN METRO,,0,341542,103790,0,0
10389,1,2130127,NV MONDAWMIN METRO,,0,341552,103789,0,0
10389,1,2130118,NV MONDAWMIN METRO,,0,341543,103790,0,0
10389,1,2130126,NV MONDAWMIN METRO,,0,341541,103789,0,0
10389,1,2130117,NV MONDAWMIN METRO,,0,341549,103790,0,0
10389,1,2130125,NV MONDAWMIN METRO,,0,341548,103789,0,0
10389,1,2130116,NV MONDAWMIN METRO,,0,341547,103790,0,0
10389,1,2130115,NV MONDAWMIN METRO,,0,345815,103789,0,0
10389,1,2130114,NV MONDAWMIN METRO,,0,341545,103790,0,0
10389,1,2160915,NV BALTIMORE ARENA,,0,342902,103787,0,0
10389,1,2160913,NV BALTIMORE ARENA,,0,341533,103787,0,0
10389,1,2130113,NV MONDAWMIN METRO,,0,341538,103789,0,0
10389,1,2160914,NV BALTIMORE ARENA,,0,341532,103787,0,0
10389,1,2130112,NV MONDAWMIN METRO,,0,341544,103790,0,0
10389,1,2130111,NV MONDAWMIN METRO,,0,341537,103790,0,0
10389,1,2130110,NV MONDAWMIN METRO,,0,341553,103790,0,0
10389,1,2130109,NV MONDAWMIN METRO,,0,341542,103790,0,0
10389,1,2130108,NV MONDAWMIN METRO,,0,341552,103790,0,0
10389,1,2130107,NV MONDAWMIN METRO,,0,341551,103790,0,0
10389,1,2130106,NV MONDAWMIN METRO,,0,341543,103790,0,0
10389,1,2130105,NV MONDAWMIN METRO,,0,341541,103790,0,0
10389,1,2130104,NV MONDAWMIN METRO,,0,341550,103790,0,0
10389,1,2130103,NV MONDAWMIN METRO,,0,341549,103790,0,0
10389,1,2130102,NV MONDAWMIN METRO,,0,341548,103790,0,0
10389,1,2130101,NV MONDAWMIN METRO,,0,341540,103790,0,0
10389,1,2130100,NV MONDAWMIN METRO,,0,341547,103790,0,0
10389,1,2130099,NV MONDAWMIN METRO,,0,345815,103790,0,0
10389,1,2130098,NV MONDAWMIN METRO,,0,341546,103790,0,0
10389,1,2130097,NV MONDAWMIN METRO,,0,341545,103790,0,0
10389,1,2130096,NV MONDAWMIN METRO,,0,341538,103790,0,0
10389,1,2130095,NV MONDAWMIN METRO,,0,341544,103790,0,0
10389,1,2130094,NV MONDAWMIN METRO,,0,341537,103790,0,0
10389,1,2130092,NV MONDAWMIN METRO,,0,341542,103790,0,0
10389,1,2130093,NV MONDAWMIN METRO,,0,341543,103790,0,0
10389,1,2130091,NV MONDAWMIN METRO,,0,341541,103790,0,0
10389,1,2130090,NV MONDAWMIN METRO,,0,341535,103790,0,0
10389,1,2130089,NV MONDAWMIN METRO,,0,341540,103790,0,0
10389,1,2130088,NV MONDAWMIN METRO,,0,341536,103790,0,0
10389,1,2130087,NV MONDAWMIN METRO,,0,341538,103790,0,0
10389,1,2130086,NV MONDAWMIN METRO,,0,341537,103788,0,0
10389,1,2130085,NV MONDAWMIN METRO,,0,341535,103788,0,0
10389,1,2130084,NV MONDAWMIN METRO,,0,341536,103788,0,0
10389,1,2130083,NV MONDAWMIN METRO,,0,341535,103788,0,0
10389,1,2130082,NV MONDAWMIN METRO,,0,341536,103788,0,0
10389,1,2130081,NV MONDAWMIN METRO,,0,341535,103788,0,0
10389,1,2130172,NV WATERSEDGE,,1,341555,103794,0,0
10389,1,2130245,NV WATERSEDGE,,1,341557,103794,0,0
10389,1,2130244,NV WATERSEDGE,,1,341562,103794,0,0
10389,1,2130243,NV WATERSEDGE,,1,341560,103794,0,0
10389,1,2130242,NV WATERSEDGE,,1,341544,103794,0,0
10389,1,2130241,NV WATERSEDGE,,1,341558,103794,0,0
10389,1,2130240,NV WATERSEDGE,,1,341542,103794,0,0
10389,1,2130239,NV WATERSEDGE,,1,341533,103794,0,0
10389,1,2130238,NV WATERSEDGE,,1,341555,103794,0,0
10389,1,2130237,NV WATERSEDGE,,1,341543,103794,0,0
10389,1,2130236,NV WATERSEDGE,,1,341538,103794,0,0
10389,1,2130235,NV WATERSEDGE,,1,341556,103794,0,0
10389,1,2130234,NV WATERSEDGE,,1,341549,103794,0,0
10389,1,2130233,NV WATERSEDGE,,1,341557,103794,0,0
10389,1,2130232,NV WATERSEDGE,,1,341562,103794,0,0
10389,1,2160916,NV JOSEPH LEE,,1,341552,103791,0,0
10389,1,2130231,NV WATERSEDGE,,1,341541,103794,0,0
10389,1,2160917,NV JOSEPH LEE,,1,341561,103791,0,0
10389,1,2160918,NV JOSEPH LEE,,1,345814,103791,0,0
10389,1,2130230,NV WATERSEDGE,,1,341554,103794,0,0
10389,1,2130229,NV WATERSEDGE,,1,341560,103794,0,0
10389,1,2130228,NV WATERSEDGE,,1,341548,103794,0,0
10389,1,2130227,NV WATERSEDGE,,1,341559,103794,0,0
10389,1,2130226,NV DUNDALK,,1,341544,103793,0,0
10389,1,2130225,NV WATERSEDGE,,1,341542,103794,0,0
10389,1,2130224,NV DUNDALK,,1,341533,103793,0,0
10389,1,2130221,NV WATERSEDGE,,1,341543,103794,0,0
10389,1,2130223,NV DUNDALK,,1,341538,103793,0,0
10389,1,2130220,NV WATERSEDGE,,1,341549,103794,0,0
10389,1,2130222,NV DUNDALK,,1,341552,103793,0,0
10389,1,2130219,NV WATERSEDGE,,1,341547,103794,0,0
10389,1,2130218,NV DUNDALK,,1,341541,103793,0,0
10389,1,2130213,NV WATERSEDGE,,1,341532,103794,0,0
10389,1,2130217,NV DUNDALK,,1,341548,103793,0,0
10389,1,2130212,NV WATERSEDGE,,1,341544,103794,0,0
10389,1,2130216,NV DUNDALK,,1,341533,103793,0,0
10389,1,2130211,NV WATERSEDGE,,1,341542,103794,0,0
10389,1,2130215,NV DUNDALK,,1,341538,103793,0,0
10389,1,2130210,NV WATERSEDGE,,1,341543,103794,0,0
10389,1,2130214,NV DUNDALK,,1,341552,103793,0,0
10389,1,2130209,NV WATERSEDGE,,1,341549,103794,0,0
10389,1,2130208,NV DUNDALK,,1,341541,103793,0,0
10389,1,2130205,NV WATERSEDGE,,1,341547,103794,0,0
10389,1,2130207,NV DUNDALK,,1,341548,103793,0,0
10389,1,2130204,NV WATERSEDGE,,1,341532,103794,0,0
10389,1,2130206,NV DUNDALK,,1,341533,103793,0,0
10389,1,2130203,NV WATERSEDGE,,1,341544,103794,0,0
10389,1,2130202,NV DUNDALK,,1,341538,103793,0,0
10389,1,2130171,NV WATERSEDGE,,1,341542,103794,0,0
10389,1,2130201,NV DUNDALK,,1,341552,103793,0,0
10389,1,2130200,NV WATERSEDGE,,1,341543,103794,0,0
10389,1,2130199,NV DUNDALK,,1,341541,103793,0,0
10389,1,2130198,NV WATERSEDGE,,1,341549,103794,0,0
10389,1,2130197,NV WATERSEDGE,,1,341548,103794,0,0
10389,1,2130196,NV WATERSEDGE,,1,341540,103794,0,0
10389,1,2130195,NV WATERSEDGE,,1,341547,103794,0,0
10389,1,2130194,NV WATERSEDGE,,1,345815,103794,0,0
10389,1,2130193,NV WATERSEDGE,,1,341546,103794,0,0
10389,1,2130192,NV WATERSEDGE,,1,341545,103794,0,0
10389,1,2130191,NV WATERSEDGE,,1,341538,103794,0,0
10389,1,2130190,NV WATERSEDGE,,1,341544,103794,0,0
10389,1,2130189,NV WATERSEDGE,,1,341537,103794,0,0
10389,1,2130188,NV WATERSEDGE,,1,341553,103794,0,0
10389,1,2130187,NV WATERSEDGE,,1,341542,103794,0,0
10389,1,2130186,NV WATERSEDGE,,1,341552,103794,0,0
10389,1,2130185,NV WATERSEDGE,,1,341551,103794,0,0
10389,1,2130184,NV WATERSEDGE,,1,341543,103794,0,0
10389,1,2130183,NV WATERSEDGE,,1,341541,103794,0,0
10389,1,2130182,NV WATERSEDGE,,1,341550,103794,0,0
10389,1,2130181,NV WATERSEDGE,,1,341549,103794,0,0
10389,1,2130170,NV WATERSEDGE,,1,341548,103794,0,0
10389,1,2130180,NV WATERSEDGE,,1,341540,103794,0,0
10389,1,2130179,NV WATERSEDGE,,1,345815,103794,0,0
10389,1,2130178,NV WATERSEDGE,,1,341538,103794,0,0
10389,1,2130177,NV WATERSEDGE,,1,341537,103794,0,0
10389,1,2130176,NV WATERSEDGE,,1,341542,103794,0,0
10389,1,2130175,NV WATERSEDGE,,1,341543,103794,0,0
10389,1,2130174,NV WATERSEDGE,,1,341541,103794,0,0
10389,1,2130173,NV TURNER STATION,,1,341535,103792,0,0
10389,1,2130161,NV TURNER STATION,,1,341536,103792,0,0
10389,1,2130169,NV TURNER STATION,,1,341537,103792,0,0
10389,1,2130168,NV TURNER STATION,,1,341535,103792,0,0
10389,1,2130167,NV TURNER STATION,,1,341536,103792,0,0
10389,1,2130166,NV TURNER STATION,,1,341535,103792,0,0
10389,1,2130165,NV TURNER STATION,,1,341536,103792,0,0
10390,1,2130435,PK W BALTIMORE MARC,,0,341586,103795,0,0
10390,1,2130510,PK W BALTIMORE MARC,,0,341618,103795,0,0
10390,1,2130434,PK W BALTIMORE MARC,,0,341585,103795,0,0
10390,1,2130512,PK W BALTIMORE MARC,,0,341625,103795,0,0
10390,1,2130514,PK W BALTIMORE MARC,,0,341586,103795,0,0
10390,1,2130511,PK W BALTIMORE MARC,,0,341623,103795,0,0
10390,1,2130498,PK W BALTIMORE MARC,,0,341618,103795,0,0
10390,1,2130509,PK W BALTIMORE MARC,,0,341622,103795,0,0
10390,1,2130513,PK W BALTIMORE MARC,,0,341585,103795,0,0
10390,1,2130497,PK W BALTIMORE MARC,,0,341620,103795,0,0
10390,1,2130508,PK W BALTIMORE MARC,,0,341621,103795,0,0
10390,1,2130507,PK W BALTIMORE MARC,,0,341625,103795,0,0
10390,1,2130496,PK W BALTIMORE MARC,,0,341617,103795,0,0
10390,1,2130506,PK W BALTIMORE MARC,,0,341616,103795,0,0
10390,1,2130505,PK W BALTIMORE MARC,,0,341624,103795,0,0
10390,1,2130495,PK W BALTIMORE MARC,,0,341619,103795,0,0
10390,1,2130504,PK W BALTIMORE MARC,,0,341610,103795,0,0
10390,1,2130503,PK W BALTIMORE MARC,,0,341615,103795,0,0
10390,1,2130494,PK W BALTIMORE MARC,,0,341609,103795,0,0
10390,1,2130502,PK W BALTIMORE MARC,,0,341623,103795,0,0
10390,1,2130501,PK W BALTIMORE MARC,,0,341622,103795,0,0
10390,1,2130493,PK W BALTIMORE MARC,,0,342909,103795,0,0
10390,1,2130500,PK W BALTIMORE MARC,,0,341620,103795,0,0
10390,1,2130499,PK W BALTIMORE MARC,,0,341621,103795,0,0
10390,1,2130492,PK W BALTIMORE MARC,,0,341608,103795,0,0
10390,1,2130491,PK W BALTIMORE MARC,,0,341617,103795,0,0
10390,1,2130490,PK W BALTIMORE MARC,,0,341616,103795,0,0
10390,1,2130489,PK W BALTIMORE MARC,,0,341614,103795,0,0
10390,1,2130478,PK W BALTIMORE MARC,,0,341610,103795,0,0
10390,1,2130488,PK W BALTIMORE MARC,,0,341615,103795,0,0
10390,1,2130477,PK W BALTIMORE MARC,,0,341609,103795,0,0
10390,1,2130487,PK W BALTIMORE MARC,,0,341613,103795,0,0
10390,1,2130476,PK W BALTIMORE MARC,,0,341606,103795,0,0
10390,1,2130486,PK W BALTIMORE MARC,,0,341612,103795,0,0
10390,1,2130475,PK W BALTIMORE MARC,,0,341608,103795,0,0
10390,1,2130485,PK W BALTIMORE MARC,,0,341611,103795,0,0
10390,1,2130474,PK W BALTIMORE MARC,,0,341604,103795,0,0
10390,1,2130484,PK W BALTIMORE MARC,,0,341614,103795,0,0
10390,1,2130473,PK W BALTIMORE MARC,,0,341603,103795,0,0
10390,1,2130483,PK W BALTIMORE MARC,,0,341602,103795,0,0
10390,1,2130472,PK W BALTIMORE MARC,,0,341607,103795,0,0
10390,1,2130482,PK W BALTIMORE MARC,,0,341613,103795,0,0
10390,1,2130471,PK W BALTIMORE MARC,,0,341606,103795,0,0
10390,1,2130481,PK W BALTIMORE MARC,,0,341612,103795,0,0
10390,1,2130470,PK W BALTIMORE MARC,,0,341605,103795,0,0
10390,1,2130480,PK W BALTIMORE MARC,,0,341611,103795,0,0
10390,1,2130469,PK W BALTIMORE MARC,,0,341604,103795,0,0
10390,1,2130479,PK W BALTIMORE MARC,,0,341597,103795,0,0
10390,1,2130468,PK W BALTIMORE MARC,,0,341603,103795,0,0
10390,1,2130466,PK W BALTIMORE MARC,,0,341602,103795,0,0
10390,1,2130467,PK W BALTIMORE MARC,,0,341599,103795,0,0
10390,1,2130465,PK W BALTIMORE MARC,,0,341596,103795,0,0
10390,1,2130515,PK W BALTIMORE MARC,,0,341598,103795,0,0
10390,1,2130454,PK W BALTIMORE MARC,,0,341592,103795,0,0
10390,1,2130464,PK W BALTIMORE MARC,,0,341595,103795,0,0
10390,1,2130453,PK W BALTIMORE MARC,,0,341591,103795,0,0
10390,1,2130463,PK W BALTIMORE MARC,,0,341601,103795,0,0
10390,1,2130462,PK W BALTIMORE MARC,,0,341589,103795,0,0
10390,1,2130452,PK W BALTIMORE MARC,,0,341597,103795,0,0
10390,1,2130461,PK W BALTIMORE MARC,,0,341590,103795,0,0
10390,1,2130460,PK W BALTIMORE MARC,,0,341600,103795,0,0
10390,1,2130451,PK W BALTIMORE MARC,,0,341594,103795,0,0
10390,1,2130459,PK W BALTIMORE MARC,,0,341599,103795,0,0
10390,1,2130458,PK W BALTIMORE MARC,,0,341588,103795,0,0
10390,1,2130450,PK W BALTIMORE MARC,,0,341596,103795,0,0
10390,1,2130457,PK W BALTIMORE MARC,,0,341598,103795,0,0
10390,1,2130456,PK W BALTIMORE MARC,,0,341592,103795,0,0
10390,1,2130449,PK W BALTIMORE MARC,,0,341595,103795,0,0
10390,1,2130455,PK W BALTIMORE MARC,,0,341591,103795,0,0
10390,1,2130448,PK W BALTIMORE MARC,,0,341589,103795,0,0
10390,1,2130441,PK W BALTIMORE MARC,,0,341590,103795,0,0
10390,1,2130447,PK W BALTIMORE MARC,,0,341594,103795,0,0
10390,1,2130440,PK W BALTIMORE MARC,,0,341588,103795,0,0
10390,1,2130446,PK W BALTIMORE MARC,,0,341592,103795,0,0
10390,1,2130439,PK W BALTIMORE MARC,,0,341587,103795,0,0
10390,1,2130445,PK W BALTIMORE MARC,,0,341591,103795,0,0
10390,1,2130438,PK W BALTIMORE MARC,,0,341589,103795,0,0
10390,1,2130444,PK W BALTIMORE MARC,,0,341593,103795,0,0
10390,1,2130437,PK W BALTIMORE MARC,,0,341588,103795,0,0
10390,1,2130443,PK W BALTIMORE MARC,,0,341592,103795,0,0
10390,1,2130436,PK W BALTIMORE MARC,,0,341587,103795,0,0
10390,1,2130442,PK W BALTIMORE MARC,,0,341591,103795,0,0
10390,1,2130516,PK W BALTIMORE MARC,,0,341593,103795,0,0
10390,1,2130517,PK W BALTIMORE MARC,,0,341587,103795,0,0
10390,1,2130518,PK W BALTIMORE MARC,,0,341593,103795,0,0
10390,1,2130519,PK W BALTIMORE MARC,,0,341587,103795,0,0
10390,1,2130520,PK W BALTIMORE MARC,,0,341593,103795,0,0
10390,1,2130522,PK CEDONIA,,1,341585,103796,0,0
10390,1,2130601,PK CEDONIA,,1,341625,103796,0,0
10390,1,2130521,PK CEDONIA,,1,341586,103796,0,0
10390,1,2130600,PK CEDONIA,,1,341618,103796,0,0
10390,1,2130598,PK CEDONIA,,1,341585,103796,0,0
10390,1,2130599,PK CEDONIA,,1,341625,103796,0,0
10390,1,2130597,PK CEDONIA,,1,341624,103796,0,0
10390,1,2130590,PK CEDONIA,,1,341619,103796,0,0
10390,1,2130589,PK CEDONIA,,1,341610,103796,0,0
10390,1,2130596,PK CEDONIA,,1,341615,103796,0,0
10390,1,2130588,PK CEDONIA,,1,341623,103796,0,0
10390,1,2130587,PK CEDONIA,,1,342909,103796,0,0
10390,1,2130595,PK CEDONIA,,1,341622,103796,0,0
10390,1,2130586,PK CEDONIA,,1,341585,103796,0,0
10390,1,2130585,PK CEDONIA,,1,341620,103796,0,0
10390,1,2130594,PK CEDONIA,,1,341621,103796,0,0
10390,1,2130584,PK CEDONIA,,1,341608,103796,0,0
10390,1,2130583,PK CEDONIA,,1,341617,103796,0,0
10390,1,2130593,PK CEDONIA,,1,341616,103796,0,0
10390,1,2130582,PK CEDONIA,,1,341624,103796,0,0
10390,1,2130581,PK CEDONIA,,1,341619,103796,0,0
10390,1,2130592,PK CEDONIA,,1,341610,103796,0,0
10390,1,2130580,PK CEDONIA,,1,341615,103796,0,0
10390,1,2130579,PK CEDONIA,,1,341609,103796,0,0
10390,1,2130591,PK CEDONIA,,1,341622,103796,0,0
10390,1,2130578,PK CEDONIA,,1,341606,103796,0,0
10390,1,2130567,PK CEDONIA,,1,341621,103796,0,0
10390,1,2130577,PK CEDONIA,,1,341608,103796,0,0
10390,1,2130566,PK CEDONIA,,1,341617,103796,0,0
10390,1,2130576,PK CEDONIA,,1,341616,103796,0,0
10390,1,2130565,PK CEDONIA,,1,341614,103796,0,0
10390,1,2130575,PK CEDONIA,,1,341603,103796,0,0
10390,1,2130564,PK CEDONIA,,1,341602,103796,0,0
10390,1,2130574,PK CEDONIA,,1,341607,103796,0,0
10390,1,2130563,PK CEDONIA,,1,341613,103796,0,0
10390,1,2130573,PK CEDONIA,,1,341606,103796,0,0
10390,1,2130562,PK CEDONIA,,1,341612,103796,0,0
10390,1,2130572,PK CEDONIA,,1,341605,103796,0,0
10390,1,2130561,PK CEDONIA,,1,341611,103796,0,0
10390,1,2130571,PK CEDONIA,,1,341604,103796,0,0
10390,1,2130560,PK CEDONIA,,1,341614,103796,0,0
10390,1,2130570,PK CEDONIA,,1,341603,103796,0,0
10390,1,2130559,PK CEDONIA,,1,341602,103796,0,0
10390,1,2130569,PK CEDONIA,,1,341607,103796,0,0
10390,1,2130558,PK CEDONIA,,1,341613,103796,0,0
10390,1,2130568,PK CEDONIA,,1,341598,103796,0,0
10390,1,2130557,PK CEDONIA,,1,341612,103796,0,0
10390,1,2130556,PK CEDONIA,,1,341605,103796,0,0
10390,1,2130541,PK CEDONIA,,1,341589,103796,0,0
10390,1,2130555,PK CEDONIA,,1,341604,103796,0,0
10390,1,2130602,PK CEDONIA,,1,341597,103796,0,0
10390,1,2130540,PK CEDONIA,,1,341590,103796,0,0
10390,1,2130554,PK CEDONIA,,1,341600,103796,0,0
10390,1,2130553,PK CEDONIA,,1,341594,103796,0,0
10390,1,2130539,PK CEDONIA,,1,341599,103796,0,0
10390,1,2130552,PK CEDONIA,,1,341588,103796,0,0
10390,1,2130551,PK CEDONIA,,1,341596,103796,0,0
10390,1,2130538,PK CEDONIA,,1,341598,103796,0,0
10390,1,2130550,PK CEDONIA,,1,341592,103796,0,0
10390,1,2130549,PK CEDONIA,,1,341595,103796,0,0
10390,1,2130537,PK CEDONIA,,1,341591,103796,0,0
10390,1,2130548,PK CEDONIA,,1,341601,103796,0,0
10390,1,2130547,PK CEDONIA,,1,341589,103796,0,0
10390,1,2130536,PK CEDONIA,,1,341597,103796,0,0
10390,1,2130546,PK CEDONIA,,1,341590,103796,0,0
10390,1,2130545,PK CEDONIA,,1,341600,103796,0,0
10390,1,2130535,PK CEDONIA,,1,341594,103796,0,0
10390,1,2130544,PK CEDONIA,,1,341599,103796,0,0
10390,1,2130543,PK CEDONIA,,1,341588,103796,0,0
10390,1,2130534,PK CEDONIA,,1,341596,103796,0,0
10390,1,2130542,PK CEDONIA,,1,341592,103796,0,0
10390,1,2130533,PK CEDONIA,,1,341595,103796,0,0
10390,1,2130527,PK CEDONIA,,1,341591,103796,0,0
10390,1,2130532,PK CEDONIA,,1,341589,103796,0,0
10390,1,2130526,PK CEDONIA,,1,341593,103796,0,0
10390,1,2130531,PK CEDONIA,,1,341588,103796,0,0
10390,1,2130525,PK CEDONIA,,1,341592,103796,0,0
10390,1,2130530,PK CEDONIA,,1,341587,103796,0,0
10390,1,2130524,PK CEDONIA,,1,341591,103796,0,0
10390,1,2130529,PK CEDONIA,,1,341589,103796,0,0
10390,1,2130523,PK CEDONIA,,1,341593,103796,0,0
10390,1,2130528,PK CEDONIA,,1,341588,103796,0,0
10390,1,2130603,PK CEDONIA,,1,341587,103796,0,0
10390,1,2130604,PK CEDONIA,,1,341593,103796,0,0
10390,1,2130605,PK CEDONIA,,1,341587,103796,0,0
10390,1,2130606,PK CEDONIA,,1,341593,103796,0,0
10390,1,2130607,PK CEDONIA,,1,341587,103796,0,0
10391,1,2130816,GD WALBROOK JUNCTION,,0,341672,103799,0,0
10391,1,2130820,GD WALBROOK JUNCTION,,0,341676,103798,0,0
10391,1,2130905,GD WALBROOK JUNCTION,,0,341682,103799,0,0
10391,1,2130821,GD WALBROOK JUNCTION,,0,341677,103798,0,0
10391,1,2130822,GD WALBROOK JUNCTION,,0,341672,103799,0,0
10391,1,2130823,GD WALBROOK JUNCTION,,0,341678,103798,0,0
10391,1,2130832,GD WALBROOK JUNCTION,,0,341682,103799,0,0
10391,1,2130824,GD WALBROOK JUNCTION,,0,341679,103798,0,0
10391,1,2130833,GD WALBROOK JUNCTION,,0,341683,103799,0,0
10391,1,2130825,GD WALBROOK JUNCTION,,0,341672,103798,0,0
10391,1,2130834,GD WALBROOK JUNCTION,,0,341684,103799,0,0
10391,1,2130826,GD WALBROOK JUNCTION,,0,341680,103798,0,0
10391,1,2130835,GD WALBROOK JUNCTION,,0,341677,103799,0,0
10391,1,2130819,GD HANLON PARK,,0,341675,103797,0,0
10391,1,2160904,GD HANLON PARK,,0,341674,103797,0,0
10391,1,2130827,GD WALBROOK JUNCTION,,0,341681,103798,0,0
10391,1,2130836,GD WALBROOK JUNCTION,,0,341676,103799,0,0
10391,1,2130828,GD WALBROOK JUNCTION,,0,341682,103798,0,0
