id,link_id,sequence,num_lanes,capacity,max_speed,tags,link_category
624,412,1,2,1000,60,,2
625,413,1,2,1000,60,,2
626,414,1,2,1000,60,,2
627,415,1,2,1000,60,,2
628,416,1,2,1000,60,,2
629,417,1,2,1000,60,,2
630,418,1,2,1000,60,,2
631,419,1,2,1000,60,,2
632,420,1,2,1000,60,,2
633,421,1,2,1000,60,,2
634,422,1,2,1000,60,,2
635,423,1,2,1000,60,,2
636,424,1,2,1000,60,,2
637,425,1,2,1000,60,,2
638,426,1,2,1000,60,,2
639,427,1,2,1000,60,,2
640,428,1,2,1000,60,,2
641,429,1,2,1000,60,,2
642,430,1,2,1000,60,,2
643,431,1,2,1000,60,,2
644,432,1,2,1000,60,,2
645,433,1,2,1000,60,,2
646,434,1,2,1000,60,,2
647,435,1,2,1000,60,,2
648,436,1,2,1000,60,,2
649,437,1,2,1000,60,,2
650,438,1,2,1000,60,,2
651,439,1,2,1000,60,,2
652,440,1,2,1000,60,,2
653,441,1,2,1000,60,,2
654,442,1,2,1000,60,,2
655,443,1,2,1000,60,,2
656,444,1,2,1000,60,,2
657,445,1,2,1000,60,,2
658,446,1,2,1000,60,,2
659,447,1,2,1000,60,,2
660,448,1,2,1000,60,,2
661,449,1,2,1000,60,,2
662,450,1,2,1000,60,,2
663,451,1,2,1000,60,,2
664,452,1,2,1000,60,,2
665,453,1,2,1000,60,,2
666,454,1,2,1000,60,,2
667,455,1,2,1000,60,,2
668,456,1,2,1000,60,,2
669,457,1,2,1000,60,,2
670,458,1,2,1000,60,,2
671,459,1,2,1000,60,,2
672,459,2,2,1000,60,,2
673,460,1,2,1000,60,,2
674,461,1,2,1000,60,,2
675,461,2,2,1000,60,,2
676,461,3,2,1000,60,,2
677,461,4,2,1000,60,,2
678,462,1,2,1000,60,,2
679,463,1,2,1000,60,,2
680,464,1,2,1000,60,,2
681,464,2,2,1000,60,,2
682,465,1,2,1000,60,,2
683,466,1,2,1000,60,,2
684,467,1,2,1000,60,,2
685,468,1,2,1000,60,,2
686,469,1,2,1000,60,,2
687,469,2,2,1000,60,,2
688,470,1,2,1000,60,,2
689,471,1,2,1000,60,,2
690,472,1,2,1000,60,,2
691,473,1,2,1000,60,,2
692,474,1,2,1000,60,,2
693,475,1,2,1000,60,,2
694,476,1,2,1000,60,,2
695,477,1,2,1000,60,,2
696,478,1,2,1000,60,,2
697,479,1,2,1000,60,,2
698,480,1,2,1000,60,,2
699,481,1,2,1000,60,,2
700,482,1,2,1000,60,,2
701,483,1,2,1000,60,,2
702,484,1,2,1000,60,,2
703,485,1,2,1000,60,,2
704,486,1,2,1000,60,,2
705,487,1,2,1000,60,,2
706,488,1,2,1000,60,,2
707,489,1,2,1000,60,,2
708,490,1,2,1000,60,,2
709,491,1,2,1000,60,,2
710,492,1,2,1000,60,,2
711,493,1,2,1000,60,,2
712,494,1,2,1000,60,,2
713,495,1,2,1000,60,,2
714,496,1,2,1000,60,,2
715,497,1,2,1000,60,,2
716,498,1,2,1000,60,,2
717,499,1,2,1000,60,,2
718,500,1,2,1000,60,,2
719,500,2,2,1000,60,,2
720,500,3,2,1000,60,,2
721,501,1,2,1000,60,,2
722,502,1,2,1000,60,,2
723,503,1,2,1000,60,,2
724,504,1,2,1000,60,,2
725,505,1,2,1000,60,,2
726,506,1,2,1000,60,,2
727,507,1,2,1000,60,,2
728,508,1,2,1000,60,,2
729,509,1,2,1000,60,,2
730,510,1,2,1000,60,,2
731,511,1,2,1000,60,,2
732,512,1,2,1000,60,,2
733,513,1,2,1000,60,,2
734,514,1,2,1000,60,,2
735,515,1,2,1000,60,,2
736,516,1,2,1000,60,,2
737,517,1,2,1000,60,,2
738,518,1,2,1000,60,,2
739,519,1,2,1000,60,,2
740,520,1,2,1000,60,,2
741,521,1,2,1000,60,,2
742,522,1,2,1000,60,,2
743,523,1,2,1000,60,,2
744,524,1,2,1000,60,,2
745,525,1,2,1000,60,,2
746,526,1,2,1000,60,,2
747,527,1,2,1000,60,,2
748,527,2,2,1000,60,,2
749,527,3,2,1000,60,,2
750,528,1,2,1000,60,,2
751,529,1,2,1000,60,,2
752,530,1,2,1000,60,,2
753,531,1,2,1000,60,,2
754,532,1,2,1000,60,,2
755,533,1,2,1000,60,,2
756,534,1,2,1000,60,,2
757,535,1,2,1000,60,,2
758,536,1,2,1000,60,,2
759,537,1,2,1000,60,,2
760,538,1,2,1000,60,,2
761,538,2,2,1000,60,,2
762,538,3,2,1000,60,,2
763,538,4,2,1000,60,,2
764,538,5,2,1000,60,,2
765,538,6,2,1000,60,,2
766,538,7,2,1000,60,,2
767,538,8,2,1000,60,,2
768,539,1,2,1000,60,,2
769,540,1,2,1000,60,,2
770,541,1,2,1000,60,,2
