shapeid,id,x,y,z,seq_id
119274,119274,235647.4695,890912.0189,0,5
119274,119274,235620.3678,890830.4501,0,6
119274,119274,235616.0977,890803.5647,0,7
119274,119274,235614.0069,890788.2851,0,8
119274,119274,235613.6391,890756.4888,0,9
119274,119274,235612.82565,890743.6481999999,0,10
120020,120020,236372.9228,892256.9091,0,1
120020,120020,236348.4242,892187.5987,0,2
120020,120020,236329.8987,892129.8517,0,3
120020,120020,236325.79135,892117.5464,0,4
120022,120022,236325.79135,892117.5464,0,1
120022,120022,236321.684,892105.2411,0,2
120022,120022,236315.9326,892088.6606,0,3
120022,120022,236313.3361,892080.0906,0,4
120022,120022,236300.5027,892042.6865,0,5
120022,120022,236296.03830000001,892030.53175,0,6
120026,120026,236296.03830000001,892030.53175,0,1
120026,120026,236291.5739,892018.377,0,2
120026,120026,236288.9582,892011.7021,0,3
120026,120026,236277.9498,891975.7351,0,4
120026,120026,236273.326,891966.0721,0,5
120026,120026,236269.09704999998,891959.68025,0,6
120027,120027,236269.09704999998,891959.68025,0,1
120027,120027,236264.8681,891953.2884,0,2
120027,120027,236256.954,891942.7509,0,3
120027,120027,236252.8633,891935.8123999999,0,4
120028,120028,236139.1891,891730.1964,0,1
120028,120028,236131.5561,891719.6497,0,2
120028,120028,236114.8037,891696.0756,0,3
120028,120028,236099.5588,891671.5166,0,4
120028,120028,236077.0103,891636.4728,0,5
120028,120028,236057.3064,891608.8771,0,6
120028,120028,236033.3647,891583.1987,0,7
120028,120028,236004.8851,891552.36,0,8
120028,120028,235980.614,891530.6808,0,9
120028,120028,235968.1316,891520.4904,0,10
120028,120028,235957.52165,891513.5086000001,0,11
120029,120029,236252.8633,891935.8123999999,0,1
120029,120029,236248.7726,891928.8739,0,2
120029,120029,236245.4151,891922.8366,0,3
120029,120029,236227.8662,891897.1574,0,4
120029,120029,236214.8632,891871.1157,0,5
120029,120029,236204.2423,891845.6687,0,6
120029,120029,236185.6332,891801.4908,0,7
120029,120029,236165.4906,891766.0736,0,8
120029,120029,236146.8221,891740.7431,0,9
120029,120029,236139.1891,891730.1964,0,10
133283,133283,234644.9952,891988.6122999999,0,1
133283,133283,234645.782,891980.4645,0,2
133283,133283,234635.9044,891967.0258,0,3
133283,133283,234630.5952,891955.9939,0,4
133283,133283,234626.3499,891942.0777,0,5
133283,133283,234620.2838,891895.3054,0,6
133283,133283,234607.6908,891787.0873,0,7
133283,133283,234606.8451,891772.5568,0,8
133283,133283,234605.65965,891759.6947,0,9
133284,133284,234648.3327,891988.9346,0,1
133284,133284,234647.2574,892000.0697,0,2
133284,133284,234634.0726,892012.2158,0,3
133284,133284,234628.1322,892018.2653,0,4
133284,133284,234628.23365,892025.81925,0,5
133285,133285,234664.6549,892075.488,0,1
133285,133285,234642.7486,892055.5745,0,2
133285,133285,234625.988,892037.362,0,3
133285,133285,234625.2101,892036.6112,0,4
133285,133285,234625.06575,892025.86175,0,5
133536,133536,235510.7607,892115.8767,0,1
133536,133536,235512.3417,892106.672,0,2
133536,133536,235515.7644,892089.1669,0,3
133536,133536,235514.8799,892073.0079,0,4
133536,133536,235514.1452,892068.3967,0,5
133536,133536,235512.85554999998,892060.4995,0,6
133537,133537,235512.85554999998,892060.4995,0,1
133537,133537,235511.5659,892052.6023,0,2
133537,133537,235509.0383,892038.594,0,3
133537,133537,235508.45659999998,892035.48965,0,4
133542,133542,235497.7394,892146.9229,0,1
133542,133542,235504.4883,892133.2416,0,2
133542,133542,235505.604,892131.0596,0,3
135929,135929,234722.1478,892094.7759,0,1
135929,135929,234716.814,892093.2978,0,2
135929,135929,234702.6198,892090.6844,0,3
135929,135929,234688.0165,892087.5198,0,4
137053,137053,235254.8982,890324.3085,0,1
137053,137053,235253.3179,890311.4364,0,2
137053,137053,235248.7156,890277.6901,0,3
137053,137053,235239.1017,890226.7109,0,4
137053,137053,235231.4163,890200.3627,0,5
137055,137055,235336.37790000002,890562.1274,0,1
137055,137055,235328.284,890551.8663,0,2
137055,137055,235317.8903,890537.7255,0,3
137055,137055,235303.8505,890514.1089,0,4
137055,137055,235289.8761,890481.5703,0,5
137055,137055,235279.2784,890445.8027,0,6
137055,137055,235266.3076,890394.5393,0,7
137055,137055,235258.2331,890353.2473,0,8
137055,137055,235256.4785,890337.1806,0,9
137055,137055,235254.8982,890324.3085,0,10
137056,137056,235963.43615000002,890557.7929,0,1
137056,137056,235958.5211,890564.9425,0,2
137056,137056,235952.7437,890573.3219,0,3
137056,137056,235940.1911,890586.2579,0,4
137056,137056,235919.719,890608.4374,0,5
137056,137056,235878.7711,890644.1864,0,6
137056,137056,235834.1932,890683.0899,0,7
137056,137056,235830.8267,890686.7275,0,8
137056,137056,235822.1452,890696.362,0,9
137057,137057,235822.1452,890696.362,0,1
137057,137057,235813.4637,890705.9965,0,2
137057,137057,235808.3553,890711.8196,0,3
137057,137057,235790.7095,890737.9645,0,4
137057,137057,235781.1374,890751.2685,0,5
137057,137057,235773.3612,890762.1765,0,6
137057,137057,235770.0371,890767.3576,0,7
137057,137057,235767.9083,890771.4589,0,8
137057,137057,235762.6073,890783.1755,0,9
137058,137058,235984.65324999997,890526.7564000001,0,1
137058,137058,235979.7565,890533.907,0,2
137058,137058,235968.3512,890550.6433,0,3
137058,137058,235963.43615000002,890557.7929,0,4
137059,137059,235762.6073,890783.1755,0,1
137059,137059,235757.3063,890794.8921,0,2
137059,137059,235751.1927,890810.6081,0,3
137059,137059,235741.9004,890843.9782,0,4
137059,137059,235728.8634,890894.3158,0,5
137059,137059,235717.4147,890939.3545,0,6
137059,137059,235698.961,891010.6375,0,7
137060,137060,236033.88915,890468.43595,0,1
137060,137060,236024.9701,890477.8557,0,2
137060,137060,236014.0055,890489.7154,0,3
137060,137060,235991.7791,890516.3562,0,4
137060,137060,235989.55,890519.6058,0,5
137060,137060,235984.65324999997,890526.7564000001,0,6
137061,137061,236232.44795,890304.3017,0,1
137061,137061,236220.8833,890309.6466,0,2
137061,137061,236213.2198,890314.0794,0,3
137061,137061,236191.4184,890330.4599,0,4
137061,137061,236181.1452,890338.3791499999,0,5
137062,137062,236408.26545,890236.72275,0,1
137062,137062,236400.2713,890241.1953,0,2
137062,137062,236391.5476,890246.2727,0,3
137062,137062,236377.4365,890252.1598,0,4
137062,137062,236368.97100000002,890255.71935,0,5
137063,137063,236181.1452,890338.3791499999,0,1
137063,137063,236170.872,890346.2984,0,2
137063,137063,236162.9613,890352.5538,0,3
137063,137063,236120.2544,890389.1644,0,4
137063,137063,236043.2443,890458.5665,0,5
137063,137063,236042.8082,890459.0162,0,6
137063,137063,236033.88915,890468.43595,0,7
137064,137064,236368.97100000002,890255.71935,0,1
137064,137064,236360.5055,890259.2789,0,2
137064,137064,236359.875,890259.5449,0,3
137064,137064,236333.3705,890267.2017,0,4
137064,137064,236244.0126,890298.9568,0,5
137064,137064,236232.44795,890304.3017,0,6
137065,137065,234200.03999999998,890711.00425,0,1
137065,137065,234188.6212,890704.754,0,2
137065,137065,234167.2304,890692.8235,0,3
137065,137065,234149.6239,890683.0755,0,4
137065,137065,234099.4412,890655.2094,0,5
137066,137066,234684.0231,890959.2309999999,0,1
137066,137066,234671.5499,890955.4979,0,2
137066,137066,234654.3443,890950.1785,0,3
137066,137066,234630.4197,890941.4629,0,4
137066,137066,234625.0262,890939.0686,0,5
137066,137066,234613.15905000002,890933.7366,0,6
137067,137067,235201.0974,891095.9741,0,1
137067,137067,235122.9373,891088.3421,0,2
137067,137067,235062.1374,891083.3719,0,3
137067,137067,235029.6644,891079.5179,0,4
137067,137067,235010.1958,891073.6749,0,5
137067,137067,234972.7137,891059.0098,0,6
137067,137067,234858.6152,891012.4639,0,7
137067,137067,234833.8337,891003.1541,0,8
137067,137067,234807.7215,890994.9418,0,9
137067,137067,234773.5629,890985.0066,0,10
137067,137067,234718.3671,890969.2949,0,11
137067,137067,234696.4963,890962.9641,0,12
137067,137067,234684.0231,890959.2309999999,0,13
137068,137068,234438.77354999998,890843.4173000001,0,1
137068,137068,234427.3782,890837.1522,0,2
137068,137068,234392.2965,890817.7807,0,3
137068,137068,234380.97745,890811.32715,0,4
137069,137069,234558.73215,890908.4927000001,0,1
137069,137069,234547.0536,890902.6228,0,2
137069,137069,234535.6159,890896.4572,0,3
137069,137069,234450.1689,890849.6824,0,4
137069,137069,234438.77354999998,890843.4173000001,0,5
137070,137070,234280.54955,890754.39115,0,1
137070,137070,234269.1129,890748.2197,0,2
137070,137070,234211.4588,890717.2545,0,3
137070,137070,234200.03999999998,890711.00425,0,4
137071,137071,234380.97745,890811.32715,0,1
137071,137071,234369.6584,890804.8736,0,2
137071,137071,234333.2473,890783.4492,0,3
137071,137071,234321.96519999998,890777.0742500001,0,4
137072,137072,234321.96519999998,890777.0742500001,0,1
137072,137072,234310.6831,890770.6993,0,2
137072,137072,234291.9862,890760.5626,0,3
137072,137072,234280.54955,890754.39115,0,4
138520,138520,235055.7129,892131.0583,0,1
138520,138520,235065.2754,892094.6127,0,2
138520,138520,235073.5529,892061.6378,0,3
138611,138611,234270.8174,891266.19625,0,1
138611,138611,234258.2235,891263.0168,0,2
138611,138611,234232.6236,891256.6838,0,3
138611,138611,234224.94514999999,891254.73075,0,4
138612,138612,234563.17955,891296.2208,0,1
138612,138612,234554.1872,891295.4918,0,2
138612,138612,234543.2587,891294.7137,0,3
138612,138612,234530.3181,891294.0155,0,4
138613,138613,234735.5184,891326.5114,0,1
138613,138613,234727.0535,891323.6343,0,2
138613,138613,234709.7231,891317.5918,0,3
138613,138613,234683.7282,891311.8097,0,4
138613,138613,234671.03085,891309.29835,0,5
138614,138614,234224.94514999999,891254.73075,0,1
138614,138614,234217.2667,891252.7777,0,2
138614,138614,234204.8683,891249.2185,0,3
138614,138614,234197.33145,891246.7456,0,4
138615,138615,234671.03085,891309.29835,0,1
138615,138615,234658.3335,891306.787,0,2
138615,138615,234647.0248,891304.8263,0,3
138615,138615,234638.22605,891303.5334999999,0,4
138616,138616,234638.22605,891303.5334999999,0,1
138616,138616,234629.4273,891302.2407,0,2
138616,138616,234606.1064,891300.4154,0,3
138616,138616,234601.02885,891299.9462,0,4
138617,138617,234435.35695,891292.6751,0,1
138617,138617,234426.9288,891292.8571,0,2
138617,138617,234406.412,891293.3036,0,3
138617,138617,234376.7104,891289.1343,0,4
138617,138617,234350.7347,891285.2919,0,5
138617,138617,234337.8941,891282.6961999999,0,6
138618,138618,234530.3181,891294.0155,0,1
138618,138618,234517.3775,891293.3173,0,2
138618,138618,234495.5025,891292.5135,0,3
138618,138618,234478.5803,891292.2423,0,4
138618,138618,234470.1922,891292.1786,0,5
138619,138619,234337.8941,891282.6961999999,0,1
138619,138619,234325.0535,891280.1005,0,2
138619,138619,234283.4113,891269.3757,0,3
138619,138619,234270.8174,891266.19625,0,4
138620,138620,234470.1922,891292.1786,0,1
138620,138620,234461.8041,891292.1149,0,2
138620,138620,234443.7851,891292.4931,0,3
138620,138620,234435.35695,891292.6751,0,4
138621,138621,234601.02885,891299.9462,0,1
138621,138621,234595.9513,891299.477,0,2
138621,138621,234572.1719,891296.9498,0,3
138621,138621,234563.17955,891296.2208,0,4
138622,138622,234765.8141,891335.7099,0,1
138622,138622,234761.266,891334.8591,0,2
138622,138622,234743.9833,891329.3885,0,3
138622,138622,234735.5184,891326.5114,0,4
138623,138623,234953.9889,891317.0486999999,0,1
138623,138623,234940.9446,891316.9835,0,2
138623,138623,234918.5759,891316.0408,0,3
138623,138623,234896.4353,891317.1451,0,4
138623,138623,234888.8779,891317.7613,0,5
138623,138623,234876.07085,891319.3162,0,6
138624,138624,235171.2639,891297.5545,0,1
138624,138624,235160.0272,891292.7554,0,2
138624,138624,235152.82985,891291.1444,0,3
138625,138625,234876.07085,891319.3162,0,1
138625,138625,234863.2638,891320.8711,0,2
138625,138625,234858.2108,891321.6879,0,3
138625,138625,234836.0306,891327.6149,0,4
138625,138625,234823.39179999998,891330.7817500001,0,5
138626,138626,234823.39179999998,891330.7817500001,0,1
138626,138626,234810.753,891333.9486,0,2
138626,138626,234802.1562,891335.9917,0,3
138626,138626,234784.6871,891337.1488,0,4
138626,138626,234783.8698,891337.1182,0,5
138627,138627,235060.18949999998,891301.8822000001,0,1
138627,138627,235047.479,891304.3381,0,2
138627,138627,235036.1711,891306.7904,0,3
138627,138627,235007.0093,891313.6645,0,4
138627,138627,234980.9942,891317.1254,0,5
138627,138627,234967.0332,891317.1139,0,6
138627,138627,234953.9889,891317.0486999999,0,7
138628,138628,235152.82985,891291.1444,0,1
138628,138628,235145.6325,891289.5334,0,2
138628,138628,235135.1111,891289.0178,0,3
138628,138628,235118.914,891290.136,0,4
138628,138628,235093.8331,891295.8724,0,5
138628,138628,235072.9,891299.4263,0,6
138628,138628,235060.18949999998,891301.8822000001,0,7
138681,138681,235644.1613,891474.11225,0,1
138681,138681,235641.8125,891461.3067,0,2
138681,138681,235634.9865,891422.4437,0,3
138681,138681,235633.5689,891408.3204,0,4
138682,138682,235651.31855,891511.28185,0,1
138682,138682,235648.7568,891498.5209,0,2
138682,138682,235646.5101,891486.9178,0,3
138682,138682,235644.1613,891474.11225,0,4
138683,138683,235665.33395,891582.43435,0,1
138683,138683,235662.8825,891569.6611,0,2
138683,138683,235657.9892,891543.7641,0,3
138683,138683,235653.8803,891524.0428,0,4
138683,138683,235651.31855,891511.28185,0,5
138684,138684,235957.52165,891513.5086000001,0,1
138684,138684,235946.9117,891506.5268,0,2
138684,138684,235945.2976,891505.6876,0,3
138684,138684,235898.274,891482.1427,0,4
138684,138684,235843.4757,891456.5436,0,5
138684,138684,235802.2404,891436.511,0,6
138684,138684,235794.6971,891432.83455,0,7
138685,138685,235763.98155000003,891417.9891,0,1
138685,138685,235756.5922,891414.598,0,2
138685,138685,235741.8335,891410.8964,0,3
138685,138685,235714.3754,891408.2173,0,4
138685,138685,235690.8722,891405.8684,0,5
138685,138685,235670.6321,891402.3003,0,6
138685,138685,235654.1843,891398.6872,0,7
138685,138685,235648.5149,891398.29,0,8
138686,138686,235794.6971,891432.83455,0,1
138686,138686,235787.1538,891429.1581,0,2
138686,138686,235771.3709,891421.3802,0,3
138686,138686,235763.98155000003,891417.9891,0,4
138687,138687,235631.0637,891397.5177,0,1
138687,138687,235622.5712,891397.7553,0,2
138687,138687,235610.0261,891400.9854,0,3
138687,138687,235601.54359999998,891403.2818,0,4
138688,138688,235601.54359999998,891403.2818,0,1
138688,138688,235593.0611,891405.5782,0,2
138688,138688,235554.7333,891417.7381,0,3
138688,138688,235538.001,891423.7403,0,4
138689,138689,235508.45659999998,892035.48965,0,1
138689,138689,235507.8749,892032.3853,0,2
138689,138689,235504.9485,892017.2864,0,3
138689,138689,235503.9357,892009.10935,0,4
138690,138690,235501.06775,891787.78245,0,1
138690,138690,235498.3628,891775.0436,0,2
138690,138690,235478.959,891678.707,0,3
138690,138690,235476.9741,891668.663,0,4
138690,138690,235474.4532,891655.9098499999,0,5
138691,138691,235503.9357,892009.10935,0,1
138691,138691,235502.9229,892000.9323,0,2
138691,138691,235501.5275,891987.7645,0,3
138691,138691,235501.0345,891968.4514,0,4
138691,138691,235504.5999,891955.6898,0,5
138691,138691,235508.05595,891943.1651000001,0,6
138692,138692,235474.4532,891655.9098499999,0,1
138692,138692,235471.9323,891643.1567,0,2
138692,138692,235459.5053,891580.299,0,3
138692,138692,235460.3936,891572.113,0,4
138693,138693,235513.91555,891847.4454999999,0,1
138693,138693,235511.4163,891834.7503,0,2
138693,138693,235503.7727,891800.5213,0,3
138693,138693,235501.06775,891787.78245,0,4
138694,138694,235508.05595,891943.1651000001,0,1
138694,138694,235511.512,891930.6404,0,2
138694,138694,235514.993,891917.866,0,3
138694,138694,235520.4548,891899.5985,0,4
138694,138694,235520.8317,891887.6584,0,5
138694,138694,235518.5504,891872.653,0,6
138694,138694,235516.4148,891860.1407,0,7
138694,138694,235513.91555,891847.4454999999,0,8
138695,138695,235464.4711,891546.252,0,1
138695,138695,235464.7206,891545.0124,0,2
138695,138695,235471.9639,891521.7161,0,3
138695,138695,235476.2808,891509.3785,0,4
138696,138696,235476.2808,891509.3785,0,1
138696,138696,235480.5977,891497.0409,0,2
138696,138696,235499.9429,891447.4187,0,3
138696,138696,235509.501,891432.4933,0,4
138696,138696,235512.6522,891430.6459,0,5
138722,138722,234751.42070000002,891455.935,0,1
138722,138722,234756.5988,891444.1163,0,2
138722,138722,234762.0469,891430.2454,0,3
138722,138722,234765.9714,891409.982,0,4
138722,138722,234767.3162,891397.3384,0,5
138723,138723,234767.3162,891397.3384,0,1
138723,138723,234768.661,891384.6948,0,2
138723,138723,234768.6996,891347.3818,0,3
138724,138724,234726.70865,891522.4838,0,1
138724,138724,234730.3671,891510.0089,0,2
138724,138724,234733.7002,891498.6489,0,3
138724,138724,234744.4618,891471.4251,0,4
138724,138724,234746.2426,891467.7537,0,5
138724,138724,234751.42070000002,891455.935,0,6
140973,140973,235403.65610000002,890664.7858,0,1
140973,140973,235397.0834,890653.5689,0,2
140973,140973,235389.9341,890641.359,0,3
140973,140973,235383.4348,890630.08285,0,4
140974,140974,235461.00035,890762.7416000001,0,1
140974,140974,235454.5007,890751.4994,0,2
140974,140974,235410.2288,890676.0027,0,3
140974,140974,235403.65610000002,890664.7858,0,4
140975,140975,235559.6655,890891.4124,0,1
140975,140975,235550.7761,890881.9489,0,2
140975,140975,235517.2615,890846.7711,0,3
140975,140975,235515.3387,890844.451,0,4
140975,140975,235507.0287,890834.45545,0,5
140976,140976,235507.0287,890834.45545,0,1
140976,140976,235498.7187,890824.4599,0,2
140976,140976,235495.0589,890820.0507,0,3
140976,140976,235480.9588,890797.5982,0,4
140976,140976,235467.5,890773.9838,0,5
140976,140976,235461.00035,890762.7416000001,0,6
140977,140977,235657.72580000001,890993.90925,0,1
140977,140977,235648.1185,890985.074,0,2
140977,140977,235632.7074,890970.1717,0,3
140977,140977,235622.2923,890958.9117,0,4
140977,140977,235613.46240000002,890949.3715,0,5
140978,140978,235682.2575,891015.7951,0,1
140978,140978,235667.3331,891002.7445,0,2
140978,140978,235657.72580000001,890993.90925,0,3
140979,140979,235613.46240000002,890949.3715,0,1
140979,140979,235604.6325,890939.8313,0,2
140979,140979,235568.5549,890900.8759,0,3
140979,140979,235559.6655,890891.4124,0,4
140980,140980,235383.4348,890630.08285,0,1
140980,140980,235376.9355,890618.8067,0,2
140980,140980,235369.4987,890605.6975,0,3
140980,140980,235354.8739,890584.6908,0,4
140980,140980,235344.4718,890572.3885,0,5
140980,140980,235336.37790000002,890562.1274,0,6
141031,141031,236470.3535,890199.5313,0,1
141031,141031,236460.3611,890204.3588,0,2
141031,141031,236428.9491,890225.2671,0,3
141031,141031,236416.2596,890232.2502,0,4
141031,141031,236408.26545,890236.72275,0,5
141296,141296,234714.77405,891556.93725,0,1
141296,141296,234719.9597,891545.5016,0,2
141296,141296,234723.0502,891534.9587,0,3
141296,141296,234726.70865,891522.4838,0,4
141297,141297,234605.65965,891759.6947,0,1
141297,141297,234604.4742,891746.8326,0,2
141297,141297,234601.7318,891725.1259,0,3
141297,141297,234599.3599,891699.3174,0,4
141297,141297,234600.3682,891688.8957,0,5
141297,141297,234604.7676,891678.1483,0,6
141297,141297,234613.3777,891666.1013,0,7
141297,141297,234658.1552,891626.8203,0,8
141297,141297,234677.6292,891610.0992,0,9
141297,141297,234689.9781,891597.1238,0,10
141297,141297,234699.1483,891584.7936,0,11
141297,141297,234709.5884,891568.3729,0,12
141297,141297,234714.77405,891556.93725,0,13
141346,141346,235636.186,891382.0514,0,1
141346,141346,235638.9392,891365.5893,0,2
141346,141346,235636.3056,891346.8837,0,3
141346,141346,235629.4654,891324.9365,0,4
141346,141346,235620.8222,891298.6959,0,5
141346,141346,235620.3149,891296.3635,0,6
141346,141346,235619.3276,891291.9401,0,7
141346,141346,235618.0109,891282.2801,0,8
141346,141346,235618.9339,891269.0309,0,9
141346,141346,235620.8195,891262.7251,0,10
141346,141346,235624.7461,891250.2974,0,11
141347,141347,235624.7461,891250.2974,0,1
141347,141347,235628.6727,891237.8697,0,2
141347,141347,235641.0648,891200.6615,0,3
141348,141348,235669.16914999997,891108.4996,0,1
141348,141348,235672.6431,891096.0323,0,2
141348,141348,235688.1554,891034.7099,0,3
141349,141349,235648.9439,891175.9472,0,1
141349,141349,235665.6952,891120.9669,0,2
141349,141349,235669.16914999997,891108.4996,0,3
141350,141350,234881.43545,890686.4767,0,1
141350,141350,234875.0579,890675.1505,0,2
141350,141350,234836.0611,890606.0135,0,3
141350,141350,234829.3596,890594.9647,0,4
141351,141351,234829.3596,890594.9647,0,1
141351,141351,234822.6581,890583.9159,0,2
141351,141351,234817.6725,890576.254,0,3
141351,141351,234797.0297,890539.621,0,4
141351,141351,234790.52635,890528.39685,0,5
141352,141352,235208.8158,891082.9781,0,1
141352,141352,235208.3013,891080.9924,0,2
141352,141352,235205.5483,891073.5728,0,3
141352,141352,235200.0809,891063.5324,0,4
141352,141352,235183.7274,891043.1598,0,5
141352,141352,235169.9379,891029.5939,0,6
141352,141352,235160.45575,891020.80795,0,7
141353,141353,234965.2678,890833.8414,0,1
141353,141353,234958.1093,890822.8599,0,2
141353,141353,234887.813,890697.8029,0,3
141353,141353,234881.43545,890686.4767,0,4
141354,141354,235160.45575,891020.80795,0,1
141354,141354,235150.9736,891012.022,0,2
141354,141354,235127.03,890991.1318,0,3
141354,141354,235117.23914999998,890982.57725,0,4
141355,141355,235117.23914999998,890982.57725,0,1
141355,141355,235107.4483,890974.0227,0,2
141355,141355,235071.3777,890942.4615,0,3
141355,141355,235039.1703,890912.964,0,4
141355,141355,235003.7313,890880.8722,0,5
141355,141355,234984.1089,890861.0571,0,6
141355,141355,234972.4263,890844.8229,0,7
141355,141355,234965.2678,890833.8414,0,8
141356,141356,235175.8298,891283.3821,0,1
141356,141356,235186.2513,891245.4485,0,2
141356,141356,235189.51195000001,891232.89775,0,3
141357,141357,235201.59985,891177.9939,0,1
141357,141357,235204.1126,891165.2302,0,2
141357,141357,235205.2063,891159.5001,0,3
141357,141357,235207.5739,891148.2855,0,4
141357,141357,235212.6114,891122.8576,0,5
141357,141357,235212.8193,891113.6101,0,6
141357,141357,235212.9597,891107.8912,0,7
141358,141358,235189.51195000001,891232.89775,0,1
141358,141358,235192.7726,891220.347,0,2
141358,141358,235196.4843,891205.1954,0,3
141358,141358,235199.0871,891190.7576,0,4
141358,141358,235201.59985,891177.9939,0,5
141360,141360,234684.8706,890303.7366,0,1
141360,141360,234679.0715,890292.229,0,2
141360,141360,234667.2528,890261.9613,0,3
141360,141360,234646.8658,890214.1087,0,4
141360,141360,234624.0476,890157.3598,0,5
141360,141360,234614.2481,890135.0785,0,6
141360,141360,234604.3845,890109.2519,0,7
141360,141360,234597.2052,890072.8969,0,8
141361,141361,234790.52635,890528.39685,0,1
141361,141361,234784.023,890517.1727,0,2
141361,141361,234766.1074,890487.09,0,3
141361,141361,234753.7969,890464.7331,0,4
141361,141361,234737.4087,890431.2234,0,5
141361,141361,234712.0898,890371.0261,0,6
141361,141361,234690.6697,890315.2442,0,7
141361,141361,234684.8706,890303.7366,0,8
142326,142326,235774.5722,892118.494,0,1
142326,142326,235765.503,892075.6183,0,2
142326,142326,235758.0027,892040.7388,0,3
142326,142326,235755.36595,892027.9914500001,0,4
142328,142328,235680.02075,891657.94285,0,1
142328,142328,235677.5251,891645.1831,0,2
142328,142328,235667.7854,891595.2076,0,3
142328,142328,235665.33395,891582.43435,0,4
142329,142329,235755.36595,892027.9914500001,0,1
142329,142329,235752.7292,892015.2441,0,2
142329,142329,235746.9802,891986.3092,0,3
142329,142329,235732.4802,891916.6517,0,4
142329,142329,235729.7942,891903.93915,0,5
142330,142330,235729.7942,891903.93915,0,1
142330,142330,235727.1082,891891.2266,0,2
142330,142330,235717.0996,891844.5481,0,3
142330,142330,235702.6391,891773.8801,0,4
142330,142330,235700.15720000002,891761.09675,0,5
142331,142331,235700.15720000002,891761.09675,0,1
142331,142331,235697.6753,891748.3134,0,2
142331,142331,235696.5749,891742.3235,0,3
142331,142331,235682.5164,891670.7026,0,4
142331,142331,235680.02075,891657.94285,0,5
160134,160134,234613.15905000002,890933.7366,0,1
160134,160134,234601.2919,890928.4046,0,2
160134,160134,234570.4107,890914.3626,0,3
160134,160134,234558.73215,890908.4927000001,0,4
161843,161843,234683.2703,892071.209,0,1
161843,161843,234752.5808,892014.0273,0,2
161843,161843,234771.8545,892002.6371,0,3
161843,161843,234783.0027,891995.98375,0,4
161844,161844,234872.3789,891941.17885,0,1
161844,161844,234879.8836,891936.2525,0,2
161844,161844,234889.6293,891929.7437,0,3
161844,161844,234900.86805,891922.9033,0,4
161845,161845,234783.0027,891995.98375,0,1
161845,161845,234794.1509,891989.3304,0,2
161845,161845,234829.4657,891968.047,0,3
161845,161845,234837.14945,891963.36335,0,4
161846,161846,234837.14945,891963.36335,0,1
161846,161846,234844.8332,891958.6797,0,2
161846,161846,234864.8742,891946.1052,0,3
161846,161846,234872.3789,891941.17885,0,4
161847,161847,234900.86805,891922.9033,0,1
161847,161847,234912.1068,891916.0629,0,2
161847,161847,234923.427,891909.8097,0,3
161847,161847,234934.9257,891903.642,0,4
161848,161848,234934.9257,891903.642,0,1
161848,161848,234946.4244,891897.4743,0,2
161848,161848,234963.4265,891888.6232,0,3
161848,161848,235048.574,891844.3404,0,4
161848,161848,235060.17095,891838.4073999999,0,5
161849,161849,235060.17095,891838.4073999999,0,1
161849,161849,235071.7679,891832.4744,0,2
161849,161849,235112.8948,891811.7802,0,3
161849,161849,235132.1554,891802.9062,0,4
161849,161849,235143.57254999998,891797.0652000001,0,5
161884,161884,234642.3708,892119.1325,0,1
161884,161884,234673.7129,892108.0944,0,2
161884,161884,234694.8679,892101.3679,0,3
161884,161884,234713.4754,892096.6342,0,4
161884,161884,234721.7286,892094.8758,0,5
161885,161885,234637.7604,892115.1812,0,1
161885,161885,234663.7891,892088.9728,0,2
161886,161886,234916.95745,892067.30985,0,1
161886,161886,234925.3708,892066.117,0,2
161886,161886,234943.4549,892063.8742,0,3
161886,161886,234951.8599,892062.8718,0,4
161887,161887,234991.6081,892058.15875,0,1
161887,161887,235004.4512,892056.628,0,2
161887,161887,235065.4527,892047.5368,0,3
161888,161888,234951.8599,892062.8718,0,1
161888,161888,234960.2649,892061.8694,0,2
161888,161888,234978.765,892059.6895,0,3
161888,161888,234991.6081,892058.15875,0,4
161889,161889,234747.7052,892090.5535,0,1
161889,161889,234808.2856,892083.2582,0,2
161889,161889,234908.5441,892068.5027,0,3
161889,161889,234916.95745,892067.30985,0,4
162025,162025,235285.93265,892044.6743000001,0,1
162025,162025,235298.9696,892046.5131,0,2
162025,162025,235331.5072,892052.5985,0,3
162025,162025,235386.3795,892067.4262,0,4
162025,162025,235423.5665,892083.2956,0,5
162025,162025,235452.2558,892096.5703,0,6
162025,162025,235487.9793,892113.0083,0,7
162025,162025,235499.6729,892119.1353,0,8
162026,162026,235163.36405,892038.9474500001,0,1
162026,162026,235176.3949,892038.2604,0,2
162026,162026,235207.8757,892036.9945,0,3
162026,162026,235227.4902,892038.6432,0,4
162026,162026,235240.46075,892039.8085,0,5
162027,162027,235091.2112,892043.7941,0,1
162027,162027,235095.1634,892043.2346,0,2
162027,162027,235150.3332,892039.6345,0,3
162027,162027,235163.36405,892038.9474500001,0,4
162028,162028,235240.46075,892039.8085,0,1
162028,162028,235253.4313,892040.9738,0,2
162028,162028,235272.8957,892042.8355,0,3
162028,162028,235285.93265,892044.6743000001,0,4
162057,162057,235522.8297,892130.385,0,1
162057,162057,235570.9562,892151.982,0,2
162249,162249,235143.57254999998,891797.0652000001,0,1
162249,162249,235154.9897,891791.2242,0,2
162249,162249,235184.629,891774.4884,0,3
