id,x,y,z,segment_id,length,section_offset,tags
400,436439.0572797706,187563.4489758379,0,133789,1000,25.587331907606444,
401,433408.0421650631,179294.07342563008,0,146431,1000,37.16594725573696,
402,433587.32653683383,165726.7744412268,0,118747,1000,23.294610680928976,
403,427047.93715774996,186363.66389140312,0,110456,1000,19.60314485613162,
404,460994.0806938929,200379.20678472598,0,31573,1000,32.20800063042301,
405,448432.00790118345,151092.86214682524,0,196883,1000,82.14004176432465,
406,439811.0040697612,183040.0745919196,0,96422,1000,58.05270576263563,
407,432614.8633443981,166145.6870572013,0,202012,1000,20.076222065339177,
408,438830.0643570277,192279.7370968667,0,218883,1000,21.169025527821493,
409,411631.95670212083,185239.56357992152,0,171405,1000,21.01984604468949,
410,435510.05893388105,184457.69504144898,0,83475,1000,16.65734295881833,
411,399420.840851756,185349.21656317875,0,155880,1000,35.48760780382832,
412,419306.4531285503,158169.62558568362,0,246737,1000,35.74773893966995,
413,406781.02920704684,223925.03974043636,0,204330,1000,227.8796304671904,
414,415703.1273913452,178481.1281954497,0,210683,1000,30.186325959594043,
415,441255.331152028,179066.4214137313,0,143409,1000,56.259697632667645,
416,404023.50613442936,178605.15041716502,0,32219,1000,35.5394869757598,
417,433952.9715190464,174967.34905916566,0,179565,1000,47.987437652542305,
418,422038.1874255074,162953.25032813218,0,45245,1000,50.41588894209805,
419,452658.37253285263,195669.00304513992,0,190292,1000,42.644355124294975,
420,433410.1956033718,194002.4295096549,0,240002,1000,10.749706245989687,
421,439669.94171100913,227075.84520848878,0,80585,1000,29.96001355858945,
422,424290.6802355864,168472.02499819067,0,220018,1000,26.61970285762436,
423,406567.03931390744,205011.51265464435,0,143643,1000,56.45884997409251,
424,434931.3258822381,182663.2016884704,0,174507,1000,31.035995847403512,
425,412842.6190127354,215369.9588188074,0,187542,1000,47.86660306114936,
426,451949.4627687817,185746.922728424,0,62266,1000,21.208014702348706,
427,439435.0892914382,205891.58282513756,0,209540,1000,31.56726855446184,
428,424943.64975259843,174254.01889117423,0,51476,1000,25.31906952058631,
429,445187.416064153,193899.71585874705,0,182611,1000,79.61916001984409,
430,417034.7190077647,196672.921072771,0,72661,1000,48.83831477470622,
431,410783.31046594126,205444.87439098643,0,181041,1000,19.441461038354106,
432,415281.8672450716,165250.0981381311,0,238846,1000,19.224265561112087,
433,439303.33808286727,183931.96534437005,0,193691,1000,10.978242425865595,
434,425872.1660752397,161995.57631913887,0,234331,1000,27.37776413542377,
435,453803.3230646502,202571.61793764142,0,42325,1000,27.180471378958135,
436,440375.1318002054,193997.43321508696,0,223284,1000,37.312656568908025,
437,422973.5834658577,224070.82053835498,0,32614,1000,92.44987542974881,
438,427296.43255966355,156753.35962518599,0,123254,1000,13.335005662825688,
439,446571.0974943239,183685.85691840734,0,163862,1000,35.14851593056784,
440,406494.4167030711,175514.82829476058,0,143950,1000,34.055585565744245,
441,401460.1146514803,221203.45208108204,0,202523,1000,29.941628621821504,
442,454360.37707462354,188155.73589487697,0,233319,1000,16.404396527633224,
443,402179.45592470473,211154.68774367517,0,9462,1000,17.2752646821001,
444,430170.101731872,193476.75098198003,0,120860,1000,31.266736410861682,
445,434825.70131978777,179545.27219250312,0,139235,1000,22.58137101810439,
446,434719.5147262264,202697.64546665567,0,123397,1000,69.76380332444901,
447,442632.92766317865,200375.3501634444,0,247554,1000,38.557473006824395,
448,443141.275796996,185186.0531222675,0,12107,1000,19.140796646567605,
449,436044.19529610564,184167.0186549535,0,35324,1000,26.573363497473697,
450,418277.78311925713,158467.6130753213,0,85797,1000,395.4092552167414,
451,413355.5809625311,172858.64020819927,0,48381,1000,19.725567294330375,
452,441256.31440661603,161416.49443675624,0,60104,1000,36.71714945037743,
453,471347.1435810587,207078.21444321834,0,164907,1000,24.389617843331322,
454,386974.2145901068,185684.04899057656,0,131224,1000,86.27432270068584,
455,443004.21891056874,192047.1175357754,0,26000,1000,36.478988907085004,
456,442872.8901463367,180386.09242650488,0,163231,1000,22.97310622632486,
457,449444.3089114846,179059.21891193974,0,67981,1000,23.57355909245767,
458,442617.4540143285,135315.6411251478,0,51856,1000,51.52951783181013,
459,428460.2556735455,174890.71791601556,0,172799,1000,57.786689807554275,
460,403394.4250051205,193326.7698335672,0,194815,1000,20.976700901380674,
461,415349.27220396453,185047.6273758342,0,164754,1000,21.989130137080895,
462,429272.1536327171,169961.10641044975,0,827,1000,50.90043383284283,
463,452042.1501287394,202704.86215427532,0,45660,1000,24.845635974980766,
464,435706.45491165266,186640.57359444266,0,110638,1000,5.36674046351226,
465,443014.8547664307,190082.75254444254,0,150928,1000,32.01335296640945,
466,452118.26169699425,207344.35056572148,0,210601,1000,26.899776305063178,
467,383270.16958086414,225255.52943615912,0,155201,1000,16.542229246697428,
468,446793.4722550622,175690.94399245692,0,119245,1000,1.2365897983498628,
469,450084.2284758597,197948.100903221,0,46737,1000,34.851435763589926,
470,457490.7928548622,202913.41984741972,0,40493,1000,19.525301500568734,
471,445535.4738061807,190410.74806701922,0,81376,1000,20.665077979821135,
472,435486.90256562026,189756.83066515336,0,142135,1000,27.906134729344924,
473,426404.9491489287,159252.97437802958,0,131519,1000,31.840626934482874,
474,474414.4094029541,214409.87097241892,0,235550,1000,24.258336313205646,
475,430641.95883282006,165325.6667792634,0,160722,1000,37.68367662869177,
476,417528.47784302203,193445.59338009698,0,38994,1000,56.02246689598613,
477,414651.5203582937,166311.19155276477,0,240547,1000,68.16178131552128,
478,436629.93794067693,221647.04549333447,0,212972,1000,51.81578423723195,
479,423859.33413529175,178222.75768733237,0,200488,1000,24.287425250091864,
480,415064.0194436521,181324.2031561629,0,251295,1000,20.413043718281436,
481,432044.69061441877,177887.54822821156,0,41876,1000,51.81594345768639,
482,423547.7571516025,180883.889457385,0,153851,1000,37.03194610712554,
483,442697.90426498576,191819.4080974222,0,161422,1000,24.677865158620573,
484,435958.8782854741,157375.65669589964,0,153088,1000,45.884802792781635,
485,431787.9267480448,199437.3612658475,0,52156,1000,21.323232001708746,
486,396569.8546830195,214128.85232641004,0,81479,1000,24.80805211387868,
487,432548.2657101551,186406.91507431213,0,25332,1000,45.49019588060318,
488,452692.9722185068,212540.9996345184,0,104764,1000,34.86342200220996,
489,442560.06226401485,147362.13628179344,0,172153,1000,16.653513770079368,
490,422177.21785517095,190188.67954554048,0,186446,1000,20.288023397613756,
491,392680.21300153335,193987.94770867148,0,240165,1000,16.969257851267567,
492,412825.0665332268,169172.8312798006,0,135622,1000,17.070153949932312,
493,399522.76030038204,225861.098610687,0,92299,1000,9.253385883597725,
494,412718.26694473554,167092.92798165712,0,204867,1000,24.46095482809459,
495,411316.8600968283,170844.5257658856,0,200146,1000,16.270053557876423,
496,433457.6280787419,200397.48446625174,0,149466,1000,19.33083369712027,
497,434132.4050731567,157747.9884527018,0,153034,1000,0.9856912584578025,
498,430335.9783089247,174659.92632346053,0,107096,1000,22.0989100229312,
499,439965.0470012441,201146.57572933962,0,157326,1000,53.82776350378052,
500,444497.83815973287,164241.58891754757,0,172309,1000,14.351755118505706,
501,433567.5373206109,129278.07498902206,0,115576,1000,32.75363601464734,
502,424348.02379515785,169014.7505195013,0,159235,1000,0.04339368676439008,
503,409184.9289859382,206285.11435542017,0,91753,1000,46.51534525481796,
504,421548.61170496064,182036.3523768687,0,115687,1000,26.5782482858316,
505,469985.7569402668,205893.4807993682,0,61788,1000,34.889930770454974,
506,402978.80153862026,193251.9387626623,0,194868,1000,29.89403022907232,
507,436102.2493206063,157764.9937738959,0,92406,1000,300.2904656272635,
508,443920.7107158139,185537.3130730872,0,33989,1000,22.750917292648182,
509,416994.4636693056,162999.6426156387,0,200678,1000,19.9033857922867,
510,446231.60592542216,199138.3046484825,0,99262,1000,22.372596596766996,
511,419330.8639902949,165289.95873517432,0,220026,1000,19.478821815784453,
512,433058.4707675437,165958.0726210873,0,118754,1000,21.208259797792735,
513,478253.7189722054,209201.27770025507,0,244455,1000,59.512615332384044,
514,458522.1468660277,201577.72887232082,0,11850,1000,4.8953391126333035,
515,431287.6016418977,184272.82521045432,0,24660,1000,23.874423765382286,
516,458493.4449186592,211162.76798550802,0,108879,1000,67.60833813875931,
517,421989.61413312634,180826.70143386308,0,51316,1000,86.41757268985918,
518,407028.5087742542,170515.1499484782,0,210738,1000,13.840235538270102,
519,459571.148606166,204003.4971650297,0,140988,1000,11.251409515035562,
520,438862.5722970512,192045.56319590405,0,70146,1000,23.987416176953566,
521,397108.6892213659,219705.6821937432,0,184348,1000,21.825997355697975,
522,432375.19934080023,142112.68080536913,0,101068,1000,49.25472810370705,
523,458469.7668292153,201645.7082976535,0,133156,1000,41.46072967917281,
524,460294.8729690774,205680.61407009888,0,24265,1000,18.68510156197968,
525,442259.1762561295,129499.98175310898,0,237168,1000,22.99401448220011,
526,434688.65527194866,181610.71424105956,0,15308,1000,30.19623681600739,
527,472090.1208155251,205239.17364665552,0,76810,1000,41.99826411362233,
528,443298.6983227127,145592.30443795276,0,84508,1000,94.38080602284941,
529,426894.4340105005,182732.89597637282,0,139895,1000,19.373522215526872,
530,410368.58386237005,172255.3307887373,0,212252,1000,30.922462385225117,
531,407970.38730234385,218823.7963113917,0,251386,1000,20.465452212112528,
532,430859.2300256034,177316.821138649,0,37984,1000,20.029352830589612,
533,438049.59797793825,123329.21980147452,0,222138,1000,26.543332362747677,
534,414931.6056099845,198328.29315218894,0,219145,1000,50.59079364066725,
535,431458.1520006957,201540.42019610954,0,67806,1000,49.55349197084278,
536,411632.4757549262,167097.9039956931,0,149352,1000,20.05276214281881,
537,397324.2677405047,189499.4573763058,0,63070,1000,20.04874063570535,
538,435648.4470188814,186363.87248618307,0,135663,1000,0.10926196743518257,
539,426050.7649677551,195917.56544181702,0,104880,1000,160.24287497728122,
540,435331.7185051968,180867.6449752983,0,101132,1000,32.84754783050422,
541,474142.1660319006,209937.61337184126,0,2148,1000,25.330286582072876,
542,413885.7152837115,169545.76061644603,0,197900,1000,24.931967338836458,
543,441638.8986184569,186067.74206182448,0,189352,1000,89.0166855682802,
544,441963.268509121,137238.84798751047,0,214808,1000,26.252902769366315,
545,438987.842971408,185939.3104750272,0,139874,1000,27.195954808636586,
546,455154.8704814178,196311.97231610861,0,93654,1000,26.943074223819167,
547,434968.96445849066,181533.77589681838,0,86062,1000,37.6689355327797,
548,442217.74155777623,144159.53049360678,0,64800,1000,14.077441680851633,
549,440667.623726885,145603.6235787826,0,213548,1000,28.075481973071405,
550,444526.33380553016,175369.9092388062,0,250621,1000,105.0768976025791,
551,421972.8237853958,189807.0707540532,0,186701,1000,12.118789379864834,
552,420431.5894284125,158358.9865795054,0,85828,1000,26.794663599628496,
553,444543.8671159986,145383.8561539475,0,18485,1000,23.78160411125926,
554,440531.2340551439,192095.33563211287,0,7898,1000,28.113524738035974,
555,424334.02367499424,179596.251697673,0,138393,1000,68.89778407758784,
556,449052.9702558522,180714.18212467097,0,54373,1000,40.390447439884376,
557,440211.14409876976,126336.81280385595,0,52519,1000,19.071966781779825,
558,416684.11855310795,198006.16805927528,0,68588,1000,10.157981721061828,
559,425247.6072586964,177280.94799389492,0,83471,1000,17.10552496473945,
560,411536.8301713306,170930.9375605553,0,157073,1000,26.260187327577594,
561,419960.8546482642,223712.63461274005,0,104030,1000,28.094075892101763,
562,440896.72958210914,160317.77264820825,0,249338,1000,3.3252353787509508,
563,468671.62337708165,200481.8380129716,0,225031,1000,7.414163380288333,
564,438274.59124917473,159170.9412275356,0,32454,1000,20.266349554478758,
565,430945.0012128794,174009.4735969434,0,183560,1000,76.8990929495355,
566,435915.1732247679,199414.81276687846,0,234424,1000,13.339973203927247,
567,445575.99412373215,190581.02936953353,0,157454,1000,29.565872677330454,
568,435283.23742228956,161199.3179036668,0,162081,1000,55.23524622594832,
569,408832.77815194573,187148.15939394853,0,144364,1000,32.68979146501737,
570,420846.95720969065,189411.05638667333,0,136120,1000,19.006383861048814,
571,410634.62005247147,168035.6636193261,0,44987,1000,18.30241026649355,
572,439067.06613995443,188236.2434942702,0,124031,1000,99.4890386135882,
573,442907.8035282757,192829.0645080052,0,165170,1000,16.65550110916851,
574,431794.49613406707,170337.14630757348,0,45576,1000,107.69293604117837,
575,434107.8580359799,196090.9953114254,0,79244,1000,41.91748092287873,
576,434276.1783187592,193174.33066349407,0,119969,1000,16.43682354612673,
577,416056.1698226826,196291.09074245408,0,1809,1000,17.906509144494816,
578,438114.825543387,168656.61845160107,0,6362,1000,56.77174943471029,
579,429760.15975366044,186026.77219942398,0,12721,1000,24.878700228166487,
580,437878.0649583308,141460.60277286207,0,232238,1000,27.7216250496581,
581,443650.30551847984,186521.23441479704,0,171692,1000,14.967270866083684,
582,420915.6719970148,168060.6396848022,0,96045,1000,18.931163372786248,
583,431013.58882016805,182294.8165727058,0,81693,1000,4.645948710997477,
584,435169.80076896347,148022.81430198255,0,91457,1000,13.99642753264115,
585,441471.59521937894,187647.35819385754,0,29456,1000,23.55756624985905,
586,393736.9186495012,178620.17246683902,0,137388,1000,40.52328812169824,
587,430570.9023239231,163926.65434450726,0,63920,1000,25.952402358442846,
588,474821.70967616315,210018.725589116,0,238617,1000,28.002876994784216,
589,432730.56756782683,188386.54297238745,0,56679,1000,17.265317219376843,
590,439927.693915155,180324.51453396401,0,81816,1000,41.594416252194264,
591,436221.0000090492,214986.8233192946,0,195662,1000,18.156267267306582,
592,417141.6831773249,174596.89160482667,0,236902,1000,36.41328516044878,
593,433512.9283812562,181831.1249259523,0,99596,1000,29.567073599327667,
594,407329.80019137094,205484.59246319864,0,175008,1000,12.184129978276038,
595,445133.44253291405,152028.11817446657,0,116792,1000,20.90694267737865,
596,427412.10205996287,184137.24416577423,0,156476,1000,1.9191803907259333,
597,383444.45794696774,218790.59236225887,0,15599,1000,49.93175101050081,
598,431352.8095034328,172414.05431056762,0,156040,1000,111.76225979305964,
599,433211.607065691,168144.17390115978,0,88671,1000,33.146119899576924,
600,424015.0930601881,187112.49098258297,0,205509,1000,24.694581577654496,
601,437774.60669573146,134553.24272017062,0,51778,1000,135.67823189743694,
602,437990.1532107611,170861.85557267207,0,224013,1000,46.369416906371626,
603,433728.6702373095,178364.87527651485,0,116684,1000,5.72153717263075,
604,418147.6701931356,171483.44818212566,0,220352,1000,17.190760922796187,
605,431089.2237218426,180613.10040269,0,202467,1000,27.673204120579353,
606,434020.1087308663,162656.08168021866,0,128662,1000,22.097729232934775,
607,466097.97000092507,200501.79088497537,0,191757,1000,21.530195419105667,
608,419175.78530935204,173706.96850250277,0,180018,1000,17.263905298417637,
609,425251.4188680188,177165.7922792141,0,83999,1000,39.05477901303897,
610,407591.0680494685,183609.6826512365,0,147370,1000,28.920180660475342,
611,421590.32854578487,184020.81342485343,0,205830,1000,19.53951570290849,
612,425252.88050673326,156486.52777960777,0,58931,1000,53.16035301938592,
613,471457.27394020086,211018.79019025355,0,2084,1000,40.79839153366497,
614,438054.886175833,188131.96737626786,0,190343,1000,6.231430486892942,
615,428334.0509633136,180681.84573683314,0,103066,1000,22.3977891562724,
616,415213.82244543283,171447.9060582188,0,71409,1000,33.63552726851841,
617,433556.67887302046,181328.292470979,0,129649,1000,38.75444216784371,
618,417609.9363146643,162266.14759417868,0,167955,1000,25.965363315918523,
619,460786.8566752124,194721.07956855858,0,58314,1000,21.68490691365377,
620,435920.02030471765,179722.71189583506,0,180602,1000,35.87650733356541,
621,430943.66747031425,169855.96068053052,0,73462,1000,141.06133308926437,
622,427463.46716737037,178056.59577852138,0,5307,1000,31.695896987529153,
623,448251.3099010879,191504.97693625308,0,234522,1000,19.793187210678038,
624,430248.7422128566,207998.3757136429,0,115948,1000,24.72477445314406,
625,416699.0279600264,166581.94160445788,0,62834,1000,16.790056473897394,
626,444795.5838810742,206705.65417580685,0,143301,1000,30.225939305326918,
627,431315.78022982547,180362.35644852874,0,20748,1000,47.46179089735756,
628,440369.2386267386,182273.65511880908,0,186237,1000,19.492531588529673,
629,430744.810724642,180846.39564678934,0,164980,1000,49.38678678760946,
630,425519.8188376531,208989.19214069544,0,137595,1000,17.40292989444249,
631,424121.0478974877,188535.40829597323,0,66446,1000,23.218461069852772,
632,445452.2629063379,140446.86495216272,0,32001,1000,37.01405100204629,
633,411945.9313542789,179037.63432279226,0,123141,1000,32.50659966555246,
634,443699.22433916415,191231.11519942852,0,118605,1000,69.94806666987189,
635,429405.205363239,203061.09599189102,0,219124,1000,41.476784628219235,
636,433804.35746886756,181867.33390507553,0,86583,1000,37.34282766315996,
637,452098.8728504591,209205.4868774423,0,129493,1000,22.605732097578546,
638,444826.02533172583,188083.9789716833,0,220490,1000,28.493425180905177,
639,431910.676002581,158315.73559067078,0,136599,1000,22.61588594884358,
640,431275.7954614021,197895.71769854287,0,130204,1000,24.66380985390574,
641,440943.3278828572,177119.86340257715,0,50526,1000,112.30063027415534,
642,416990.95472704305,170757.8676722191,0,219623,1000,21.461742846974666,
643,434814.670859497,188096.2966737846,0,90362,1000,26.20087724205454,
644,430098.33779548743,188791.07780765262,0,131853,1000,26.278859325885232,
645,440976.10450707923,163900.05234175056,0,48680,1000,67.26758778100786,
646,437712.4906166574,184771.88789584604,0,404,1000,72.51257223618524,
647,427798.3185393891,171682.52108500781,0,170554,1000,6.711077435444129,
648,454151.6756115843,215445.19515737687,0,166526,1000,29.639569129845,
649,441756.28603333543,159110.52999067484,0,239813,1000,11.880295933324124,
650,447865.9681120737,151467.02689139792,0,89490,1000,7.355255610325521,
651,433654.91117933794,186167.6321375929,0,175565,1000,38.874821356145965,
652,427710.7360913652,176365.41722046255,0,35557,1000,35.4646890125875,
653,436466.7554442777,190874.28521955464,0,140634,1000,21.41017295105419,
654,437740.0511463281,162675.83798233213,0,71478,1000,36.98597863419149,
655,439833.55432989384,179373.4555974236,0,82685,1000,43.6542291721711,
656,429164.1702516909,122446.5551957597,0,135727,1000,16.079075430383156,
657,416376.1137717822,180603.78091681347,0,231704,1000,22.98400691811795,
658,442876.68980146,178095.4995009464,0,135832,1000,1.0265125841056,
659,434299.00707079447,169429.25686566153,0,49362,1000,21.165587110706095,
660,454973.4141624787,210549.64294180358,0,179411,1000,83.8625898766826,
661,405894.37022230565,164825.7139499013,0,35662,1000,16.039298506760815,
662,405426.6381391917,195275.41504324685,0,196796,1000,24.83597056234356,
663,407737.8669821343,214940.33130539287,0,92627,1000,42.09154996405172,
664,436086.63618826657,188084.70944077108,0,187376,1000,0.006872277023649902,
665,432491.3321214593,179542.62649221875,0,212105,1000,0.17183313593611885,
666,411566.2675611516,161848.69246666625,0,65196,1000,24.320721463516353,
667,411207.44026533706,168106.8571855249,0,206723,1000,25.8906783388678,
668,425576.6411088248,203084.3964823994,0,176447,1000,19.036296413057638,
669,459817.2890898223,196177.2149696892,0,225078,1000,37.38034127590131,
670,417744.5697035621,177091.08073333517,0,251968,1000,32.198953727154915,
671,470976.9231018829,207077.14105238114,0,24875,1000,27.247704648301124,
672,434365.74424701347,193450.87997487787,0,29308,1000,0.723465768218133,
673,427272.336533972,190367.24124023088,0,218426,1000,24.03365909018909,
674,426329.81541264366,170074.74577859518,0,134005,1000,22.654468528696555,
675,417018.61711772665,192679.77252045303,0,202862,1000,21.1817566205284,
676,423657.11805292347,179199.92013248178,0,231149,1000,17.211441444890575,
677,452905.74834956334,185054.32178079855,0,120093,1000,58.417696423029206,
678,417571.43386232,192211.22078023377,0,135178,1000,31.49577544999014,
679,406246.764505843,192157.0402291486,0,128855,1000,80.78888805651202,
680,445644.0238182121,208302.1653789836,0,162153,1000,23.330010855723295,
681,456403.6426697548,207807.40940489084,0,51486,1000,90.18907217211895,
682,412212.1953860117,161927.3281453815,0,88130,1000,22.322339975893613,
683,429558.49765916314,175963.78780045555,0,13287,1000,30.584153870582163,
684,412960.94858251396,163259.9489677551,0,60535,1000,40.57025675187605,
685,422114.71743735817,165318.46345560235,0,8868,1000,21.93300171573634,
686,443593.34709430113,185828.23236611107,0,177904,1000,17.648072025318314,
687,444923.2555655481,184088.04645861522,0,114656,1000,19.177143107224424,
688,412146.88932672626,174336.5098139429,0,63762,1000,48.681984314455434,
689,424947.72601430496,181462.3929734935,0,109800,1000,19.478985875929926,
690,433124.45175133186,181124.33496790178,0,110204,1000,19.524747410203304,
691,462936.9363076429,201334.0056186398,0,132406,1000,40.165983968076254,
692,438988.35053270846,147103.3336785323,0,92716,1000,29.608990933949652,
693,434978.49068846577,191882.05162059364,0,142056,1000,27.35145466999053,
694,438499.4549560114,185892.06259495145,0,201659,1000,23.807630099229517,
695,425162.95510161045,185749.1766039704,0,244278,1000,18.36979965764112,
696,431427.87591725535,186264.57032053312,0,169699,1000,0.4506207627560692,
697,432657.1081158327,177787.2910376673,0,31618,1000,19.028247541292235,
698,440284.3203963577,190952.5679449199,0,57184,1000,67.4986325251442,
699,426501.80638606666,189303.83292844624,0,217325,1000,21.837839221306083,
700,432159.44626128586,197031.74565558723,0,183042,1000,21.00856587041448,
701,436456.81333819777,191689.55399714984,0,139688,1000,24.503788652703843,
702,433804.949277004,179247.69892647865,0,60473,1000,28.73199376685795,
703,386549.24149986997,189676.7747812319,0,20241,1000,19.491316191869267,
704,425325.9369743015,168043.16705513495,0,215639,1000,49.52003727221775,
705,433946.58522028476,212469.64846381292,0,193995,1000,22.317387774492317,
706,428158.84242335113,181686.05323572486,0,213063,1000,16.427082546906334,
707,435002.8435417561,164888.39032915013,0,6380,1000,22.973674872044768,
708,431348.61017725884,182850.22815735685,0,228795,1000,41.20429219417096,
709,442130.30338561663,180854.8869666946,0,118328,1000,22.5909278573371,
710,414916.84474464215,178013.15676675693,0,171785,1000,19.384565083864643,
711,438418.4621133495,179524.72855316312,0,6211,1000,17.326357010263646,
712,433324.0982704466,180142.0818541699,0,172997,1000,39.43925594571523,
713,432847.441821126,179923.09360461598,0,72586,1000,41.50752820108076,
714,416172.24222599744,172379.4900462734,0,16265,1000,17.437203703503307,
715,432957.1975817701,184459.97871978933,0,175689,1000,91.28281552086709,
716,435961.870515461,182620.8355729218,0,78769,1000,26.363742811621883,
717,427872.9804314299,187589.75077933003,0,190380,1000,84.10944582495671,
718,435481.131232894,146303.3791538511,0,143046,1000,160.79141656522694,
719,453393.7799307115,208479.3630934694,0,232147,1000,27.383413726746728,
720,437964.9110944668,156534.90407366471,0,153080,1000,50.25100323074986,
721,428250.3237438355,182284.66102157315,0,84558,1000,16.368701867802724,
722,414570.13197449234,171079.50513350105,0,90398,1000,6.271348201752865,
723,434421.15350766596,180391.14405695914,0,27427,1000,19.93947854301515,
724,470032.23065654305,203233.91798768524,0,211926,1000,19.570000568991887,
725,433159.92155186454,183488.61470101718,0,171646,1000,57.14631243575036,
726,437577.6038336246,185348.8311817336,0,81780,1000,63.50539727231444,
727,400155.4814927318,212108.4094747585,0,74665,1000,23.145394627031838,
728,423162.57422840525,180130.23008667893,0,244471,1000,34.67620848983998,
729,403761.2310249154,167016.23908449666,0,184487,1000,40.06461636156297,
730,463377.60831332457,198927.36032959586,0,195711,1000,52.17219527434912,
731,433764.4709222303,180530.04635809842,0,74646,1000,18.27126947413278,
732,433285.37294434453,180914.3223528616,0,50900,1000,28.099409888880757,
733,406407.0053124387,208308.520637733,0,1002,1000,35.61332783533302,
734,466389.0413938635,203920.97914828858,0,214424,1000,46.27321771206721,
735,408694.5084897561,168169.55000605746,0,14919,1000,30.672615898436465,
736,438754.09982963756,181611.1153240134,0,170312,1000,51.43240040795429,
737,428648.7190144028,203028.325893489,0,150960,1000,3.3790821357371885,
738,414343.56490761106,170750.42316116413,0,205079,1000,28.780651091600987,
739,441892.6286552615,175333.89693016288,0,251241,1000,21.798758804132852,
740,440549.79223402636,146677.39549714318,0,204213,1000,176.57652043554393,
741,431469.9945298091,187744.03534745116,0,90088,1000,20.78871581874838,
742,434977.77586210705,183724.80667550716,0,238831,1000,61.32455121512958,
743,430172.6596435588,177872.44116283822,0,109847,1000,72.55965469910855,
744,437130.0579802036,180806.84485577146,0,91558,1000,44.46197677269652,
745,414242.90897960507,193350.1028485876,0,162573,1000,25.909153767641875,
746,415674.8080695663,180412.78745373103,0,231738,1000,20.847803504458867,
747,400895.8802361407,209675.9123774312,0,144698,1000,6.942034519016646,
748,414433.0451356034,171628.44240166777,0,244916,1000,25.597684308251157,
749,437740.27049215767,180095.95323400805,0,211717,1000,46.77539253173054,
750,432942.1150029852,188949.59732627906,0,116860,1000,21.54303169247813,
751,406087.23150652007,202161.5558203101,0,188932,1000,4.606439937446211,
752,429527.2943219386,184273.51090057648,0,125441,1000,84.36029586152729,
753,413617.8475803289,161858.5215806789,0,94570,1000,2.867090753584838,
754,418968.96214935667,174476.0851124127,0,229195,1000,22.025710491956453,
755,431670.33564498305,178072.14055679462,0,204548,1000,24.79718649306401,
756,428767.53713126126,174452.01712236032,0,121907,1000,20.399455999691526,
757,430343.91087485326,181226.67633700796,0,42791,1000,54.37662806542295,
758,461064.89249073644,209815.83316547217,0,43666,1000,19.06689175701871,
759,437205.45300409285,189871.2970629859,0,11064,1000,36.45746680228404,
760,432105.20999808464,180529.55786496864,0,145198,1000,100.8315143850034,
761,436379.81779857073,179141.97560573652,0,166758,1000,36.31931682392454,
762,426653.9183850484,182784.90710199813,0,139901,1000,16.196268347900013,
763,431429.89302924654,193953.28433064625,0,146569,1000,96.00319705581154,
764,399177.8748500649,195113.2363230832,0,86445,1000,17.530765394591466,
765,407396.8128899712,173629.1757986265,0,114997,1000,29.86124161841698,
766,408656.44147877936,170964.45247865954,0,2004,1000,27.05657641109947,
767,454339.43232760153,210431.72981855177,0,244032,1000,38.02365433109252,
768,453886.3049681787,209949.52090640218,0,231807,1000,137.39743619311812,
769,472485.5499741686,209968.8647858678,0,23706,1000,63.21225752291669,
770,428262.0172001163,180727.23260011344,0,43321,1000,8.408502050996837,
771,417873.2399622666,188704.6485587391,0,205435,1000,91.45424207642745,
772,432156.8204589075,174942.44062998207,0,77795,1000,61.41661342284061,
773,426629.17509606236,175255.107212269,0,131462,1000,31.594356537290892,
774,433578.04196473054,160450.808677668,0,170807,1000,20.20067433585339,
775,442869.99853451725,146342.00906055074,0,52748,1000,34.98587989269835,
776,440220.30883511575,162377.56503362884,0,155366,1000,30.7889555437131,
777,439785.8473544672,186728.4648179368,0,234456,1000,33.90936874322351,
778,448453.665586953,194182.81561083804,0,125698,1000,30.608052337472824,
779,434091.0403152535,170974.5642708805,0,2469,1000,23.843795653517017,
780,429296.0465663345,189371.94926777744,0,145002,1000,3.0369343219030225,
781,434120.10277377465,169382.7264821256,0,192957,1000,85.11880551223318,
782,417637.39096774685,159903.82607695222,0,189472,1000,17.571831246920524,
783,433877.0073861995,182776.54661631674,0,33069,1000,32.093375717935984,
784,434114.94879685977,186445.26293372439,0,25903,1000,16.559385394497536,
785,420175.8779852316,180161.622532167,0,97225,1000,19.880033070063366,
786,422317.05799036776,189404.77507956195,0,66905,1000,29.63622819045673,
787,437028.65256254096,179218.0582137313,0,225254,1000,41.64286423135231,
788,437701.81401632575,184132.65284340718,0,51133,1000,14.29240421683416,
789,430632.12876284355,181962.19036783188,0,202800,1000,27.63408522459559,
790,427572.2074392715,180682.35874274198,0,45562,1000,20.795537432598728,
791,427374.63465147495,149523.69628517985,0,154531,1000,31.879644902102953,
792,428846.5955917996,181963.37232151287,0,151900,1000,55.139254719920295,
793,432149.43188512867,183668.82638559054,0,86542,1000,31.61953162426301,
794,424080.51673426956,152624.49354650555,0,57597,1000,43.95756035382952,
795,444153.87939190416,185013.4214760685,0,183797,1000,2.4899372016353474,
796,456903.8005583734,193047.95815146112,0,5884,1000,17.636823590629785,
797,421025.45819014206,183129.18345187829,0,52589,1000,17.410240475049555,
798,439922.17065378587,180342.47171055322,0,141212,1000,29.048363701947547,
799,434450.77669172373,177649.6448208828,0,130722,1000,32.67782971559724,
