id,mode,starttime,endtime,traveltime
173,Car,00:00:00,23:59:59,36.155801695888009
174,Car,00:00:00,23:59:59,0.15313243393277426
175,Car,00:00:00,23:59:59,1.806937260136401
176,Car,00:00:00,23:59:59,0.15250078574937762
177,Car,00:00:00,23:59:59,336.02551437259154
178,Car,00:00:00,23:59:59,396.69216232536155
179,Car,00:00:00,23:59:59,178.49551137941506
180,Car,00:00:00,23:59:59,0.05215541297069301
181,Car,00:00:00,23:59:59,14.854594451393091
182,Car,00:00:00,23:59:59,52.638221502127955
183,Car,00:00:00,23:59:59,67.186964272986501
184,Car,00:00:00,23:59:59,65.671203912076564
185,Car,00:00:00,23:59:59,4.146749232763449
186,Car,00:00:00,23:59:59,34.977905506923214
187,Car,00:00:00,23:59:59,0.4036986638826894
188,Car,00:00:00,23:59:59,0.038257652050524706
189,Car,00:00:00,23:59:59,0.43254848714685157
190,Car,00:00:00,23:59:59,26.112383248698862
191,Car,00:00:00,23:59:59,33.098414309961839
192,Car,00:00:00,23:59:59,82.13862467234658
193,Car,00:00:00,23:59:59,14.77714638744251
194,Car,00:00:00,23:59:59,15.444295711185347
195,Car,00:00:00,23:59:59,51.38560517475508
196,Car,00:00:00,23:59:59,11.596211289734049
197,Car,00:00:00,23:59:59,3.3839128971806263
198,Car,00:00:00,23:59:59,11.551557061621699
199,Car,00:00:00,23:59:59,72.677573514914613
200,Car,00:00:00,23:59:59,14.367414350691437
201,Car,00:00:00,23:59:59,6.762099660621893
202,Car,00:00:00,23:59:59,21.967042121981951
203,Car,00:00:00,23:59:59,18.051654089957168
204,Car,00:00:00,23:59:59,12.210328341184457
205,Car,00:00:00,23:59:59,10.297697280645604
206,Car,00:00:00,23:59:59,15.945274658582811
207,Car,00:00:00,23:59:59,6.228152458686143
208,Car,00:00:00,23:59:59,518.56206935617968
209,Car,00:00:00,23:59:59,30.497374527434964
210,Car,00:00:00,23:59:59,6.668320202359351
211,Car,00:00:00,23:59:59,1.74640512315367
212,Car,00:00:00,23:59:59,66.28905154867455
213,Car,00:00:00,23:59:59,24.378983385158776
214,Car,00:00:00,23:59:59,0.3536814056743776
215,Car,00:00:00,23:59:59,5.0886324401859415
216,Car,00:00:00,23:59:59,23.789607259193957
217,Car,00:00:00,23:59:59,15.94201494360348
218,Car,00:00:00,23:59:59,3.3323279560056518
219,Car,00:00:00,23:59:59,6.4642062685393125
220,Car,00:00:00,23:59:59,16.502790104300288
221,Car,00:00:00,23:59:59,1.0653961988899181
222,Car,00:00:00,23:59:59,3.2725856667255719
223,Car,00:00:00,23:59:59,735.01608709046297
224,Car,00:00:00,23:59:59,273.73949795033178
225,Car,00:00:00,23:59:59,1.153759864500236
226,Car,00:00:00,23:59:59,1.328108890097512
227,Car,00:00:00,23:59:59,12.397821619757984
228,Car,00:00:00,23:59:59,1.328108890097512
229,Car,00:00:00,23:59:59,21.410567919902224
230,Car,00:00:00,23:59:59,124.85609113948938
231,Car,00:00:00,23:59:59,1.0517592992530833
232,Car,00:00:00,23:59:59,21.853844056957801
233,Car,00:00:00,23:59:59,2.148758436508365
234,Car,00:00:00,23:59:59,2.1040481763292389
235,Car,00:00:00,23:59:59,2.6273106666574657
236,Car,00:00:00,23:59:59,1.2348147638565268
237,Car,00:00:00,23:59:59,1.9679601221282723
238,Car,00:00:00,23:59:59,25.395843430518891
239,Car,00:00:00,23:59:59,2.963822657780563
240,Car,00:00:00,23:59:59,0.4662739227113918
241,Car,00:00:00,23:59:59,133.88524463396851
242,Car,00:00:00,23:59:59,0.79203187293405519
243,Car,00:00:00,23:59:59,26.944628463185726
244,Car,00:00:00,23:59:59,22.14852370333545
245,Car,00:00:00,23:59:59,0.7386285796219799
246,Car,00:00:00,23:59:59,26.584431348566465
247,Car,00:00:00,23:59:59,0.68183737338278427
248,Car,00:00:00,23:59:59,0.90334569073969939
249,Car,00:00:00,23:59:59,0.9447477317079198
250,Car,00:00:00,23:59:59,6.4303021203971493
251,Car,00:00:00,23:59:59,0.047117307628782135
252,Car,00:00:00,23:59:59,0.047364508384625414
253,Car,00:00:00,23:59:59,0.19027959077254217
254,Car,00:00:00,23:59:59,40.06491496291623
255,Car,00:00:00,23:59:59,1.258852762474763
256,Car,00:00:00,23:59:59,16.081323359797217
257,Car,00:00:00,23:59:59,1.569840799616275
258,Car,00:00:00,23:59:59,0.6793563159384605
