id,width,vehicle_mode,bus_lane,can_stop,can_park,high_occ_veh,has_road_shoulder,segment,tags
330600,3.2,,0,0,0,0,0,3306,
330601,3.2,,0,0,0,0,0,3306,
330700,3.2,,0,0,0,0,0,3307,
330701,3.2,,0,0,0,0,0,3307,
330800,3.2,,0,0,0,0,0,3308,
330801,3.2,,0,0,0,0,0,3308,
330900,3.2,,0,0,0,0,0,3309,
330901,3.2,,0,0,0,0,0,3309,
331000,3.2,,0,0,0,0,0,3310,
331001,3.2,,0,0,0,0,0,3310,
331100,3.2,,0,0,0,0,0,3311,
331101,3.2,,0,0,0,0,0,3311,
331200,3.2,,0,0,0,0,0,3312,
331201,3.2,,0,0,0,0,0,3312,
331300,3.2,,0,0,0,0,0,3313,
331301,3.2,,0,0,0,0,0,3313,
331400,3.2,,0,0,0,0,0,3314,
331401,3.2,,0,0,0,0,0,3314,
331500,3.2,,0,0,0,0,0,3315,
331501,3.2,,0,0,0,0,0,3315,
331600,3.2,,0,0,0,0,0,3316,
331601,3.2,,0,0,0,0,0,3316,
331700,3.2,,0,0,0,0,0,3317,
331701,3.2,,0,0,0,0,0,3317,
331800,3.2,,0,0,0,0,0,3318,
331801,3.2,,0,0,0,0,0,3318,
331900,3.2,,0,0,0,0,0,3319,
331901,3.2,,0,0,0,0,0,3319,
332000,3.2,,0,0,0,0,0,3320,
332001,3.2,,0,0,0,0,0,3320,
332100,3.2,,0,0,0,0,0,3321,
332101,3.2,,0,0,0,0,0,3321,
332200,3.2,,0,0,0,0,0,3322,
332201,3.2,,0,0,0,0,0,3322,
332300,3.2,,0,0,0,0,0,3323,
332301,3.2,,0,0,0,0,0,3323,
332400,3.2,,0,0,0,0,0,3324,
332401,3.2,,0,0,0,0,0,3324,
332500,3.2,,0,0,0,0,0,3325,
332501,3.2,,0,0,0,0,0,3325,
332600,3.2,,0,0,0,0,0,3326,
332601,3.2,,0,0,0,0,0,3326,
332700,3.2,,0,0,0,0,0,3327,
332701,3.2,,0,0,0,0,0,3327,
332800,3.2,,0,0,0,0,0,3328,
332801,3.2,,0,0,0,0,0,3328,
332900,3.2,,0,0,0,0,0,3329,
332901,3.2,,0,0,0,0,0,3329,
333000,3.2,,0,0,0,0,0,3330,
333001,3.2,,0,0,0,0,0,3330,
333100,3.2,,0,0,0,0,0,3331,
333101,3.2,,0,0,0,0,0,3331,
333200,3.2,,0,0,0,0,0,3332,
333201,3.2,,0,0,0,0,0,3332,
333300,3.2,,0,0,0,0,0,3333,
333301,3.2,,0,0,0,0,0,3333,
333400,3.2,,0,0,0,0,0,3334,
333401,3.2,,0,0,0,0,0,3334,
333500,3.2,,0,0,0,0,0,3335,
333501,3.2,,0,0,0,0,0,3335,
333600,3,,0,0,0,0,0,3336,
333700,3,,0,0,0,0,0,3337,
333800,3,,0,0,0,0,0,3338,
333900,3,,0,0,0,0,0,3339,
334000,3,,0,0,0,0,0,3340,
334100,3,,0,0,0,0,0,3341,
334200,3,,0,0,0,0,0,3342,
334300,3,,0,0,0,0,0,3343,
334400,3,,0,0,0,0,0,3344,
334500,3,,0,0,0,0,0,3345,
334600,3,,0,0,0,0,0,3346,
334700,3,,0,0,0,0,0,3347,
334800,3,,0,0,0,0,0,3348,
334900,3,,0,0,0,0,0,3349,
335000,3,,0,0,0,0,0,3350,
335100,3,,0,0,0,0,0,3351,
335200,3,,0,0,0,0,0,3352,
335300,3,,0,0,0,0,0,3353,
335400,3,,0,0,0,0,0,3354,
335500,3,,0,0,0,0,0,3355,
335600,3,,0,0,0,0,0,3356,
335700,3,,0,0,0,0,0,3357,
335800,3,,0,0,0,0,0,3358,
335900,3,,0,0,0,0,0,3359,
336000,3,,0,0,0,0,0,3360,
336100,3,,0,0,0,0,0,3361,
336200,3,,0,0,0,0,0,3362,
336300,3,,0,0,0,0,0,3363,
336400,3.2,,0,0,0,0,0,3364,
336401,3.2,,0,0,0,0,0,3364,
336500,3.2,,0,0,0,0,0,3365,
336501,3.2,,0,0,0,0,0,3365,
336600,3.2,,0,0,0,0,0,3366,
336601,3.2,,0,0,0,0,0,3366,
336700,3.2,,0,0,0,0,0,3367,
336701,3.2,,0,0,0,0,0,3367,
336800,3.2,,0,0,0,0,0,3368,
336801,3.2,,0,0,0,0,0,3368,
336900,3.2,,0,0,0,0,0,3369,
336901,3.2,,0,0,0,0,0,3369,
337000,3.2,,0,0,0,0,0,3370,
337001,3.2,,0,0,0,0,0,3370,
337100,3.2,,0,0,0,0,0,3371,
337101,3.2,,0,0,0,0,0,3371,
337200,3.2,,0,0,0,0,0,3372,
337201,3.2,,0,0,0,0,0,3372,
337300,3.2,,0,0,0,0,0,3373,
337301,3.2,,0,0,0,0,0,3373,
337400,3.2,,0,0,0,0,0,3374,
337401,3.2,,0,0,0,0,0,3374,
337500,3.2,,0,0,0,0,0,3375,
337501,3.2,,0,0,0,0,0,3375,
337600,3.2,,0,0,0,0,0,3376,
337601,3.2,,0,0,0,0,0,3376,
337700,3.2,,0,0,0,0,0,3377,
337701,3.2,,0,0,0,0,0,3377,
337800,3.2,,0,0,0,0,0,3378,
337801,3.2,,0,0,0,0,0,3378,
337900,3.2,,0,0,0,0,0,3379,
337901,3.2,,0,0,0,0,0,3379,
338000,3.2,,0,0,0,0,0,3380,
338001,3.2,,0,0,0,0,0,3380,
338100,3.2,,0,0,0,0,0,3381,
338101,3.2,,0,0,0,0,0,3381,
338200,3.2,,0,0,0,0,0,3382,
338201,3.2,,0,0,0,0,0,3382,
338300,3.2,,0,0,0,0,0,3383,
338301,3.2,,0,0,0,0,0,3383,
338400,3.5,,0,0,0,0,0,3384,
338500,3.5,,0,0,0,0,0,3385,
338600,3.5,,0,0,0,0,0,3386,
338601,3.5,,0,0,0,0,0,3386,
338700,3.5,,0,0,0,0,0,3387,
338701,3.5,,0,0,0,0,0,3387,
338800,3.5,,0,0,0,0,0,3388,
338801,3.5,,0,0,0,0,0,3388,
338900,3.5,,0,0,0,0,0,3389,
338901,3.5,,0,0,0,0,0,3389,
339000,3.5,,0,0,0,0,0,3390,
339001,3.5,,0,0,0,0,0,3390,
339100,3.5,,0,0,0,0,0,3391,
339101,3.5,,0,0,0,0,0,3391,
339200,3.5,,0,0,0,0,0,3392,
339201,3.5,,0,0,0,0,0,3392,
339300,3.5,,0,0,0,0,0,3393,
339301,3.5,,0,0,0,0,0,3393,
339400,3.5,,0,0,0,0,0,3394,
339401,3.5,,0,0,0,0,0,3394,
339500,3.5,,0,0,0,0,0,3395,
339501,3.5,,0,0,0,0,0,3395,
339600,3.2,,0,0,0,0,0,3396,
339601,3.2,,0,0,0,0,0,3396,
339700,3.2,,0,0,0,0,0,3397,
339800,3,,0,0,0,0,0,3398,
339900,3,,0,0,0,0,0,3399,
340000,3.2,,0,0,0,0,0,3400,
340001,3.2,,0,0,0,0,0,3400,
340100,3.2,,0,0,0,0,0,3401,
340101,3.2,,0,0,0,0,0,3401,
340200,3.2,,0,0,0,0,0,3402,
340201,3.2,,0,0,0,0,0,3402,
340300,3.2,,0,0,0,0,0,3403,
340301,3.2,,0,0,0,0,0,3403,
340400,3.2,,0,0,0,0,0,3404,
340401,3.2,,0,0,0,0,0,3404,
340500,3.2,,0,0,0,0,0,3405,
340501,3.2,,0,0,0,0,0,3405,
340600,3.6,,0,0,0,0,0,3406,
340601,3.6,,0,0,0,0,0,3406,
340700,3,,0,0,0,0,0,3407,
340800,3,,0,0,0,0,0,3408,
340900,3.6,,0,0,0,0,0,3409,
340901,3.6,,0,0,0,0,0,3409,
340902,3.6,,0,0,0,0,0,3409,
341000,3.2,,0,0,0,0,0,3410,
341001,3.2,,0,0,0,0,0,3410,
341100,3.2,,0,0,0,0,0,3411,
341101,3.2,,0,0,0,0,0,3411,
341200,3.2,,0,0,0,0,0,3412,
341201,3.2,,0,0,0,0,0,3412,
341300,3.2,,0,0,0,0,0,3413,
341301,3.2,,0,0,0,0,0,3413,
341400,3.2,,0,0,0,0,0,3414,
341401,3.2,,0,0,0,0,0,3414,
341500,3.2,,0,0,0,0,0,3415,
341501,3.2,,0,0,0,0,0,3415,
341600,3.2,,0,0,0,0,0,3416,
341601,3.2,,0,0,0,0,0,3416,
341700,3,,0,0,0,0,0,3417,
341701,3,,0,0,0,0,0,3417,
341800,3.2,,0,0,0,0,0,3418,
341801,3.2,,0,0,0,0,0,3418,
341900,3.2,,0,0,0,0,0,3419,
341901,3.2,,0,0,0,0,0,3419,
342000,3.2,,0,0,0,0,0,3420,
342001,3.2,,0,0,0,0,0,3420,
342100,3.2,,0,0,0,0,0,3421,
342101,3.2,,0,0,0,0,0,3421,
342200,3.2,,0,0,0,0,0,3422,
342201,3.2,,0,0,0,0,0,3422,
342300,3.2,,0,0,0,0,0,3423,
342301,3.2,,0,0,0,0,0,3423,
342400,3.2,,0,0,0,0,0,3424,
342401,3.2,,0,0,0,0,0,3424,
342500,3.2,,0,0,0,0,0,3425,
342501,3.2,,0,0,0,0,0,3425,
342600,3.2,,0,0,0,0,0,3426,
342601,3.2,,0,0,0,0,0,3426,
342700,3.2,,0,0,0,0,0,3427,
342701,3.2,,0,0,0,0,0,3427,
342800,3.2,,0,0,0,0,0,3428,
342801,3.2,,0,0,0,0,0,3428,
342900,3.2,,0,0,0,0,0,3429,
342901,3.2,,0,0,0,0,0,3429,
343000,3.2,,0,0,0,0,0,3430,
343001,3.2,,0,0,0,0,0,3430,
343100,3.2,,0,0,0,0,0,3431,
343101,3.2,,0,0,0,0,0,3431,
343200,3.2,,0,0,0,0,0,3432,
343201,3.2,,0,0,0,0,0,3432,
343300,3.2,,0,0,0,0,0,3433,
343301,3.2,,0,0,0,0,0,3433,
343400,3.2,,0,0,0,0,0,3434,
343401,3.2,,0,0,0,0,0,3434,
343500,3.2,,0,0,0,0,0,3435,
343501,3.2,,0,0,0,0,0,3435,
343600,3.2,,0,0,0,0,0,3436,
343601,3.2,,0,0,0,0,0,3436,
343700,3.2,,0,0,0,0,0,3437,
343701,3.2,,0,0,0,0,0,3437,
343800,3.2,,0,0,0,0,0,3438,
343801,3.2,,0,0,0,0,0,3438,
343900,3.2,,0,0,0,0,0,3439,
343901,3.2,,0,0,0,0,0,3439,
344000,3.2,,0,0,0,0,0,3440,
344001,3.2,,0,0,0,0,0,3440,
344100,3.2,,0,0,0,0,0,3441,
344101,3.2,,0,0,0,0,0,3441,
344200,3.2,,0,0,0,0,0,3442,
344201,3.2,,0,0,0,0,0,3442,
344300,3.2,,0,0,0,0,0,3443,
344301,3.2,,0,0,0,0,0,3443,
344400,3,,0,0,0,0,0,3444,
344500,3,,0,0,0,0,0,3445,
344600,3,,0,0,0,0,0,3446,
344700,3,,0,0,0,0,0,3447,
344800,3,,0,0,0,0,0,3448,
344900,3,,0,0,0,0,0,3449,
345000,3.2,,0,0,0,0,0,3450,
345001,3.2,,0,0,0,0,0,3450,
345100,3.2,,0,0,0,0,0,3451,
345101,3.2,,0,0,0,0,0,3451,
345200,3.2,,0,0,0,0,0,3452,
345201,3.2,,0,0,0,0,0,3452,
345300,3.2,,0,0,0,0,0,3453,
345301,3.2,,0,0,0,0,0,3453,
345400,3.2,,0,0,0,0,0,3454,
345401,3.2,,0,0,0,0,0,3454,
345500,3.2,,0,0,0,0,0,3455,
345501,3.2,,0,0,0,0,0,3455,
345600,3.2,,0,0,0,0,0,3456,
345601,3.2,,0,0,0,0,0,3456,
345700,3.2,,0,0,0,0,0,3457,
345701,3.2,,0,0,0,0,0,3457,
345800,3.2,,0,0,0,0,0,3458,
345801,3.2,,0,0,0,0,0,3458,
345900,3.2,,0,0,0,0,0,3459,
345901,3.2,,0,0,0,0,0,3459,
346000,3.2,,0,0,0,0,0,3460,
346001,3.2,,0,0,0,0,0,3460,
346100,3.2,,0,0,0,0,0,3461,
346101,3.2,,0,0,0,0,0,3461,
346200,3.2,,0,0,0,0,0,3462,
346201,3.2,,0,0,0,0,0,3462,
346300,3.2,,0,0,0,0,0,3463,
346301,3.2,,0,0,0,0,0,3463,
346400,3.2,,0,0,0,0,0,3464,
346401,3.2,,0,0,0,0,0,3464,
346500,3.2,,0,0,0,0,0,3465,
346501,3.2,,0,0,0,0,0,3465,
346600,3.2,,0,0,0,0,0,3466,
346601,3.2,,0,0,0,0,0,3466,
346700,3.2,,0,0,0,0,0,3467,
346701,3.2,,0,0,0,0,0,3467,
346800,3.2,,0,0,0,0,0,3468,
346801,3.2,,0,0,0,0,0,3468,
346900,3.2,,0,0,0,0,0,3469,
346901,3.2,,0,0,0,0,0,3469,
347000,3.2,,0,0,0,0,0,3470,
347001,3.2,,0,0,0,0,0,3470,
347100,3.2,,0,0,0,0,0,3471,
347101,3.2,,0,0,0,0,0,3471,
347200,3.2,,0,0,0,0,0,3472,
347201,3.2,,0,0,0,0,0,3472,
347300,3.2,,0,0,0,0,0,3473,
347301,3.2,,0,0,0,0,0,3473,
347400,3,,0,0,0,0,0,3474,
347500,3,,0,0,0,0,0,3475,
347600,3.6,,0,0,0,0,0,3476,
347601,3.6,,0,0,0,0,0,3476,
347602,3.6,,0,0,0,0,0,3476,
347700,3.6,,0,0,0,0,0,3477,
347701,3.6,,0,0,0,0,0,3477,
347702,3.6,,0,0,0,0,0,3477,
347800,3,,0,0,0,0,0,3478,
347900,3,,0,0,0,0,0,3479,
348000,3,,0,0,0,0,0,3480,
348100,3,,0,0,0,0,0,3481,
348200,3,,0,0,0,0,0,3482,
348300,3,,0,0,0,0,0,3483,
348301,3,,0,0,0,0,0,3483,
348400,3,,0,0,0,0,0,3484,
348401,3,,0,0,0,0,0,3484,
348500,3,,0,0,0,0,0,3485,
348501,3,,0,0,0,0,0,3485,
348600,3,,0,0,0,0,0,3486,
348601,3,,0,0,0,0,0,3486,
348700,3,,0,0,0,0,0,3487,
348701,3,,0,0,0,0,0,3487,
348800,3,,0,0,0,0,0,3488,
348801,3,,0,0,0,0,0,3488,
348900,3,,0,0,0,0,0,3489,
348901,3,,0,0,0,0,0,3489,
349000,3,,0,0,0,0,0,3490,
349001,3,,0,0,0,0,0,3490,
349100,3,,0,0,0,0,0,3491,
349101,3,,0,0,0,0,0,3491,
349200,3,,0,0,0,0,0,3492,
349201,3,,0,0,0,0,0,3492,
349300,3,,0,0,0,0,0,3493,
349301,3,,0,0,0,0,0,3493,
349400,3,,0,0,0,0,0,3494,
349401,3,,0,0,0,0,0,3494,
349500,3,,0,0,0,0,0,3495,
349501,3,,0,0,0,0,0,3495,
349600,3,,0,0,0,0,0,3496,
349700,3,,0,0,0,0,0,3497,
349800,3,,0,0,0,0,0,3498,
349900,3,,0,0,0,0,0,3499,
350000,3.2,,0,0,0,0,0,3500,
350001,3.2,,0,0,0,0,0,3500,
350100,3.2,,0,0,0,0,0,3501,
350101,3.2,,0,0,0,0,0,3501,
350200,3.2,,0,0,0,0,0,3502,
350201,3.2,,0,0,0,0,0,3502,
350300,3.2,,0,0,0,0,0,3503,
350301,3.2,,0,0,0,0,0,3503,
350400,3.2,,0,0,0,0,0,3504,
350401,3.2,,0,0,0,0,0,3504,
350500,3.2,,0,0,0,0,0,3505,
350501,3.2,,0,0,0,0,0,3505,
350600,3.2,,0,0,0,0,0,3506,
350601,3.2,,0,0,0,0,0,3506,
350700,3.2,,0,0,0,0,0,3507,
350701,3.2,,0,0,0,0,0,3507,
350800,3.2,,0,0,0,0,0,3508,
350801,3.2,,0,0,0,0,0,3508,
350900,3.2,,0,0,0,0,0,3509,
350901,3.2,,0,0,0,0,0,3509,
351000,3.2,,0,0,0,0,0,3510,
351001,3.2,,0,0,0,0,0,3510,
351100,3.2,,0,0,0,0,0,3511,
351101,3.2,,0,0,0,0,0,3511,
351200,3.2,,0,0,0,0,0,3512,
351201,3.2,,0,0,0,0,0,3512,
351300,3.2,,0,0,0,0,0,3513,
351301,3.2,,0,0,0,0,0,3513,
351400,3.2,,0,0,0,0,0,3514,
351401,3.2,,0,0,0,0,0,3514,
351500,3.2,,0,0,0,0,0,3515,
351501,3.2,,0,0,0,0,0,3515,
351600,3.2,,0,0,0,0,0,3516,
351601,3.2,,0,0,0,0,0,3516,
351700,3.2,,0,0,0,0,0,3517,
351701,3.2,,0,0,0,0,0,3517,
351800,3.2,,0,0,0,0,0,3518,
351801,3.2,,0,0,0,0,0,3518,
351900,3.2,,0,0,0,0,0,3519,
351901,3.2,,0,0,0,0,0,3519,
352000,3.2,,0,0,0,0,0,3520,
352001,3.2,,0,0,0,0,0,3520,
352100,3.2,,0,0,0,0,0,3521,
352101,3.2,,0,0,0,0,0,3521,
352200,3.2,,0,0,0,0,0,3522,
352201,3.2,,0,0,0,0,0,3522,
352300,3.2,,0,0,0,0,0,3523,
352301,3.2,,0,0,0,0,0,3523,
352400,3.2,,0,0,0,0,0,3524,
352401,3.2,,0,0,0,0,0,3524,
352500,3.2,,0,0,0,0,0,3525,
352501,3.2,,0,0,0,0,0,3525,
352600,3.2,,0,0,0,0,0,3526,
352601,3.2,,0,0,0,0,0,3526,
352700,3.2,,0,0,0,0,0,3527,
352701,3.2,,0,0,0,0,0,3527,
352800,3.2,,0,0,0,0,0,3528,
352801,3.2,,0,0,0,0,0,3528,
352900,3.2,,0,0,0,0,0,3529,
352901,3.2,,0,0,0,0,0,3529,
353000,3.2,,0,0,0,0,0,3530,
353001,3.2,,0,0,0,0,0,3530,
353100,3.2,,0,0,0,0,0,3531,
353101,3.2,,0,0,0,0,0,3531,
353200,3.6,,0,0,0,0,0,3532,
353201,3.6,,0,0,0,0,0,3532,
353202,3.6,,0,0,0,0,0,3532,
353300,3.6,,0,0,0,0,0,3533,
353301,3.6,,0,0,0,0,0,3533,
353302,3.6,,0,0,0,0,0,3533,
353400,3.6,,0,0,0,0,0,3534,
353401,3.6,,0,0,0,0,0,3534,
353402,3.6,,0,0,0,0,0,3534,
353500,3.6,,0,0,0,0,0,3535,
353501,3.6,,0,0,0,0,0,3535,
353502,3.6,,0,0,0,0,0,3535,
353600,3.6,,0,0,0,0,0,3536,
353601,3.6,,0,0,0,0,0,3536,
353602,3.6,,0,0,0,0,0,3536,
353700,3.6,,0,0,0,0,0,3537,
353701,3.6,,0,0,0,0,0,3537,
353702,3.6,,0,0,0,0,0,3537,
353800,3.6,,0,0,0,0,0,3538,
353801,3.6,,0,0,0,0,0,3538,
353802,3.6,,0,0,0,0,0,3538,
353900,3.6,,0,0,0,0,0,3539,
353901,3.6,,0,0,0,0,0,3539,
353902,3.6,,0,0,0,0,0,3539,
354000,3.6,,0,0,0,0,0,3540,
354001,3.6,,0,0,0,0,0,3540,
354002,3.6,,0,0,0,0,0,3540,
354100,3.6,,0,0,0,0,0,3541,
354101,3.6,,0,0,0,0,0,3541,
354102,3.6,,0,0,0,0,0,3541,
354200,3.6,,0,0,0,0,0,3542,
354201,3.6,,0,0,0,0,0,3542,
354202,3.6,,0,0,0,0,0,3542,
354300,3.6,,0,0,0,0,0,3543,
354301,3.6,,0,0,0,0,0,3543,
354302,3.6,,0,0,0,0,0,3543,
354400,3.6,,0,0,0,0,0,3544,
354401,3.6,,0,0,0,0,0,3544,
354402,3.6,,0,0,0,0,0,3544,
354500,3.6,,0,0,0,0,0,3545,
354501,3.6,,0,0,0,0,0,3545,
354502,3.6,,0,0,0,0,0,3545,
354600,3.6,,0,0,0,0,0,3546,
354601,3.6,,0,0,0,0,0,3546,
354602,3.6,,0,0,0,0,0,3546,
354700,3.6,,0,0,0,0,0,3547,
354701,3.6,,0,0,0,0,0,3547,
354702,3.6,,0,0,0,0,0,3547,
354800,3.6,,0,0,0,0,0,3548,
354801,3.6,,0,0,0,0,0,3548,
354802,3.6,,0,0,0,0,0,3548,
354900,3.6,,0,0,0,0,0,3549,
354901,3.6,,0,0,0,0,0,3549,
354902,3.6,,0,0,0,0,0,3549,
355000,3.6,,0,0,0,0,0,3550,
355001,3.6,,0,0,0,0,0,3550,
355002,3.6,,0,0,0,0,0,3550,
355100,3,,0,0,0,0,0,3551,
355200,3,,0,0,0,0,0,3552,
355300,3,,0,0,0,0,0,3553,
355400,3,,0,0,0,0,0,3554,
355500,3,,0,0,0,0,0,3555,
355600,3,,0,0,0,0,0,3556,
355700,3,,0,0,0,0,0,3557,
355800,3,,0,0,0,0,0,3558,
355900,3,,0,0,0,0,0,3559,
356000,3.2,,0,0,0,0,0,3560,
356100,3,,0,0,0,0,0,3561,
356200,3,,0,0,0,0,0,3562,
356300,3,,0,0,0,0,0,3563,
356400,3,,0,0,0,0,0,3564,
356500,3,,0,0,0,0,0,3565,
356600,3,,0,0,0,0,0,3566,
356700,3,,0,0,0,0,0,3567,
356800,3,,0,0,0,0,0,3568,
356900,3,,0,0,0,0,0,3569,
357000,3,,0,0,0,0,0,3570,
357100,3,,0,0,0,0,0,3571,
357200,3,,0,0,0,0,0,3572,
357300,3,,0,0,0,0,0,3573,
357400,3,,0,0,0,0,0,3574,
357500,3,,0,0,0,0,0,3575,
357600,3,,0,0,0,0,0,3576,
357700,3,,0,0,0,0,0,3577,
357800,3,,0,0,0,0,0,3578,
357900,3,,0,0,0,0,0,3579,
358000,3,,0,0,0,0,0,3580,
358100,3.2,,0,0,0,0,0,3581,
358200,3.2,,0,0,0,0,0,3582,
358300,3.2,,0,0,0,0,0,3583,
358301,3.2,,0,0,0,0,0,3583,
358400,3.2,,0,0,0,0,0,3584,
358401,3.2,,0,0,0,0,0,3584,
358500,3.2,,0,0,0,0,0,3585,
358501,3.2,,0,0,0,0,0,3585,
358600,3.2,,0,0,0,0,0,3586,
358601,3.2,,0,0,0,0,0,3586,
358700,3.2,,0,0,0,0,0,3587,
358701,3.2,,0,0,0,0,0,3587,
358800,3.2,,0,0,0,0,0,3588,
358801,3.2,,0,0,0,0,0,3588,
358900,3.2,,0,0,0,0,0,3589,
358901,3.2,,0,0,0,0,0,3589,
359000,3.2,,0,0,0,0,0,3590,
359001,3.2,,0,0,0,0,0,3590,
359100,3.2,,0,0,0,0,0,3591,
359101,3.2,,0,0,0,0,0,3591,
359200,3.2,,0,0,0,0,0,3592,
359201,3.2,,0,0,0,0,0,3592,
359300,3.2,,0,0,0,0,0,3593,
359301,3.2,,0,0,0,0,0,3593,
359400,3.2,,0,0,0,0,0,3594,
359401,3.2,,0,0,0,0,0,3594,
359500,3.2,,0,0,0,0,0,3595,
359501,3.2,,0,0,0,0,0,3595,
359600,3.2,,0,0,0,0,0,3596,
359601,3.2,,0,0,0,0,0,3596,
359700,3.2,,0,0,0,0,0,3597,
359701,3.2,,0,0,0,0,0,3597,
359800,3.2,,0,0,0,0,0,3598,
359801,3.2,,0,0,0,0,0,3598,
359900,3.2,,0,0,0,0,0,3599,
359901,3.2,,0,0,0,0,0,3599,
360000,3.2,,0,0,0,0,0,3600,
360001,3.2,,0,0,0,0,0,3600,
360100,3.2,,0,0,0,0,0,3601,
360101,3.2,,0,0,0,0,0,3601,
360200,3.2,,0,0,0,0,0,3602,
360201,3.2,,0,0,0,0,0,3602,
360300,3.2,,0,0,0,0,0,3603,
360301,3.2,,0,0,0,0,0,3603,
360400,3.2,,0,0,0,0,0,3604,
360401,3.2,,0,0,0,0,0,3604,
360500,3.2,,0,0,0,0,0,3605,
360501,3.2,,0,0,0,0,0,3605,
360600,3.2,,0,0,0,0,0,3606,
360601,3.2,,0,0,0,0,0,3606,
360700,3.2,,0,0,0,0,0,3607,
360701,3.2,,0,0,0,0,0,3607,
360800,3.2,,0,0,0,0,0,3608,
360801,3.2,,0,0,0,0,0,3608,
360900,3.2,,0,0,0,0,0,3609,
360901,3.2,,0,0,0,0,0,3609,
361000,3.2,,0,0,0,0,0,3610,
361001,3.2,,0,0,0,0,0,3610,
361100,3.2,,0,0,0,0,0,3611,
361101,3.2,,0,0,0,0,0,3611,
361200,3.2,,0,0,0,0,0,3612,
361201,3.2,,0,0,0,0,0,3612,
361300,3.2,,0,0,0,0,0,3613,
361301,3.2,,0,0,0,0,0,3613,
361400,3.2,,0,0,0,0,0,3614,
361401,3.2,,0,0,0,0,0,3614,
361500,3.2,,0,0,0,0,0,3615,
361501,3.2,,0,0,0,0,0,3615,
361600,3.2,,0,0,0,0,0,3616,
361601,3.2,,0,0,0,0,0,3616,
361700,3.2,,0,0,0,0,0,3617,
361701,3.2,,0,0,0,0,0,3617,
361800,3.2,,0,0,0,0,0,3618,
361801,3.2,,0,0,0,0,0,3618,
361900,3.2,,0,0,0,0,0,3619,
361901,3.2,,0,0,0,0,0,3619,
362000,3.2,,0,0,0,0,0,3620,
362001,3.2,,0,0,0,0,0,3620,
362100,3.2,,0,0,0,0,0,3621,
362101,3.2,,0,0,0,0,0,3621,
362200,3.2,,0,0,0,0,0,3622,
362201,3.2,,0,0,0,0,0,3622,
362300,3.2,,0,0,0,0,0,3623,
362301,3.2,,0,0,0,0,0,3623,
362400,3.2,,0,0,0,0,0,3624,
362401,3.2,,0,0,0,0,0,3624,
362500,3.2,,0,0,0,0,0,3625,
362501,3.2,,0,0,0,0,0,3625,
362600,3.2,,0,0,0,0,0,3626,
362601,3.2,,0,0,0,0,0,3626,
362700,3.2,,0,0,0,0,0,3627,
362701,3.2,,0,0,0,0,0,3627,
362800,3.2,,0,0,0,0,0,3628,
362801,3.2,,0,0,0,0,0,3628,
362900,3.2,,0,0,0,0,0,3629,
362901,3.2,,0,0,0,0,0,3629,
363000,3.2,,0,0,0,0,0,3630,
363001,3.2,,0,0,0,0,0,3630,
363100,3.2,,0,0,0,0,0,3631,
363101,3.2,,0,0,0,0,0,3631,
363200,3.2,,0,0,0,0,0,3632,
363201,3.2,,0,0,0,0,0,3632,
363300,3.2,,0,0,0,0,0,3633,
363301,3.2,,0,0,0,0,0,3633,
363400,3.2,,0,0,0,0,0,3634,
363401,3.2,,0,0,0,0,0,3634,
363500,3.2,,0,0,0,0,0,3635,
363501,3.2,,0,0,0,0,0,3635,
363600,3.2,,0,0,0,0,0,3636,
363601,3.2,,0,0,0,0,0,3636,
363700,3.2,,0,0,0,0,0,3637,
363701,3.2,,0,0,0,0,0,3637,
363800,3.2,,0,0,0,0,0,3638,
363801,3.2,,0,0,0,0,0,3638,
363900,3.2,,0,0,0,0,0,3639,
363901,3.2,,0,0,0,0,0,3639,
364000,3.2,,0,0,0,0,0,3640,
364001,3.2,,0,0,0,0,0,3640,
364100,3.2,,0,0,0,0,0,3641,
364101,3.2,,0,0,0,0,0,3641,
364200,3.2,,0,0,0,0,0,3642,
364201,3.2,,0,0,0,0,0,3642,
364300,3.2,,0,0,0,0,0,3643,
364301,3.2,,0,0,0,0,0,3643,
364400,3.2,,0,0,0,0,0,3644,
364401,3.2,,0,0,0,0,0,3644,
364500,3.2,,0,0,0,0,0,3645,
364501,3.2,,0,0,0,0,0,3645,
364600,3.2,,0,0,0,0,0,3646,
364601,3.2,,0,0,0,0,0,3646,
364700,3.2,,0,0,0,0,0,3647,
364701,3.2,,0,0,0,0,0,3647,
364800,3.2,,0,0,0,0,0,3648,
364801,3.2,,0,0,0,0,0,3648,
364900,3.2,,0,0,0,0,0,3649,
364901,3.2,,0,0,0,0,0,3649,
365000,3.2,,0,0,0,0,0,3650,
365001,3.2,,0,0,0,0,0,3650,
365100,3.2,,0,0,0,0,0,3651,
365101,3.2,,0,0,0,0,0,3651,
365200,3.2,,0,0,0,0,0,3652,
365201,3.2,,0,0,0,0,0,3652,
365300,3.2,,0,0,0,0,0,3653,
365301,3.2,,0,0,0,0,0,3653,
365400,3.2,,0,0,0,0,0,3654,
365401,3.2,,0,0,0,0,0,3654,
365500,3.2,,0,0,0,0,0,3655,
365501,3.2,,0,0,0,0,0,3655,
365600,3.2,,0,0,0,0,0,3656,
365601,3.2,,0,0,0,0,0,3656,
365700,3.2,,0,0,0,0,0,3657,
365701,3.2,,0,0,0,0,0,3657,
365800,3.2,,0,0,0,0,0,3658,
