id,x,y,z,seq_id
1352,-76.3502864,38.8890659,0,1
1353,-76.3502864,38.8890659,0,0
1353,-76.3503581,38.8894521,0,1
1354,-76.3503581,38.8894521,0,0
1354,-76.3503943,38.8898039,0,1
1355,-76.3503943,38.8898039,0,0
1355,-76.3504044,38.8901611,0,1
1356,-76.3504044,38.8901611,0,0
1356,-76.3503954,38.8912041,0,1
1357,-76.3503954,38.8912041,0,0
1357,-76.350395,38.891258,0,1
1357,-76.3503782,38.8923849,0,2
1358,-76.3503782,38.8923849,0,0
1358,-76.3503608,38.8934594,0,1
1359,-76.3503608,38.8934594,0,0
1359,-76.3503608,38.8936337,0,1
1359,-76.3503447,38.8945491,0,2
1360,-76.3503447,38.8945491,0,0
1360,-76.3503352,38.8950303,0,1
1361,-76.3503352,38.8950303,0,0
1361,-76.3503094,38.8963298,0,1
1362,-76.3503094,38.8963298,0,0
1362,-76.3503072,38.8964404,0,1
1362,-76.3502978,38.8968412,0,2
1363,-76.3502978,38.8968412,0,0
1363,-76.3502656,38.8972086,0,1
1364,-76.3502656,38.8972086,0,0
1364,-76.3502052,38.8977535,0,1
1365,-76.3502052,38.8977535,0,0
1365,-76.3495937,38.9019669,0,1
1366,-76.3495937,38.9019669,0,0
1366,-76.3495374,38.9024835,0,1
1367,-76.3495374,38.9024835,0,0
1367,-76.3495186,38.9029198,0,1
1368,-76.3495186,38.9029198,0,0
1368,-76.3495387,38.9033425,0,1
1369,-76.3495387,38.9033425,0,0
1369,-76.349599,38.9037996,0,1
1370,-76.349599,38.9037996,0,0
1370,-76.3496849,38.9041732,0,1
1371,-76.3496849,38.9041732,0,0
1371,-76.3497922,38.9045239,0,1
1372,-76.3497922,38.9045239,0,0
1372,-76.3499276,38.904885,0,1
1373,-76.3499276,38.904885,0,0
1373,-76.3500859,38.9052429,0,1
1374,-76.3500859,38.9052429,0,0
1374,-76.3516027,38.9085418,0,1
1375,-76.3516027,38.9085418,0,0
1375,-76.3517569,38.908931,0,1
1376,-76.3517569,38.908931,0,0
1376,-76.3519929,38.9095958,0,1
1377,-76.3519929,38.9095958,0,0
1377,-76.3521552,38.9101457,0,1
1378,-76.3521552,38.9101457,0,0
1378,-76.3523121,38.9107593,0,1
1379,-76.3523121,38.9107593,0,0
1379,-76.352321,38.9108,0,1
1379,-76.3530484,38.9141153,0,2
1380,-76.3530484,38.9141153,0,0
1380,-76.3533139,38.9153059,0,1
1381,-76.3533139,38.9153059,0,0
1381,-76.3537434,38.9172352,0,1
1382,-76.3537434,38.9172352,0,0
1382,-76.3543238,38.9198815,0,1
1383,-76.3543238,38.9198815,0,0
1383,-76.3544512,38.9204397,0,1
1384,-76.3544512,38.9204397,0,0
1384,-76.3547905,38.9219516,0,1
1385,-76.3547905,38.9219516,0,0
1385,-76.3549876,38.922876,0,1
1386,-76.3549876,38.922876,0,0
1386,-76.3551177,38.9235093,0,1
1387,-76.3551177,38.9235093,0,0
1387,-76.355166,38.9238933,0,1
1388,-76.355166,38.9238933,0,0
1388,-76.3551888,38.9243784,0,1
1389,-76.3551888,38.9243784,0,0
1389,-76.3551861,38.9248615,0,1
1390,-76.3551861,38.9248615,0,0
1390,-76.3551499,38.9253352,0,1
1391,-76.3551499,38.9253352,0,0
1391,-76.3550547,38.9260071,0,1
1392,-76.3550547,38.9260071,0,0
1392,-76.3547529,38.9278339,0,1
1393,-76.3547529,38.9278339,0,0
1393,-76.3543694,38.9301625,0,1
1394,-76.3543694,38.9301625,0,0
1394,-76.3543197,38.9304673,0,1
1395,-76.3543197,38.9304673,0,0
1395,-76.3541239,38.931669,0,1
1396,-76.3541239,38.931669,0,0
1396,-76.3540824,38.9321082,0,1
1397,-76.3540824,38.9321082,0,0
1397,-76.354069,38.9324629,0,1
1398,-76.354069,38.9324629,0,0
1398,-76.3540797,38.9327769,0,1
1399,-76.3540797,38.9327769,0,0
1399,-76.3541065,38.9331347,0,1
1400,-76.3541065,38.9331347,0,0
1400,-76.354142543508871,38.933421882484836,0,1
1401,-76.291677389830554,38.975721447648311,0,0
1401,-76.2912232,38.975772,0,1
1402,-76.2912232,38.975772,0,0
1402,-76.2905804,38.975829,0,1
1403,-76.2905804,38.975829,0,0
1403,-76.290045,38.9758606,0,1
1404,-76.290045,38.9758606,0,0
1404,-76.289263965039339,38.975889116837891,0,1
1405,-76.291676479587736,38.975715033656307,0,0
1405,-76.2912185,38.9757427,0,1
1406,-76.2912185,38.9757427,0,0
1406,-76.2905694,38.9757751,0,1
1407,-76.2905694,38.9757751,0,0
1407,-76.29021,38.9757771,0,1
1408,-76.29021,38.9757771,0,0
1408,-76.2901067,38.9757646,0,1
1408,-76.2900222,38.9757375,0,2
1408,-76.2899672,38.9756844,0,3
1409,-76.2899672,38.9756844,0,0
1409,-76.2899485,38.9756364,0,1
1409,-76.2899391,38.9755519,0,2
1409,-76.289940304020178,38.975347474573695,0,3
1410,-76.289007293716949,38.975893819824961,0,0
1410,-76.288488,38.9758939,0,1
1411,-76.288488,38.9758939,0,0
1411,-76.2879127,38.9758835,0,1
1412,-76.2879127,38.9758835,0,0
1412,-76.2873454,38.9758606,0,1
1413,-76.2873454,38.9758606,0,0
1413,-76.2869511,38.9758345,0,1
1414,-76.2869511,38.9758345,0,0
1414,-76.28233000787273,38.975486524143541,0,1
1415,-76.311495837769073,39.009094012877043,0,0
1415,-76.3113505,39.0089184,0,1
1416,-76.3113505,39.0089184,0,0
1416,-76.3112123,39.0087391,0,1
1417,-76.3112123,39.0087391,0,0
1417,-76.3105929,39.0077378,0,1
1418,-76.3105929,39.0077378,0,0
1418,-76.3079906,39.0036929,0,1
1419,-76.3079906,39.0036929,0,0
1419,-76.3076505,39.0031637,0,1
1420,-76.3076505,39.0031637,0,0
1420,-76.3069972,39.0021068,0,1
1421,-76.3069972,39.0021068,0,0
1421,-76.3069355,39.0019953,0,1
1421,-76.3068904,39.0019213,0,2
1422,-76.3068904,39.0019213,0,0
1422,-76.306677623549021,39.001572074089758,0,1
1423,-76.311518412056117,39.009155271702511,0,0
1423,-76.3115051,39.0099086,0,1
1424,-76.3115051,39.0099086,0,0
1424,-76.3114501,39.0124242,0,1
1425,-76.3114501,39.0124242,0,0
1425,-76.3114307,39.0132965,0,1
1426,-76.3114307,39.0132965,0,0
1426,-76.3113633,39.0163255,0,1
1427,-76.3113633,39.0163255,0,0
1427,-76.3113562,39.0169268,0,1
1428,-76.3113562,39.0169268,0,0
1428,-76.3113398,39.0176623,0,1
1429,-76.3113398,39.0176623,0,0
1429,-76.3113335,39.0179458,0,1
1430,-76.3113335,39.0179458,0,0
1430,-76.3112972,39.0195806,0,1
1431,-76.3112972,39.0195806,0,0
1431,-76.3112732,39.0207141,0,1
1432,-76.3112732,39.0207141,0,0
1432,-76.3112272,39.0228855,0,1
1433,-76.3112272,39.0228855,0,0
1433,-76.31121,39.0236952,0,1
1434,-76.31121,39.0236952,0,0
1434,-76.311202,39.0242255,0,1
1435,-76.311202,39.0242255,0,0
1435,-76.3111846,39.0249485,0,1
1436,-76.3111846,39.0249485,0,0
1436,-76.3111693,39.025659,0,1
1437,-76.3111693,39.025659,0,0
1437,-76.3111565,39.0262538,0,1
1438,-76.3111565,39.0262538,0,0
1438,-76.3111174,39.0280719,0,1
1439,-76.3111174,39.0280719,0,0
1439,-76.3110996,39.0289,0,1
1440,-76.3110996,39.0289,0,0
1440,-76.311086,39.0295274,0,1
1441,-76.311086,39.0295274,0,0
1441,-76.3110612,39.0306817,0,1
1442,-76.3110612,39.0306817,0,0
1442,-76.3110479,39.031065,0,1
1443,-76.3110479,39.031065,0,0
1443,-76.3110357,39.0314182,0,1
1444,-76.3110357,39.0314182,0,0
1444,-76.3110303,39.0315745,0,1
1444,-76.311033,39.0317558,0,2
1445,-76.311033,39.0317558,0,0
1445,-76.3110397,39.0320995,0,1
1446,-76.3110397,39.0320995,0,0
1446,-76.3110786,39.0325329,0,1
1447,-76.3110786,39.0325329,0,0
1447,-76.3111081,39.0329527,0,1
1448,-76.3111081,39.0329527,0,0
1448,-76.3110867,39.0330923,0,1
1448,-76.3110276,39.0332288,0,2
1449,-76.3110276,39.0332288,0,0
1449,-76.3109177,39.0333455,0,1
1449,-76.308249,39.0358474,0,2
1450,-76.308249,39.0358474,0,0
1450,-76.3076268,39.0364307,0,1
1451,-76.3076268,39.0364307,0,0
1451,-76.3069775,39.0370394,0,1
1452,-76.3069775,39.0370394,0,0
1452,-76.3068005,39.0371873,0,1
1453,-76.3068005,39.0371873,0,0
1453,-76.306657,39.0372696,0,1
1453,-76.3064867,39.037329,0,2
1454,-76.3064867,39.037329,0,0
1454,-76.3062681,39.0373634,0,1
1454,-76.3057343,39.0374373,0,2
1455,-76.3057343,39.0374373,0,0
1455,-76.3050798,39.0375207,0,1
1456,-76.3050798,39.0375207,0,0
1456,-76.3048492,39.0375227,0,1
1456,-76.3046333,39.0375082,0,2
1457,-76.3046333,39.0375082,0,0
1457,-76.3040311,39.0374425,0,1
1458,-76.3040311,39.0374425,0,0
1458,-76.3036207,39.0373977,0,1
1459,-76.3036207,39.0373977,0,0
1459,-76.3030655,39.0373259,0,1
1460,-76.3030655,39.0373259,0,0
1460,-76.302343447981201,39.037240224806247,0,1
1461,-76.311519750278478,39.009088730254888,0,0
1461,-76.3115359,39.0083726,0,1
1462,-76.3115359,39.0083726,0,0
1462,-76.3115627,39.006997,0,1
1463,-76.3115627,39.006997,0,0
1463,-76.3115957,39.0054011,0,1
1464,-76.3115957,39.0054011,0,0
1464,-76.3116564,39.0025737,0,1
1465,-76.3116564,39.0025737,0,0
1465,-76.311690778790961,39.000987770132781,0,1
1466,-76.28324199052912,38.974427950842447,0,0
1466,-76.283129,38.9744196,0,1
1466,-76.2830271,38.9744207,0,2
1466,-76.2829467,38.97443,0,3
1466,-76.2828742,38.9744498,0,4
1466,-76.282836823769642,38.974465377576706,0,5
1467,-76.283326811882588,38.97443660259782,0,0
1467,-76.2836183,38.9744746,0,1
1468,-76.2836183,38.9744746,0,0
1468,-76.2853888,38.9747053,0,1
1469,-76.2853888,38.9747053,0,0
1469,-76.2872422,38.9749513,0,1
1470,-76.2872422,38.9749513,0,0
1470,-76.289898324765076,38.975308527764611,0,1
1471,-76.283244161287129,38.97442019716901,0,0
1471,-76.2830335,38.9743634,0,1
1471,-76.2822861,38.9742629,0,2
1472,-76.2822861,38.9742629,0,0
1472,-76.282013566435381,38.974250948109038,0,1
1473,-76.282011053831226,38.974263628509362,0,0
1473,-76.2820917,38.9742796,0,1
1473,-76.2822419,38.9743317,0,2
1474,-76.2822419,38.9743317,0,0
1474,-76.282376,38.974412,0,1
1474,-76.282557835141162,38.974551804026952,0,2
1475,-76.281843582881521,38.974236637095224,0,0
1475,-76.2813192,38.9741711,0,1
1476,-76.2813192,38.9741711,0,0
1476,-76.280841562943422,38.974104626930369,0,1
1477,-76.081194029655975,38.942990387632108,0,0
1477,-76.081279,38.9430549,0,1
1477,-76.0816932,38.9434598,0,2
1478,-76.0816932,38.9434598,0,0
1478,-76.0819927,38.9437983,0,1
1479,-76.0819927,38.9437983,0,0
1479,-76.0822194,38.9441107,0,1
1480,-76.0822194,38.9441107,0,0
1480,-76.0824385,38.9444766,0,1
1481,-76.0824385,38.9444766,0,0
1481,-76.0826616,38.9448758,0,1
1482,-76.0826616,38.9448758,0,0
1482,-76.0828617,38.9452317,0,1
1483,-76.0828617,38.9452317,0,0
1483,-76.0830282,38.9455267,0,1
1484,-76.0830282,38.9455267,0,0
1484,-76.0832214,38.945875,0,1
1485,-76.0832214,38.945875,0,0
1485,-76.0834984,38.9463691,0,1
1486,-76.0834984,38.9463691,0,0
1486,-76.0837951,38.9469144,0,1
1487,-76.0837951,38.9469144,0,0
1487,-76.0840862,38.9474379,0,1
1488,-76.0840862,38.9474379,0,0
1488,-76.0845413,38.9482566,0,1
1489,-76.0845413,38.9482566,0,0
1489,-76.0848339,38.9487769,0,1
1490,-76.0848339,38.9487769,0,0
1490,-76.0850896,38.9492304,0,1
1491,-76.0850896,38.9492304,0,0
1491,-76.0853989,38.9497539,0,1
1492,-76.0853989,38.9497539,0,0
1492,-76.0856314,38.9501182,0,1
1493,-76.0856314,38.9501182,0,0
1493,-76.086126,38.9509036,0,1
1494,-76.086126,38.9509036,0,0
1494,-76.0863532,38.9512446,0,1
1495,-76.0863532,38.9512446,0,0
1495,-76.0866831,38.9517566,0,1
1496,-76.0866831,38.9517566,0,0
1496,-76.0870058,38.9522483,0,1
1497,-76.0870058,38.9522483,0,0
1497,-76.087547,38.9530968,0,1
1498,-76.087547,38.9530968,0,0
1498,-76.0878031,38.9534839,0,1
1499,-76.0878031,38.9534839,0,0
1499,-76.0880071,38.9537809,0,1
1500,-76.0880071,38.9537809,0,0
1500,-76.0881117,38.9539175,0,1
1500,-76.0882285,38.9540341,0,2
1501,-76.0882285,38.9540341,0,0
1501,-76.0883443,38.9541466,0,1
1501,-76.0886004,38.9543931,0,2
1502,-76.0886004,38.9543931,0,0
1502,-76.0888449,38.9546159,0,1
1503,-76.0888449,38.9546159,0,0
1503,-76.0890367,38.9547812,0,1
1504,-76.0890367,38.9547812,0,0
1504,-76.0892689,38.9549703,0,1
1505,-76.0892689,38.9549703,0,0
1505,-76.0895221,38.9552032,0,1
1506,-76.0895221,38.9552032,0,0
1506,-76.0898082,38.9554559,0,1
1507,-76.0898082,38.9554559,0,0
1507,-76.0899409,38.9555751,0,1
1507,-76.0905439,38.9561048,0,2
1508,-76.0905439,38.9561048,0,0
1508,-76.0909534,38.9564665,0,1
1509,-76.0909534,38.9564665,0,0
1509,-76.0913136,38.9567833,0,1
1510,-76.0913136,38.9567833,0,0
1510,-76.0917108,38.9571338,0,1
1511,-76.0917108,38.9571338,0,0
1511,-76.0922571,38.9576115,0,1
1512,-76.0922571,38.9576115,0,0
1512,-76.0926163,38.9579267,0,1
1513,-76.0926163,38.9579267,0,0
1513,-76.093329851563695,38.958558406705365,0,1
1514,-76.081095915410501,38.943003947608176,0,0
1514,-76.0810742,38.9430393,0,1
1514,-76.081032,38.9431001,0,2
1514,-76.0809682,38.943177,0,3
1515,-76.0809682,38.943177,0,0
1515,-76.0807027,38.9434595,0,1
1516,-76.0807027,38.9434595,0,0
1516,-76.0805306,38.943632,0,1
1517,-76.0805306,38.943632,0,0
1517,-76.0802901,38.943902,0,1
1518,-76.0802901,38.943902,0,0
1518,-76.0802157,38.9440174,0,1
1518,-76.0801882,38.9440621,0,2
1518,-76.0801574,38.9441285,0,3
1519,-76.0801574,38.9441285,0,0
1519,-76.0801107,38.9442536,0,1
1519,-76.0800627,38.9444759,0,2
1520,-76.0800627,38.9444759,0,0
1520,-76.0800236,38.9447007,0,1
1521,-76.0800236,38.9447007,0,0
1521,-76.0799881,38.9449562,0,1
1522,-76.0799881,38.9449562,0,0
1522,-76.0799166,38.9453842,0,1
1523,-76.0799166,38.9453842,0,0
1523,-76.0798404,38.9456987,0,1
1524,-76.0798404,38.9456987,0,0
1524,-76.0798147,38.9457907,0,1
1524,-76.0797694,38.9459724,0,2
1525,-76.0797694,38.9459724,0,0
1525,-76.0795287,38.9469199,0,1
1526,-76.0795287,38.9469199,0,0
1526,-76.0793445,38.9476169,0,1
1527,-76.0793445,38.9476169,0,0
1527,-76.0791367,38.9484135,0,1
1528,-76.0791367,38.9484135,0,0
1528,-76.0789267,38.9492174,0,1
1529,-76.0789267,38.9492174,0,0
1529,-76.0788526,38.9495383,0,1
1530,-76.0788526,38.9495383,0,0
1530,-76.0788166,38.9497536,0,1
1531,-76.0788166,38.9497536,0,0
1531,-76.0788027,38.9498815,0,1
1531,-76.0787471,38.9504795,0,2
1532,-76.0787471,38.9504795,0,0
1532,-76.0786902,38.9513029,0,1
1533,-76.0786902,38.9513029,0,0
1533,-76.0786505,38.9520656,0,1
1534,-76.0786505,38.9520656,0,0
1534,-76.0786426,38.9521654,0,1
1534,-76.0786267,38.952362,0,2
1535,-76.0786267,38.952362,0,0
1535,-76.0785989,38.9528344,0,1
1536,-76.0785989,38.9528344,0,0
1536,-76.078519221613846,38.953876151545934,0,1
1537,-76.081151102429175,38.942878886588545,0,0
1537,-76.0811558,38.9428622,0,1
1537,-76.0811571,38.942775,0,2
1537,-76.081153,38.9427113,0,3
1537,-76.081119,38.942536,0,4
1538,-76.081119,38.942536,0,0
1538,-76.0809357,38.9415683,0,1
1539,-76.0809357,38.9415683,0,0
1539,-76.0809138,38.9414397,0,1
1539,-76.0809015,38.9413493,0,2
1539,-76.080887099042556,38.941249567996266,0,3
1540,-76.141837785511655,38.99118397065839,0,0
1540,-76.1378394,38.9925252,0,1
1541,-76.1378394,38.9925252,0,0
1541,-76.1334728,38.9939845,0,1
1542,-76.1334728,38.9939845,0,0
1542,-76.1322282,38.9944848,0,1
1543,-76.1322282,38.9944848,0,0
1543,-76.1312412,38.994935,0,1
1544,-76.1312412,38.994935,0,0
1544,-76.1301361,38.9955104,0,1
1545,-76.1301361,38.9955104,0,0
1545,-76.1293958,38.995944,0,1
1546,-76.1293958,38.995944,0,0
1546,-76.1286695,38.9964213,0,1
1547,-76.1286695,38.9964213,0,0
1547,-76.1286448,38.9964381,0,1
1547,-76.1258768,38.9983204,0,2
1548,-76.1258768,38.9983204,0,0
1548,-76.1219607,39.0009885,0,1
1549,-76.1219607,39.0009885,0,0
1549,-76.1193107,39.0027811,0,1
1550,-76.1193107,39.0027811,0,0
1550,-76.1168967,39.0044069,0,1
1551,-76.1168967,39.0044069,0,0
1551,-76.1136566,39.0066163,0,1
1552,-76.1136566,39.0066163,0,0
1552,-76.1121546,39.0076167,0,1
1553,-76.1121546,39.0076167,0,0
1553,-76.1090325,39.0097259,0,1
1554,-76.1090325,39.0097259,0,0
1554,-76.1068545,39.0111932,0,1
1555,-76.1068545,39.0111932,0,0
1555,-76.1058889,39.0117351,0,1
1556,-76.1058889,39.0117351,0,0
1556,-76.1047302,39.0121936,0,1
1557,-76.1047302,39.0121936,0,0
1557,-76.1035501,39.0125104,0,1
1558,-76.1035501,39.0125104,0,0
1558,-76.1022411,39.0127104,0,1
1559,-76.1022411,39.0127104,0,0
1559,-76.1006425,39.0128521,0,1
1560,-76.1006425,39.0128521,0,0
1560,-76.094098,39.013319,0,1
1561,-76.094098,39.013319,0,0
1561,-76.0890657,39.0136988,0,1
1562,-76.0890657,39.0136988,0,0
1562,-76.0841542,39.0140849,0,1
1563,-76.0841542,39.0140849,0,0
1563,-76.080719175671078,39.014335479282359,0,1
1564,-76.141934781712607,38.99122259798213,0,0
1564,-76.141957723425904,38.991303720187751,0,1
1565,-76.142453950292193,38.994290652931213,0,0
1565,-76.1424865,38.9942046,0,1
1565,-76.142522,38.9940836,0,2
1565,-76.142536930880055,38.99401471255338,0,3
1566,-76.142391203996013,38.994413905471518,0,0
1566,-76.1422319,38.9946591,0,1
1567,-76.1422319,38.9946591,0,0
1567,-76.1419445,38.9951036,0,1
1568,-76.1419445,38.9951036,0,0
1568,-76.1417188,38.9954,0,1
1569,-76.1417188,38.9954,0,0
1569,-76.1415176,38.995635,0,1
1570,-76.1415176,38.995635,0,0
1570,-76.1403897,38.9968985,0,1
1571,-76.1403897,38.9968985,0,0
1571,-76.1397447,38.9976606,0,1
1572,-76.1397447,38.9976606,0,0
1572,-76.1391865,38.9982779,0,1
1573,-76.1391865,38.9982779,0,0
1573,-76.1385813,38.9989793,0,1
1574,-76.1385813,38.9989793,0,0
1574,-76.1380577,38.9995725,0,1
1575,-76.1380577,38.9995725,0,0
1575,-76.1377753,38.999887,0,1
1576,-76.1377753,38.999887,0,0
1576,-76.1363834,39.0014819,0,1
1577,-76.1363834,39.0014819,0,0
1577,-76.1360345,39.0018519,0,1
1578,-76.1360345,39.0018519,0,0
1578,-76.1347172,39.0032543,0,1
1579,-76.1347172,39.0032543,0,0
1579,-76.1334353,39.0046834,0,1
1580,-76.1334353,39.0046834,0,0
1580,-76.1321616,39.0060983,0,1
1581,-76.1321616,39.0060983,0,0
1581,-76.1315234,39.0068073,0,1
1582,-76.1315234,39.0068073,0,0
1582,-76.1312066,39.007162,0,1
1583,-76.1312066,39.007162,0,0
1583,-76.1310484,39.0073404,0,1
1584,-76.1310484,39.0073404,0,0
1584,-76.1309028,39.0075251,0,1
1585,-76.1309028,39.0075251,0,0
1585,-76.1306308,39.0079689,0,1
1586,-76.1306308,39.0079689,0,0
1586,-76.1303806,39.008441,0,1
1587,-76.1303806,39.008441,0,0
1587,-76.1298835,39.0093829,0,1
1588,-76.1298835,39.0093829,0,0
1588,-76.1296626,39.0098087,0,1
1589,-76.1296626,39.0098087,0,0
1589,-76.1293596,39.0104096,0,1
1590,-76.1293596,39.0104096,0,0
1590,-76.1288561,39.0114357,0,1
1591,-76.1288561,39.0114357,0,0
1591,-76.1271298,39.0150685,0,1
1592,-76.1271298,39.0150685,0,0
1592,-76.1270206,39.0153072,0,1
1593,-76.1270206,39.0153072,0,0
1593,-76.1269618,39.0154461,0,1
1593,-76.1269229,39.0155691,0,2
1594,-76.1269229,39.0155691,0,0
1594,-76.1269041,39.0156733,0,1
1594,-76.1268994,39.015757,0,2
1595,-76.1268994,39.015757,0,0
1595,-76.1268881,39.0158598,0,1
1595,-76.126884,39.0159702,0,2
1596,-76.126884,39.0159702,0,0
1596,-76.1269278,39.0162548,0,1
1597,-76.1269278,39.0162548,0,0
1597,-76.1269806,39.016584,0,1
1598,-76.1269806,39.016584,0,0
1598,-76.1270348,39.0169167,0,1
1599,-76.1270348,39.0169167,0,0
1599,-76.1270698,39.0170798,0,1
1599,-76.12711,39.0172448,0,2
1600,-76.12711,39.0172448,0,0
1600,-76.1272555,39.0176322,0,1
1601,-76.1272555,39.0176322,0,0
1601,-76.1274017,39.0179802,0,1
1602,-76.1274017,39.0179802,0,0
1602,-76.1277038,39.0186851,0,1
1603,-76.1277038,39.0186851,0,0
1603,-76.1278162,39.0189616,0,1
1604,-76.1278162,39.0189616,0,0
1604,-76.1279252,39.0192364,0,1
1605,-76.1279252,39.0192364,0,0
1605,-76.1280241,39.0195171,0,1
1606,-76.1280241,39.0195171,0,0
1606,-76.1280807,39.0197932,0,1
1607,-76.1280807,39.0197932,0,0
1607,-76.1281163,39.0201149,0,1
1608,-76.1281163,39.0201149,0,0
1608,-76.1281283,39.0204338,0,1
1609,-76.1281283,39.0204338,0,0
1609,-76.1281103,39.0209435,0,1
1610,-76.1281103,39.0209435,0,0
1610,-76.1280921,39.0211961,0,1
1611,-76.1280921,39.0211961,0,0
1611,-76.1280447,39.0214432,0,1
1612,-76.1280447,39.0214432,0,0
1612,-76.1279839,39.0216648,0,1
1613,-76.1279839,39.0216648,0,0
1613,-76.1279135,39.0218738,0,1
1614,-76.1279135,39.0218738,0,0
1614,-76.1277184,39.0222413,0,1
1615,-76.1277184,39.0222413,0,0
1615,-76.1274771,39.0225609,0,1
1616,-76.1274771,39.0225609,0,0
1616,-76.1265866,39.0234389,0,1
1617,-76.1265866,39.0234389,0,0
1617,-76.1263099,39.0237269,0,1
1618,-76.1263099,39.0237269,0,0
1618,-76.1259938,39.0239312,0,1
1619,-76.1259938,39.0239312,0,0
1619,-76.1251621,39.0244512,0,1
1620,-76.1251621,39.0244512,0,0
1620,-76.1246147,39.0247938,0,1
1621,-76.1246147,39.0247938,0,0
1621,-76.1243033,39.024993,0,1
1622,-76.1243033,39.024993,0,0
1622,-76.1241611,39.025098,0,1
1622,-76.1240342,39.0252131,0,2
1623,-76.1240342,39.0252131,0,0
1623,-76.1238695,39.0253945,0,1
1624,-76.1238695,39.0253945,0,0
1624,-76.1236052,39.0257034,0,1
1625,-76.1236052,39.0257034,0,0
1625,-76.1233837,39.0259769,0,1
1626,-76.1233837,39.0259769,0,0
1626,-76.1231423,39.0262761,0,1
1627,-76.1231423,39.0262761,0,0
1627,-76.1228338,39.0266024,0,1
1628,-76.1228338,39.0266024,0,0
1628,-76.1227409,39.0266791,0,1
1628,-76.1225464,39.0268127,0,2
1629,-76.1225464,39.0268127,0,0
1629,-76.1223083,39.0269097,0,1
1630,-76.1223083,39.0269097,0,0
1630,-76.1221105,39.0269774,0,1
1630,-76.1217126,39.0270724,0,2
1631,-76.1217126,39.0270724,0,0
1631,-76.1205424,39.0272956,0,1
1632,-76.1205424,39.0272956,0,0
1632,-76.1198936,39.0273796,0,1
1633,-76.1198936,39.0273796,0,0
1633,-76.1179744,39.0275344,0,1
1634,-76.1179744,39.0275344,0,0
1634,-76.117244,39.0276026,0,1
1635,-76.117244,39.0276026,0,0
1635,-76.1170238,39.0276368,0,1
1635,-76.1164537,39.0277369,0,2
1636,-76.1164537,39.0277369,0,0
1636,-76.1154906,39.0279149,0,1
1637,-76.1154906,39.0279149,0,0
1637,-76.1152826,39.0279371,0,1
1637,-76.1150716,39.0279512,0,2
1638,-76.1150716,39.0279512,0,0
1638,-76.1148086,39.0279526,0,1
1639,-76.1148086,39.0279526,0,0
1639,-76.1145336,39.0279523,0,1
1640,-76.1145336,39.0279523,0,0
1640,-76.1141689,39.0279231,0,1
1641,-76.1141689,39.0279231,0,0
1641,-76.1137876,39.0278797,0,1
1642,-76.1137876,39.0278797,0,0
1642,-76.1119851,39.0276667,0,1
1643,-76.1119851,39.0276667,0,0
1643,-76.110918,39.0275344,0,1
1644,-76.110918,39.0275344,0,0
1644,-76.1097832,39.0274091,0,1
1645,-76.1097832,39.0274091,0,0
1645,-76.1095028,39.0273904,0,1
1646,-76.1095028,39.0273904,0,0
1646,-76.1092346,39.0273775,0,1
1647,-76.1092346,39.0273775,0,0
1647,-76.1090266,39.0273833,0,1
1647,-76.108793,39.0273985,0,2
1648,-76.108793,39.0273985,0,0
1648,-76.1085059,39.0274471,0,1
1649,-76.1085059,39.0274471,0,0
1649,-76.1074607,39.027614,0,1
1650,-76.1074607,39.027614,0,0
1650,-76.1060309,39.0278586,0,1
1651,-76.1060309,39.0278586,0,0
1651,-76.1052683,39.0280112,0,1
1652,-76.1052683,39.0280112,0,0
1652,-76.1043462,39.0282105,0,1
1653,-76.1043462,39.0282105,0,0
1653,-76.103552,39.0283826,0,1
1654,-76.103552,39.0283826,0,0
1654,-76.1024623,39.0286121,0,1
1655,-76.1024623,39.0286121,0,0
1655,-76.1018414,39.0287397,0,1
1656,-76.1018414,39.0287397,0,0
1656,-76.1000261,39.029058,0,1
1657,-76.1000261,39.029058,0,0
1657,-76.0995042,39.0291592,0,1
1658,-76.0995042,39.0291592,0,0
1658,-76.0992405,39.0291827,0,1
1659,-76.0992405,39.0291827,0,0
1659,-76.0989897,39.0292094,0,1
1660,-76.0989897,39.0292094,0,0
1660,-76.0987116,39.0292194,0,1
1661,-76.0987116,39.0292194,0,0
1661,-76.0984249,39.0292139,0,1
1662,-76.0984249,39.0292139,0,0
1662,-76.0981224,39.0292027,0,1
1663,-76.0981224,39.0292027,0,0
1663,-76.0977511,39.0291727,0,1
1664,-76.0977511,39.0291727,0,0
1664,-76.0973254,39.0291359,0,1
1665,-76.0973254,39.0291359,0,0
1665,-76.0969484,39.0291292,0,1
1666,-76.0969484,39.0291292,0,0
1666,-76.096666,39.0291393,0,1
1667,-76.096666,39.0291393,0,0
1667,-76.0963277,39.0291972,0,1
1668,-76.0963277,39.0291972,0,0
1668,-76.0952024,39.0295012,0,1
1669,-76.0952024,39.0295012,0,0
1669,-76.0943882,39.0297306,0,1
1670,-76.0943882,39.0297306,0,0
1670,-76.0941039,39.0297994,0,1
1671,-76.0941039,39.0297994,0,0
1671,-76.0939041,39.0298432,0,1
1671,-76.0937297,39.0298703,0,2
1672,-76.0937297,39.0298703,0,0
1672,-76.093548,39.029888,0,1
1672,-76.0932355,39.0298895,0,2
1673,-76.0932355,39.0298895,0,0
1673,-76.0921432,39.0298322,0,1
1674,-76.0921432,39.0298322,0,0
