id,from_lane,to_lane,group_id,max_speed,tags
20125,327202,626400,1526,60,
20115,327202,626300,1525,60,
20126,327202,626401,1526,60,
20116,327202,626301,1525,60,
20133,327202,626500,1527,60,
17951,327400,294900,686,60,
17949,327400,289600,685,60,
17954,327400,294903,686,60,
17950,327400,289601,685,60,
17955,327400,295000,687,60,
17952,327400,294901,686,60,
17953,327400,294902,686,60,
19712,329800,563700,1319,60,
19713,329800,566100,1320,60,
17690,330000,269900,616,60,
17691,330000,270200,617,60,
19973,333500,609300,1458,60,
19969,333500,605800,1457,60,
19970,333500,605801,1457,60,
19974,333501,609300,1458,60,
19972,333501,605801,1457,60,
19971,333501,605800,1457,60,
18717,336300,418600,963,60,
18719,336300,435900,965,60,
18718,336300,429600,964,60,
18973,337800,493200,1069,60,
18976,337800,493401,1070,60,
18975,337800,493400,1070,60,
18974,337801,493200,1069,60,
18978,337801,493401,1070,60,
18977,337801,493400,1070,60,
19003,338300,496800,1083,60,
19012,338300,499001,1085,60,
19004,338300,496801,1083,60,
19007,338300,497300,1084,40,
19011,338300,499000,1085,60,
19008,338300,497301,1084,40,
19013,338301,499000,1085,60,
19010,338301,497301,1084,40,
19006,338301,496801,1083,60,
19009,338301,497300,1084,40,
19005,338301,496800,1083,60,
19014,338301,499001,1085,60,
18876,338500,476100,1022,60,
18650,339500,399800,912,60,
18647,339500,398801,911,60,
18646,339500,398800,911,60,
18653,339500,399901,913,60,
18652,339500,399900,913,60,
18654,339501,399900,913,60,
18649,339501,398801,911,60,
18648,339501,398800,911,60,
18655,339501,399901,913,60,
18651,339501,399800,912,60,
18145,339600,323500,741,60,
18147,339600,323800,742,60,
18151,339600,323900,743,60,
18148,339600,323801,742,60,
18152,339600,323901,743,60,
18150,339601,323801,742,60,
18149,339601,323800,742,60,
18146,339601,323500,741,60,
18154,339601,323901,743,60,
18153,339601,323900,743,60,
19711,339700,566100,1318,60,
19710,339700,563700,1317,60,
19967,339900,601000,1455,60,
19968,339900,601300,1456,60,
19966,339900,600800,1454,60,
16887,340000,156400,320,60,
16888,340000,156401,320,60,
16883,340000,154000,319,55,
16884,340000,154001,319,55,
16886,340001,154001,319,55,
16885,340001,154000,319,55,
16890,340001,156401,320,60,
16889,340001,156400,320,60,
19857,340500,584801,1410,60,
19860,340500,584900,1411,60,
19861,340500,584901,1411,60,
19865,340500,585001,1412,60,
19864,340500,585000,1412,60,
19856,340500,584800,1410,60,
19862,340501,584900,1411,60,
19867,340501,585001,1412,60,
19866,340501,585000,1412,60,
19859,340501,584801,1410,60,
19858,340501,584800,1410,60,
19863,340501,584901,1411,60,
17589,340600,262800,578,55,
17590,340600,262801,578,55,
17592,340601,262801,578,55,
17591,340601,262800,578,55,
16220,340800,23100,46,40,
16218,340800,22600,45,40,
16221,340800,23101,46,40,
16219,340800,22601,45,40,
16222,340800,24000,47,60,
19462,340900,551700,1232,55,
19463,340900,551701,1232,55,
19464,340900,551702,1232,55,
19466,340901,551701,1232,55,
19465,340901,551700,1232,55,
19467,340901,551702,1232,55,
19470,340902,551702,1232,55,
19468,340902,551700,1232,55,
19469,340902,551701,1232,55,
18804,341600,464000,999,40,
18808,341600,465300,1000,40,
18809,341600,465301,1000,40,
18812,341600,466000,1001,40,
18813,341600,466001,1001,40,
18805,341600,464001,999,40,
18814,341601,466000,1001,40,
18810,341601,465300,1000,40,
18807,341601,464001,999,40,
18806,341601,464000,999,40,
18811,341601,465301,1000,40,
18815,341601,466001,1001,40,
19720,341700,566700,1327,60,
19724,341700,566800,1328,60,
19721,341700,566701,1327,60,
19723,341701,566701,1327,60,
19722,341701,566700,1327,60,
19725,341701,566800,1328,60,
16231,342600,24000,50,40,
16223,342600,22600,48,40,
16224,342600,22601,48,40,
16227,342600,23100,49,40,
16228,342600,23101,49,40,
16226,342601,22601,48,40,
16232,342601,24000,50,40,
16225,342601,22600,48,40,
16230,342601,23101,49,40,
16229,342601,23100,49,40,
18367,344200,345801,815,60,
18360,344200,344400,813,60,
18366,344200,345800,815,60,
18363,344200,345001,814,60,
18362,344200,345000,814,60,
18368,344201,345800,815,60,
18361,344201,344400,813,60,
18365,344201,345001,814,60,
18364,344201,345000,814,60,
18369,344201,345801,815,60,
19145,344300,525800,1130,60,
19146,344300,525801,1130,60,
19143,344300,525200,1129,60,
19139,344300,524400,1128,60,
19140,344300,524401,1128,60,
19147,344301,525800,1130,60,
19144,344301,525200,1129,60,
19142,344301,524401,1128,60,
19141,344301,524400,1128,60,
19148,344301,525801,1130,60,
18466,344900,355700,840,60,
18465,344900,355100,839,60,
16166,345700,14701,25,60,
16169,345700,15500,26,60,
16170,345700,15501,26,60,
16173,345700,16700,27,60,
16165,345700,14700,25,60,
16174,345701,16700,27,60,
16168,345701,14701,25,60,
16167,345701,14700,25,60,
16172,345701,15501,26,60,
16171,345701,15500,26,60,
18325,347300,342700,801,60,
18329,347300,344300,802,60,
18330,347300,344301,802,60,
18326,347300,342701,801,60,
18331,347301,344300,802,60,
18327,347301,342700,801,60,
18332,347301,344301,802,60,
18328,347301,342701,801,60,
19726,347500,566700,1329,60,
19727,347500,566701,1329,60,
19728,347500,566800,1330,60,
18454,347600,354700,836,55,
18455,347600,354701,836,55,
18456,347600,354702,836,55,
18459,347601,354702,836,55,
18458,347601,354701,836,55,
18457,347601,354700,836,55,
18462,347602,354702,836,55,
18460,347602,354700,836,55,
18461,347602,354701,836,55,
18442,347700,353200,834,55,
18444,347700,353202,834,55,
18443,347700,353201,834,55,
18447,347701,353202,834,55,
18446,347701,353201,834,55,
18445,347701,353200,834,55,
18450,347702,353202,834,55,
18449,347702,353201,834,55,
18448,347702,353200,834,55,
18400,348200,348300,822,60,
18401,348200,348301,822,60,
18402,348200,349600,823,60,
18797,349500,465301,997,40,
18792,349500,464000,996,60,
18796,349500,465300,997,40,
18800,349500,466000,998,40,
18801,349500,466001,998,40,
18793,349500,464001,996,60,
18803,349501,466001,998,40,
18802,349501,466000,998,40,
18799,349501,465301,997,40,
18798,349501,465300,997,40,
18795,349501,464001,996,60,
18794,349501,464000,996,60,
18441,349900,353202,833,55,
18439,349900,353200,833,55,
18440,349900,353201,833,55,
17562,350700,261600,562,60,
17558,350700,260800,561,60,
17559,350700,260801,561,60,
17563,350701,261600,562,60,
17561,350701,260801,561,60,
17560,350701,260800,561,60,
16194,351800,18200,35,60,
16190,351800,17100,34,60,
16191,351800,17101,34,60,
16195,351801,18200,35,60,
16193,351801,17101,34,60,
16192,351801,17100,34,60,
19535,353100,554700,1251,60,
19543,353100,556100,1253,60,
19539,353100,556000,1252,60,
19544,353100,556101,1253,60,
19536,353100,554701,1251,60,
19540,353100,556001,1252,60,
19546,353101,556101,1253,60,
19542,353101,556001,1252,60,
19538,353101,554701,1251,60,
19541,353101,556000,1252,60,
19537,353101,554700,1251,60,
19545,353101,556100,1253,60,
19173,354600,527100,1135,55,
19176,354600,527600,1136,55,
19177,354600,527601,1136,55,
19178,354600,527602,1136,55,
19181,354601,527602,1136,55,
19180,354601,527601,1136,55,
19179,354601,527600,1136,55,
19174,354601,527100,1135,55,
19175,354602,527100,1135,55,
19184,354602,527602,1136,55,
19182,354602,527600,1136,55,
19183,354602,527601,1136,55,
18282,355000,340902,791,55,
18277,355000,340700,790,55,
18281,355000,340901,791,55,
18280,355000,340900,791,55,
18278,355001,340700,790,55,
18285,355001,340902,791,55,
18284,355001,340901,791,55,
18283,355001,340900,791,55,
18288,355002,340902,791,55,
18279,355002,340700,790,55,
18286,355002,340900,791,55,
18287,355002,340901,791,55,
18346,355600,345000,808,60,
18348,355600,345800,809,60,
18345,355600,344400,807,60,
18349,355600,345801,809,60,
18347,355600,345001,808,60,
19282,355800,534900,1174,55,
19283,355800,534901,1174,55,
19284,355800,534902,1174,55,
20034,355900,616900,1492,60,
20033,355900,616800,1491,60,
16326,356000,25700,76,60,
16325,356000,25600,75,60,
19848,358000,575300,1402,60,
19849,358000,577300,1403,60,
19847,358000,575200,1401,60,
19803,358200,570500,1371,60,
19802,358200,570400,1370,60,
16327,366300,26000,77,60,
16328,366300,26001,77,60,
16330,366301,26001,77,60,
16329,366301,26000,77,60,
18505,366500,366900,860,60,
16404,366700,46600,112,60,
16405,366700,46601,112,60,
16400,366700,46400,111,60,
16401,366700,46401,111,60,
16407,366701,46601,112,60,
16406,366701,46600,112,60,
16403,366701,46401,111,60,
16402,366701,46400,111,60,
16457,366800,68500,152,60,
16458,366800,68501,152,60,
16461,366800,68600,153,60,
16462,366800,68601,153,60,
16464,366801,68601,153,60,
16460,366801,68501,152,60,
16463,366801,68600,153,60,
16459,366801,68500,152,60,
18511,367500,367600,863,55,
18512,367500,367601,863,55,
17856,370200,281600,649,55,
17857,370200,281601,649,55,
17854,370200,280600,648,55,
17858,370201,281600,649,55,
17855,370201,280600,648,55,
17859,370201,281601,649,55,
19603,370500,558000,1274,60,
19609,370500,558800,1276,60,
19604,370500,558001,1274,60,
19607,370500,558300,1275,60,
19601,370500,557900,1273,60,
19610,370501,558800,1276,60,
19606,370501,558001,1274,60,
19605,370501,558000,1274,60,
19608,370501,558300,1275,60,
19602,370501,557900,1273,60,
16516,370600,85300,177,60,
16512,370600,85200,176,60,
16513,370600,85201,176,60,
16518,370600,85500,178,60,
16515,370601,85201,176,60,
16519,370601,85500,178,60,
16514,370601,85200,176,60,
16517,370601,85300,177,60,
19370,371100,548102,1213,55,
19369,371100,548101,1213,55,
19368,371100,548100,1213,55,
19612,371600,558000,1278,60,
19613,371600,558001,1278,60,
19615,371600,558800,1280,60,
19611,371600,557900,1277,60,
19614,371600,558300,1279,60,
18901,372000,478202,1027,55,
18900,372000,478201,1027,55,
18899,372000,478200,1027,55,
18701,372800,417400,947,60,
18700,372800,417100,946,60,
18699,372800,416600,945,60,
16931,383100,182300,331,55,
16935,383100,184800,332,55,
16927,383100,172000,330,55,
16932,383100,182301,331,55,
16936,383100,184801,332,55,
16928,383100,172001,330,55,
16934,383101,182301,331,55,
16930,383101,172001,330,55,
16933,383101,182300,331,55,
16929,383101,172000,330,55,
16937,383101,184800,332,55,
16938,383101,184801,332,55,
18584,383200,383601,888,60,
18583,383200,383600,888,60,
18579,383200,383500,887,60,
18580,383200,383501,887,60,
18581,383201,383500,887,60,
18586,383201,383601,888,60,
18585,383201,383600,888,60,
18582,383201,383501,887,60,
17128,383400,209101,408,60,
17127,383400,209100,408,60,
17131,383400,209500,409,60,
17132,383400,209501,409,60,
17134,383401,209501,409,60,
17130,383401,209101,408,60,
17133,383401,209500,409,60,
17129,383401,209100,408,60,
18567,383500,372900,884,55,
18571,383500,383200,885,60,
18568,383500,372901,884,55,
18572,383500,383201,885,60,
18575,383500,383300,886,60,
18576,383500,383301,886,60,
18574,383501,383201,885,60,
18573,383501,383200,885,60,
18578,383501,383301,886,60,
18577,383501,383300,886,60,
18570,383501,372901,884,55,
18569,383501,372900,884,55,
18625,387700,391701,900,60,
18622,387700,391600,899,60,
18624,387700,391700,900,60,
18623,387701,391600,899,60,
18627,387701,391701,900,60,
18626,387701,391700,900,60,
19170,388300,526800,1134,55,
19162,388300,526601,1133,55,
19161,388300,526600,1133,55,
19163,388300,526602,1133,55,
19166,388301,526602,1133,55,
19171,388301,526800,1134,55,
19165,388301,526601,1133,55,
19164,388301,526600,1133,55,
19169,388302,526602,1133,55,
19167,388302,526600,1133,55,
19168,388302,526601,1133,55,
19172,388302,526800,1134,55,
17706,391200,273600,621,60,
17698,391200,273500,620,60,
17699,391200,273501,620,60,
17700,391200,273502,620,60,
17701,391200,273503,620,60,
17704,391201,273502,620,60,
17707,391201,273600,621,60,
17703,391201,273501,620,60,
17702,391201,273500,620,60,
17705,391201,273503,620,60,
17608,391400,263100,585,55,
17610,391400,263200,586,60,
17609,391400,263101,585,55,
17567,391500,261700,565,55,
17569,391500,261800,566,55,
17570,391500,261801,566,55,
17572,391501,261801,566,55,
17571,391501,261800,566,55,
17568,391501,261700,565,55,
18637,391600,393300,903,60,
18638,391600,393301,903,60,
18639,391600,394000,904,60,
20340,393200,636202,1587,60,
20338,393200,636200,1587,60,
20339,393200,636201,1587,60,
20344,393200,636300,1588,60,
20343,393201,636202,1587,60,
20341,393201,636200,1587,60,
20342,393201,636201,1587,60,
20345,393201,636300,1588,60,
18547,393900,383200,879,60,
18544,393900,372901,878,55,
18548,393900,383201,879,60,
18543,393900,372900,878,55,
18551,393900,383300,880,60,
18552,393900,383301,880,60,
18549,393901,383200,879,60,
18545,393901,372900,878,55,
18554,393901,383301,880,60,
18546,393901,372901,878,55,
18553,393901,383300,880,60,
18550,393901,383201,879,60,
18620,394000,391700,898,60,
18619,394000,391600,897,60,
18621,394000,391701,898,60,
20239,394800,632400,1557,60,
20238,394800,632000,1556,60,
20226,394900,631700,1549,60,
20225,394900,630900,1548,60,
20037,398700,617400,1495,60,
20038,398700,617500,1496,60,
18216,399700,338400,768,60,
18218,399700,338600,769,60,
18219,399700,338601,769,60,
18221,399701,338601,769,60,
18220,399701,338600,769,60,
18217,399701,338400,768,60,
19048,399800,520600,1100,60,
19046,399800,505500,1099,60,
19049,399800,520601,1100,60,
19047,399800,505501,1099,60,
19086,399900,523200,1110,60,
19079,399900,520701,1108,60,
19082,399900,523100,1109,60,
19087,399900,523201,1110,60,
19083,399900,523101,1109,60,
19078,399900,520700,1108,60,
19085,399901,523101,1109,60,
19088,399901,523200,1110,60,
19089,399901,523201,1110,60,
19081,399901,520701,1108,60,
19080,399901,520700,1108,60,
19084,399901,523100,1109,60,
16627,400100,103400,222,55,
16628,400100,103401,222,55,
16629,400100,103402,222,55,
16189,400500,16700,33,60,
16185,400500,14700,31,60,
16186,400500,14701,31,60,
16187,400500,15500,32,60,
16188,400500,15501,32,60,
17897,401600,286000,671,25,
17896,401600,285700,670,25,
17898,401600,286500,672,25,
19761,401700,568000,1343,60,
19762,401700,568100,1344,60,
19753,402000,567600,1335,60,
16817,402400,146700,300,60,
16818,402400,147100,301,60,
16816,402400,146600,299,60,
17120,407500,201900,405,60,
16801,407800,141000,286,55,
16802,407800,141001,286,55,
16803,407800,141002,286,55,
16480,415400,68800,160,55,
16484,415400,69100,161,55,
16481,415400,68801,160,55,
16483,415401,68801,160,55,
16482,415401,68800,160,55,
16485,415401,69100,161,55,
20245,415500,632501,1559,60,
20244,415500,632500,1559,60,
17354,416200,231400,482,60,
17355,416200,231401,482,60,
17351,416200,230201,481,60,
17350,416200,230200,481,60,
17346,416200,230100,480,60,
17347,416200,230101,480,60,
17357,416201,231401,482,60,
17349,416201,230101,480,60,
17353,416201,230201,481,60,
17356,416201,231400,482,60,
17348,416201,230100,480,60,
17352,416201,230200,481,60,
18877,416300,476100,1023,60,
18224,416500,338601,771,60,
18223,416500,338600,771,60,
18222,416500,338400,770,60,
17646,417000,265800,604,60,
17647,417000,266000,605,60,
18060,417300,307301,712,40,
18062,417300,308600,714,40,
18063,417300,308601,714,40,
18059,417300,307300,712,40,
18061,417300,308300,713,60,
18542,418100,372100,877,60,
18541,418100,371700,876,60,
19960,418200,600500,1448,60,
19962,418200,600700,1450,60,
19961,418200,600600,1449,60,
17302,418400,224000,464,40,
20098,418500,625300,1518,60,
16495,429500,73800,166,60,
18024,435800,299800,702,60,
18025,435800,306100,703,40,
18023,435800,299201,701,40,
18022,435800,299200,701,40,
18026,435800,306101,703,40,
18194,438600,337900,761,60,
18193,438600,336401,760,60,
18191,438600,333600,759,60,
18195,438600,337901,761,60,
18192,438600,336400,760,60,
19149,438800,525900,1131,55,
19150,438800,525901,1131,55,
19151,438800,525902,1131,55,
19154,438801,525902,1131,55,
19153,438801,525901,1131,55,
19152,438801,525900,1131,55,
19155,438802,525900,1131,55,
19156,438802,525901,1131,55,
19157,438802,525902,1131,55,
18962,439100,491700,1058,60,
18961,439100,491200,1057,60,
18960,439100,490900,1056,60,
19340,442500,541600,1195,60,
19338,442500,538100,1193,60,
19339,442500,541500,1194,60,
17575,442600,262300,569,60,
17573,442600,261900,567,60,
17574,442600,262200,568,60,
19846,442700,577300,1400,60,
19845,442700,575300,1399,60,
19844,442700,575200,1398,60,
19479,442800,552001,1235,60,
19480,442800,552002,1235,60,
19475,442800,551901,1234,60,
19484,442800,552900,1236,60,
19474,442800,551900,1234,60,
19478,442800,552000,1235,60,
19485,442800,552901,1236,60,
19487,442801,552901,1236,60,
19477,442801,551901,1234,60,
19486,442801,552900,1236,60,
19483,442801,552002,1235,60,
19482,442801,552001,1235,60,
19481,442801,552000,1235,60,
19476,442801,551900,1234,60,
16840,446500,147701,308,55,
16848,446500,153701,310,55,
16843,446500,151400,309,55,
16847,446500,153700,310,55,
16844,446500,151401,309,55,
16839,446500,147700,308,55,
16841,446501,147700,308,55,
16850,446501,153701,310,55,
16849,446501,153700,310,55,
16846,446501,151401,309,55,
16842,446501,147701,308,55,
16845,446501,151400,309,55,
16113,447000,2000,9,60,
16112,447000,1100,8,60,
16111,447000,100,7,60,
19294,447200,535300,1179,60,
19295,447200,535600,1180,60,
17267,449000,218000,447,60,
17264,449000,215400,445,60,
17266,449000,216500,446,60,
17265,449000,215401,445,60,
16301,449100,24700,68,60,
16302,449100,24701,68,60,
16304,449101,24701,68,60,
16303,449101,24700,68,60,
18849,456500,466901,1010,60,
18848,456500,466900,1010,60,
18845,456500,466801,1009,60,
18840,456500,466700,1008,60,
18844,456500,466800,1009,60,
18841,456500,466701,1008,60,
18846,456501,466800,1009,60,
18847,456501,466801,1009,60,
18851,456501,466901,1010,60,
18850,456501,466900,1010,60,
18842,456501,466700,1008,60,
18843,456501,466701,1008,60,
18856,463900,466800,1012,60,
18853,463900,466701,1011,60,
18857,463900,466801,1012,60,
18852,463900,466700,1011,60,
18861,463900,466901,1013,60,
18860,463900,466900,1013,60,
18855,463901,466701,1011,60,
18854,463901,466700,1011,60,
18859,463901,466801,1012,60,
18858,463901,466800,1012,60,
18863,463901,466901,1013,60,
18862,463901,466900,1013,60,
18394,465200,348300,820,60,
18395,465200,348301,820,60,
18398,465200,349600,821,60,
18399,465201,349600,821,60,
18397,465201,348301,820,60,
18396,465201,348300,820,60,
18297,465900,341800,794,40,
18294,465900,341701,793,40,
18298,465900,341801,794,40,
18289,465900,341000,792,40,
18290,465900,341001,792,40,
18293,465900,341700,793,40,
18296,465901,341701,793,40,
18292,465901,341001,792,40,
18291,465901,341000,792,40,
18295,465901,341700,793,40,
18300,465901,341801,794,40,
18299,465901,341800,794,40,
19699,466600,562500,1311,40,
19700,466600,562501,1311,40,
19703,466600,563200,1312,40,
19701,466601,562500,1311,40,
19702,466601,562501,1311,40,
19704,466601,563200,1312,40,
17135,466700,209100,410,60,
17139,466700,209500,411,60,
17136,466700,209101,410,60,
17140,466700,209501,411,60,
17137,466701,209100,410,60,
17142,466701,209501,411,60,
17141,466701,209500,411,60,
17138,466701,209101,410,60,
18587,466800,383500,889,60,
18591,466800,383600,890,60,
18588,466800,383501,889,60,
18592,466800,383601,890,60,
18593,466801,383600,890,60,
18590,466801,383501,889,60,
18589,466801,383500,889,60,
18594,466801,383601,890,60,
18789,474200,456601,995,60,
18784,474200,449200,994,60,
18788,474200,456600,995,60,
18780,474200,449100,993,60,
18785,474200,449201,994,60,
18781,474200,449101,993,60,
18782,474201,449100,993,60,
18791,474201,456601,995,60,
18790,474201,456600,995,60,
18783,474201,449101,993,60,
18787,474201,449201,994,60,
18786,474201,449200,994,60,
17003,474300,194500,362,60,
17005,474300,194600,363,60,
17004,474300,194501,362,60,
17006,474300,194601,363,60,
17002,474300,194400,361,60,
16814,474400,146700,297,60,
16815,474400,147100,298,60,
16813,474400,146600,296,60,
18672,475300,401800,923,60,
18671,475300,401700,922,60,
17693,476000,270901,618,55,
17692,476000,270900,618,55,
17695,476001,270901,618,55,
17694,476001,270900,618,55,
18180,477700,330100,754,60,
18181,477700,330101,754,60,
18179,477700,329900,753,60,
18891,477800,478201,1026,55,
18892,477800,478202,1026,55,
18890,477800,478200,1026,55,
18895,477801,478202,1026,55,
18894,477801,478201,1026,55,
18893,477801,478200,1026,55,
18898,477802,478202,1026,55,
18897,477802,478201,1026,55,
18896,477802,478200,1026,55,
18539,478100,371700,874,60,
18540,478100,372100,875,60,
17044,478300,196102,373,55,
17039,478300,195500,372,55,
17042,478300,196100,373,55,
17043,478300,196101,373,55,
17047,478301,196102,373,55,
17046,478301,196101,373,55,
17045,478301,196100,373,55,
17040,478301,195500,372,55,
17041,478302,195500,372,55,
17050,478302,196102,373,55,
17048,478302,196100,373,55,
17049,478302,196101,373,55,
16439,479500,60100,134,60,
16438,479500,58900,133,60,
16440,479500,61200,135,60,
16425,482000,51600,120,60,
16424,482000,51100,119,60,
16423,482000,48600,118,60,
16422,482000,48500,117,60,
19920,487200,586200,1429,60,
19921,487200,591400,1430,60,
18930,487300,487900,1044,55,
18931,487300,487901,1044,55,
18932,487300,487902,1044,55,
18935,487301,487902,1044,55,
18933,487301,487900,1044,55,
18934,487301,487901,1044,55,
18936,487302,487900,1044,55,
18937,487302,487901,1044,55,
18938,487302,487902,1044,55,
18925,487500,487600,1041,60,
18926,487500,487700,1042,60,
18944,487600,489000,1050,60,
18943,487600,488900,1049,60,
18942,487600,488100,1048,60,
18929,487800,487902,1043,55,
18927,487800,487900,1043,55,
18928,487800,487901,1043,55,
17669,488000,267000,609,55,
17660,488000,266900,608,55,
17661,488000,266901,608,55,
17662,488000,266902,608,55,
17665,488001,266902,608,55,
17664,488001,266901,608,55,
17663,488001,266900,608,55,
17670,488001,267000,609,55,
17666,488002,266900,608,55,
17671,488002,267000,609,55,
17667,488002,266901,608,55,
17668,488002,266902,608,55,
19695,488800,562400,1307,60,
19693,488800,561200,1305,60,
19694,488800,561600,1306,60,
18924,488900,487700,1040,60,
18923,488900,487600,1039,60,
16590,490500,97200,207,60,
16591,490500,98300,208,60,
16589,490500,97100,206,60,
18880,490800,477802,1024,55,
18878,490800,477800,1024,55,
18879,490800,477801,1024,55,
18887,490800,477900,1025,55,
18883,490801,477802,1024,55,
18882,490801,477801,1024,55,
18881,490801,477800,1024,55,
18888,490801,477900,1025,55,
18886,490802,477802,1024,55,
18884,490802,477800,1024,55,
18885,490802,477801,1024,55,
18889,490802,477900,1025,55,
19159,491100,525901,1132,55,
19160,491100,525902,1132,55,
19158,491100,525900,1132,55,
17894,491600,286000,668,60,
17895,491600,286500,669,25,
17893,491600,285700,667,25,
16597,492700,98300,214,60,
16595,492700,97100,212,60,
16596,492700,97200,213,60,
17359,493000,232200,484,40,
17358,493000,232100,483,40,
17301,493100,223500,463,60,
20351,493300,636501,1590,60,
20350,493300,636500,1590,60,
18196,494800,333600,762,60,
18198,494800,336400,763,60,
18199,494800,336401,763,60,
18202,494800,337900,764,60,
18203,494800,337901,764,60,
18197,494801,333600,762,60,
18201,494801,336401,763,60,
18205,494801,337901,764,60,
18200,494801,336400,763,60,
18204,494801,337900,764,60,
20303,494900,635300,1573,60,
20304,494900,635400,1574,60,
19039,495200,499100,1092,60,
16107,496200,2000,3,60,
16105,496200,100,1,60,
16106,496200,1100,2,60,
17626,496700,263800,590,55,
17617,496700,263700,589,55,
17618,496700,263701,589,55,
17619,496700,263702,589,55,
17622,496701,263702,589,55,
17621,496701,263701,589,55,
17620,496701,263700,589,55,
17627,496701,263800,590,55,
17625,496702,263702,589,55,
17628,496702,263800,590,55,
17623,496702,263700,589,55,
17624,496702,263701,589,55,
18213,497200,337901,767,60,
18212,497200,337900,767,60,
18206,497200,333600,765,60,
18208,497200,336400,766,60,
18209,497200,336401,766,60,
18215,497201,337901,767,60,
18211,497201,336401,766,60,
18207,497201,333600,765,60,
18210,497201,336400,766,60,
18214,497201,337900,767,60,
18065,498900,307301,715,40,
18068,498900,308300,716,40,
18064,498900,307300,715,40,
18070,498900,308600,717,40,
18071,498900,308601,717,40,
18073,498901,308601,717,40,
18067,498901,307301,715,40,
18069,498901,308300,716,40,
18072,498901,308600,717,40,
18066,498901,307300,715,40,
16509,499000,85101,175,60,
16506,499000,84900,174,60,
16504,499000,84800,173,60,
16508,499000,85100,175,60,
16507,499001,84900,174,60,
16511,499001,85101,175,60,
16510,499001,85100,175,60,
16505,499001,84800,173,60,
18137,499300,312000,736,60,
18138,499300,312400,737,60,
19271,499400,534800,1171,60,
17261,500900,215401,442,60,
17262,500900,216500,443,60,
17263,500900,218000,444,60,
17260,500900,215400,442,60,
19965,505400,601300,1453,60,
19963,505400,600800,1451,60,
19964,505400,601000,1452,60,
16908,520500,156601,325,60,
16904,520500,156501,324,60,
16911,520500,171700,326,60,
16912,520500,171701,326,60,
16907,520500,156600,325,60,
16903,520500,156500,324,60,
16914,520501,171701,326,60,
16906,520501,156501,324,60,
16913,520501,171700,326,60,
16905,520501,156500,324,60,
16910,520501,156601,325,60,
16909,520501,156600,325,60,
19091,520600,520701,1111,60,
19099,520600,523201,1113,60,
19094,520600,523100,1112,60,
19090,520600,520700,1111,60,
19095,520600,523101,1112,60,
19098,520600,523200,1113,60,
19100,520601,523200,1113,60,
19097,520601,523101,1112,60,
19096,520601,523100,1112,60,
19092,520601,520700,1111,60,
19093,520601,520701,1111,60,
19101,520601,523201,1113,60,
17458,523000,251000,522,60,
17460,523000,251900,523,60,
17461,523000,251901,523,60,
17454,523000,250900,521,60,
17455,523000,250901,521,60,
17459,523001,251000,522,60,
17456,523001,250900,521,60,
17463,523001,251901,523,60,
17462,523001,251900,523,60,
17457,523001,250901,521,60,
18663,523100,399901,916,60,
18660,523100,399800,915,60,
18662,523100,399900,916,60,
18656,523100,398800,914,60,
18657,523100,398801,914,60,
18665,523101,399901,916,60,
18659,523101,398801,914,60,
18664,523101,399900,916,60,
18658,523101,398800,914,60,
18661,523101,399800,915,60,
19062,523200,520600,1104,60,
19063,523200,520601,1104,60,
19059,523200,505501,1103,60,
19058,523200,505500,1103,60,
19064,523201,520600,1104,60,
19061,523201,505501,1103,60,
19060,523201,505500,1103,60,
19065,523201,520601,1104,60,
19596,523300,557900,1269,60,
19597,523300,558000,1270,60,
19600,523300,558800,1272,60,
19598,523300,558001,1270,60,
19599,523300,558300,1271,60,
19133,524100,525200,1126,60,
19129,524100,524400,1125,60,
19135,524100,525800,1127,60,
19136,524100,525801,1127,60,
19130,524100,524401,1125,60,
19132,524101,524401,1125,60,
19138,524101,525801,1127,60,
19137,524101,525800,1127,60,
19134,524101,525200,1126,60,
19131,524101,524400,1125,60,
17464,524200,254300,524,60,
17465,524200,254400,525,60,
17477,524300,255401,532,60,
17474,524300,255200,531,60,
17470,524300,255100,530,60,
17471,524300,255101,530,60,
17476,524300,255400,532,60,
17473,524301,255101,530,60,
17479,524301,255401,532,60,
17472,524301,255100,530,60,
17475,524301,255200,531,60,
17478,524301,255400,532,60,
19111,525100,524301,1118,60,
19110,525100,524300,1118,60,
19104,525100,523400,1116,60,
19108,525100,524200,1117,60,
19105,525100,523401,1116,60,
19106,525101,523400,1116,60,
19113,525101,524301,1118,60,
19112,525101,524300,1118,60,
19109,525101,524200,1117,60,
19107,525101,523401,1116,60,
19206,525700,530400,1148,55,
19207,525700,530401,1148,55,
19208,525700,530402,1148,55,
18334,525800,342701,803,60,
18337,525800,344300,804,60,
18333,525800,342700,803,60,
18338,525800,344301,804,60,
18336,525801,342701,803,60,
18340,525801,344301,804,60,
18339,525801,344300,804,60,
18335,525801,342700,803,60,
18052,526500,307002,711,55,
18050,526500,307000,711,55,
18051,526500,307001,711,55,
18054,526501,307001,711,55,
18053,526501,307000,711,55,
18055,526501,307002,711,55,
18057,526502,307001,711,55,
18058,526502,307002,711,55,
18056,526502,307000,711,55,
18991,526700,496300,1081,55,
18992,526700,496301,1081,55,
18993,526700,496302,1081,55,
18996,526701,496302,1081,55,
18995,526701,496301,1081,55,
18994,526701,496300,1081,55,
18999,526702,496302,1081,55,
18997,526702,496300,1081,55,
