id,mode,starttime,endtime,traveltime,length
168,Car,00:00:00,23:59:59,28.180080880886276,195.69516267327072
169,Car,00:00:00,23:59:59,3.2070341993557587,53.450612749718644
170,Car,00:00:00,23:59:59,3.9243082552704247,65.405189911950487
171,Car,00:00:00,23:59:59,32.157189729545046,535.95359092161391
172,Car,00:00:00,23:59:59,7.5253676203386108,125.42289401054515
173,Car,00:00:00,23:59:59,36.155801695888009,602.59717700882265
174,Car,00:00:00,23:59:59,0.15313243393277426,2.5522092739786904
175,Car,00:00:00,23:59:59,1.806937260136401,30.11564509477016
176,Car,00:00:00,23:59:59,0.15250078574937762,2.5416817958334375
177,Car,00:00:00,23:59:59,336.02551437259154,5600.4297198833865
178,Car,00:00:00,23:59:59,396.69216232536155,6060.5795506527857
179,Car,00:00:00,23:59:59,178.49551137941506,2974.92756959707
180,Car,00:00:00,23:59:59,0.05215541297069301,0.86925757825039
181,Car,00:00:00,23:59:59,14.854594451393091,247.57677225114423
182,Car,00:00:00,23:59:59,52.638221502127955,584.86959569672399
183,Car,00:00:00,23:59:59,67.186964272986501,746.52242247286574
184,Car,00:00:00,23:59:59,65.671203912076564,1094.5209408173284
185,Car,00:00:00,23:59:59,4.146749232763449,69.11254250271394
186,Car,00:00:00,23:59:59,34.977905506923214,582.96555815412705
187,Car,00:00:00,23:59:59,0.4036986638826894,6.728316447360343
188,Car,00:00:00,23:59:59,0.038257652050524706,0.6376280442774392
189,Car,00:00:00,23:59:59,0.43254848714685157,7.209147219760689
190,Car,00:00:00,23:59:59,26.112383248698862,435.20673564342439
191,Car,00:00:00,23:59:59,33.098414309961839,551.64067981155495
192,Car,00:00:00,23:59:59,82.13862467234658,1368.9781730541056
193,Car,00:00:00,23:59:59,14.77714638744251,246.28597015266035
194,Car,00:00:00,23:59:59,15.444295711185347,257.40513444369867
195,Car,00:00:00,23:59:59,51.38560517475508,785.0584848828214
196,Car,00:00:00,23:59:59,11.596211289734049,193.2703427783847
197,Car,00:00:00,23:59:59,3.3839128971806263,56.39859340518241
198,Car,00:00:00,23:59:59,11.551557061621699,192.52610504778917
199,Car,00:00:00,23:59:59,72.677573514914613,1211.2938609495573
200,Car,00:00:00,23:59:59,14.367414350691437,239.45709741038195
201,Car,00:00:00,23:59:59,6.762099660621893,112.70175117169372
202,Car,00:00:00,23:59:59,21.967042121981951,366.11766159359422
203,Car,00:00:00,23:59:59,18.051654089957168,200.57409479200493
204,Car,00:00:00,23:59:59,12.210328341184457,135.67042343830147
205,Car,00:00:00,23:59:59,10.297697280645604,171.62842531339049
206,Car,00:00:00,23:59:59,15.945274658582811,265.75479024670904
207,Car,00:00:00,23:59:59,6.228152458686143,103.80262402013518
208,Car,00:00:00,23:59:59,518.56206935617968,6482.0310525729392
209,Car,00:00:00,23:59:59,30.497374527434964,465.93248358150061
210,Car,00:00:00,23:59:59,6.668320202359351,111.13875895025858
