id,road_type,category,from_node,to_node,road_name,tags
13224,1,1,110143912,110509881,Rutland Street,
13225,1,1,110143912,110529421,Rutland Street,
13226,1,1,110143912,110143909,Dyre Street,
13227,1,1,110143919,110143912,Dyre Street,
13228,1,1,110143919,110449937,Large Street,
13229,1,1,110143919,110449931,Large Street,
13230,1,1,109881803,109873530,Eastwood Street,
13231,1,1,109881803,4461190747,Eastwood Street,
13232,1,1,109881803,109840526,Levick Street,
13233,1,1,110143953,110005393,Dyre Street,
13234,1,1,110143953,110565738,Oxford Avenue,
13235,1,1,110143953,109840265,Oxford Avenue,
13236,1,1,110143979,109840297,Dyre Street,
13237,1,1,110143979,110232870,Akron Street,
13238,1,1,109881856,109881872,Eastwood Street,
13239,1,1,109881856,110155529,Loney Street,
13240,1,1,109881856,110332445,"[u'Eastwood Street', u'Griffith Street']",
13241,1,1,109881856,110332454,Loney Street,
13242,1,1,110144006,110366698,Penn Street,
13243,1,1,110144006,110143998,Dyre Street,
13244,1,1,109881872,109881856,Eastwood Street,
13245,1,1,109881872,110314409,Ripley Street,
13246,1,1,109881872,109881885,Eastwood Street,
13247,1,1,110144019,110296821,Griscom Street,
13248,1,1,110144019,110144006,Dyre Street,
13249,1,1,110144029,110144019,Dyre Street,
13250,1,1,110144029,110405244,Frankford Avenue,
13251,1,1,110144029,110509732,Frankford Avenue,
13252,1,1,110316625,110349690,Main Street,
13253,1,1,110316625,109891701,Roxborough Avenue,
13254,1,1,110316625,110349677,Main Street,
13255,1,1,110144062,110144029,Dyre Street,
13256,1,1,110144062,110222111,Darrah Street,
13257,1,1,110406208,110130830,Reynolds Street,
13258,1,1,110406208,109989725,Richmond Street,
13259,1,1,110406208,110405382,Richmond Street,
13260,1,1,110144072,109800201,Duffield Street,
13261,1,1,110144072,110144062,Dyre Street,
13262,1,1,109881932,110332480,Arthur Street,
13263,1,1,109881932,109832361,Eastwood Street,
13264,1,1,109881932,4462102608,Eastwood Street,
13265,1,1,110144078,110144072,Dyre Street,
13266,1,1,110144078,110188513,Hawthorne Street,
13267,1,1,110144081,110144078,Dyre Street,
13268,1,1,110406227,110132090,South 64th Street,
13269,1,1,110144084,110144081,Dyre Street,
13270,1,1,110144084,110291877,Mulberry Street,
13271,1,1,110406251,110330155,South 64th Street,
13272,1,1,110406251,110251455,South 64th Street,
13273,1,1,110151442,110151450,South 12th Street,
13274,1,1,110151442,110131171,Panama Street,
13275,1,1,110406254,110150106,Theodore Street,
13276,1,1,110406254,110370939,South 64th Street,
13277,1,1,110406254,110330910,South 64th Street,
13278,1,1,109800432,109800424,Powelton Avenue,
13279,1,1,109800432,109800439,Powelton Avenue,
13280,1,1,110406269,110416792,Lindbergh Boulevard,
13281,1,1,110406269,110372819,South 64th Street,
13282,1,1,110406269,110336799,South 64th Street,
13283,1,1,109881983,110005544,Emerson Street,
13284,1,1,109881983,110332515,Emerson Street,
13285,1,1,109881983,4462102613,Eastwood Street,
13286,1,1,109881983,109881999,Eastwood Street,
13287,1,1,109881999,109907800,Hoffnagle Street,
13288,1,1,109881999,109881983,Eastwood Street,
13289,1,1,109881999,109907814,Hoffnagle Street,
13290,1,1,109881999,109882015,Eastwood Street,
13291,1,1,110406295,110170394,West Manheim Street,
13292,1,1,110406295,110204389,Erringer Place,
13293,1,1,110406295,109841327,West Manheim Street,
13294,1,1,109882015,109881999,Eastwood Street,
13295,1,1,109882015,109868018,Eastwood Street,
13296,1,1,109882015,110005563,Benson Street,
13297,1,1,109882015,4462102620,Benson Street,
13298,1,1,110144160,110144184,East Vernon Road,
13299,1,1,110144160,109905774,East Vernon Road,
13300,1,1,110144160,110313374,Milton Street,
13301,1,1,109801929,109801920,North Lee Street,
13302,1,1,110144184,110144160,East Vernon Road,
13303,1,1,110144184,110235481,Anderson Street,
13304,1,1,110144184,110235490,Anderson Street,
13305,1,1,110144184,110144190,East Vernon Road,
13306,1,1,109882042,110223048,Princeton Avenue,
13307,1,1,109882042,109882051,Eastwood Street,
13308,1,1,109882042,109840021,Princeton Avenue,
13309,1,1,110406337,110436415,Crispin Street,
13310,1,1,110406337,110054693,Tudor Street,
13311,1,1,110406337,110417919,Crispin Street,
13312,1,1,109882051,109840034,Saint Vincent Street,
13313,1,1,109882051,110242571,"[u'Eastwood Street', u'Englewood Street']",
13314,1,1,109882051,110232913,Saint Vincent Street,
13315,1,1,109882051,109882042,Eastwood Street,
13316,1,1,103328456,103328458,,
13317,1,1,103328456,103458683,Jackson Avenue,
13318,1,1,103328456,103400154,Denby Avenue,
13319,1,1,110144203,110283232,Crittenden Street,
13320,1,1,110144203,110283224,Crittenden Street,
13321,1,1,110144203,110059778,East Vernon Road,
13322,1,1,110144203,110144190,East Vernon Road,
13323,1,1,110406349,110193399,Tudor Street,
13324,1,1,110144213,109924569,East Vernon Road,
13325,1,1,110144213,110059778,East Vernon Road,
13326,1,1,110144213,110432141,Cornelius Street,
13327,1,1,103328473,103380240,Orchard Avenue,
13328,1,1,103328473,103380238,Orchard Avenue,
13329,1,1,103328473,4819834943,Connecticut Avenue,
13330,1,1,103328478,4819834936,Connecticut Avenue,
13331,1,1,103328478,3586543323,Connecticut Avenue,
13332,1,1,103328478,4819834943,Connecticut Avenue,
13333,1,1,103328480,4819834936,Connecticut Avenue,
13334,1,1,103328480,103394312,Gladwyn Avenue,
13335,1,1,103328480,103394318,Gladwyn Avenue,
13336,1,1,110144226,110542420,Rodney Street,
13337,1,1,110144226,110144238,East Vernon Road,
13338,1,1,110144226,110144223,East Vernon Road,
13339,1,1,110413606,110426009,66th Avenue,
13340,1,1,110413606,110264730,North 18th Street,
13341,1,1,110413606,110507370,66th Avenue,
13342,1,1,110413606,110189534,North 18th Street,
13343,1,1,109882087,109882121,Grosbeak Place,
13344,1,1,110144238,110357897,Lowber Avenue,
13345,1,1,110144238,110144226,East Vernon Road,
13346,1,1,110144238,109863420,East Vernon Road,
13347,1,1,110144258,110259264,Woolston Avenue,
13348,1,1,110144258,109753835,East Vernon Road,
13349,1,1,110144258,110259286,Woolston Avenue,
13350,1,1,110144258,109863420,East Vernon Road,
13351,1,1,109882121,110114986,South 70th Street,
13352,1,1,109882121,110114979,South 70th Street,
13353,1,1,109882121,109882087,Grosbeak Place,
13354,1,1,109882152,110262216,East Cheltenham Avenue,
13355,1,1,109882152,109909577,East Cheltenham Avenue,
13356,1,1,109882152,109882161,Edmund Street,
13357,1,1,110144298,110028192,East Vernon Road,
13358,1,1,110144298,110261706,Boyer Street,
13359,1,1,110144298,109990996,East Vernon Road,
13360,1,1,110144298,110171902,Boyer Street,
13361,1,1,109882161,109882152,Edmund Street,
13362,1,1,109882161,109882171,Edmund Street,
13363,1,1,109882161,109909587,Rosalie Street,
13364,1,1,109882171,109882161,Edmund Street,
13365,1,1,109882171,109882179,Edmund Street,
13366,1,1,109882171,109909595,East Alcott Street,
13367,1,1,103466805,103487712,Poplar Court,
13368,1,1,103466805,103466809,Poplar Terrace,
13369,1,1,103466805,103406646,Poplar Terrace,
13370,1,1,110144320,1191658898,East Vernon Road,
13371,1,1,110144320,110170139,Blakemore Street,
13372,1,1,110144320,110170238,Blakemore Street,
13373,1,1,110144320,109905583,"[u'East Vernon Road', u'East Phil Ellena Street']",
13374,1,1,109882179,110026090,Van Kirk Street,
13375,1,1,109882179,109882171,Edmund Street,
13376,1,1,109882179,109909605,Van Kirk Street,
13377,1,1,109882200,109882209,Edmund Street,
13378,1,1,109882200,109910027,Knorr Street,
13379,1,1,109882200,110000151,Knorr Street,
13380,1,1,110240514,110390473,North 15th Street,
13381,1,1,110240514,110240503,Spring Garden Street,
13382,1,1,109882209,109910032,Longshore Avenue,
13383,1,1,109882209,109882200,Edmund Street,
13384,1,1,109882209,109882222,Edmund Street,
13385,1,1,110406500,110570917,East Godfrey Avenue,
13386,1,1,110406500,110055177,Tabor Avenue,
13387,1,1,110406500,110034901,"[u'East Godfrey Avenue', u'Whitaker Avenue']",
13388,1,1,110406500,110248517,Tabor Avenue,
13389,1,1,110243866,110243872,Walker Street,
13390,1,1,110243866,109977418,Walker Street,
13391,1,1,110243866,109977427,Comly Street,
13392,1,1,110243866,110253775,Comly Street,
13393,1,1,109882222,109910040,Disston Street,
13394,1,1,109882222,109882209,Edmund Street,
13395,1,1,109882222,110017666,Disston Street,
13396,1,1,109882222,109882229,Edmund Street,
13397,1,1,110406513,110055177,Tabor Avenue,
13398,1,1,110406513,110382914,Tabor Avenue,
13399,1,1,110406513,110440838,East Sanger Street,
13400,1,1,109882229,110529560,Tyson Avenue,
13401,1,1,109882229,109882240,Edmund Street,
13402,1,1,109882229,109882222,Edmund Street,
13403,1,1,109882229,109910055,Tyson Avenue,
13404,1,1,110406519,110262657,Tabor Avenue,
13405,1,1,110406519,110382914,Tabor Avenue,
13406,1,1,109882240,110223336,Princeton Avenue,
13407,1,1,109882240,109882274,Edmund Street,
13408,1,1,109882240,109882229,Edmund Street,
13409,1,1,110406541,109801616,Tabor Avenue,
13410,1,1,110406541,110262657,Tabor Avenue,
13411,1,1,110144405,110144417,East Vernon Road,
13412,1,1,110144405,110172080,Forrest Avenue,
13413,1,1,110144405,110220691,Forrest Avenue,
13414,1,1,110144405,109868702,East Vernon Road,
13415,1,1,103852954,103760635,Henry Street,
13416,1,1,110406560,110051945,Tabor Avenue,
13417,1,1,110406560,109869172,Tabor Avenue,
13418,1,1,110406560,109869163,Levick Street,
13419,1,1,110406560,110176553,Levick Street,
13420,1,1,110144417,110434857,Williams Avenue,
13421,1,1,110144417,110116244,East Vernon Road,
13422,1,1,110144417,110144405,East Vernon Road,
13423,1,1,110144417,110172094,Williams Avenue,
13424,1,1,109882274,109910072,Friendship Street,
13425,1,1,109882274,109882240,Edmund Street,
13426,1,1,109882274,109882291,Edmund Street,
13427,1,1,109882274,110011733,Friendship Street,
13428,1,1,3590630313,2830325961,Boyd Street,
13429,1,1,3590630313,3590629501,Sewell Street,
13430,1,1,3590630313,103383879,Sewell Street,
13431,1,1,109882291,110529569,Wellington Street,
13432,1,1,109882291,109882274,Edmund Street,
13433,1,1,109882291,109910076,Wellington Street,
13434,1,1,109882291,109882302,Edmund Street,
13435,1,1,110406586,110406594,Tabor Avenue,
13436,1,1,110406586,110441348,Unruh Avenue,
13437,1,1,110406586,110392349,Tabor Avenue,
13438,1,1,109882302,110529576,Cottman Avenue,
13439,1,1,109882302,109882321,Edmund Street,
13440,1,1,109882302,109910083,Cottman Avenue,
13441,1,1,109882302,109882291,Edmund Street,
13442,1,1,110406594,110392929,"[u'Fanshawe Street', u'Claridge Street', u'Unruh Avenue']",
13443,1,1,110406594,109852234,Tabor Avenue,
13444,1,1,110406594,110406586,Tabor Avenue,
13445,1,1,2065570978,110505832,Ridge Avenue,
13446,1,1,2065570978,4780244401,West Hunting Park Avenue,
13447,1,1,110144463,110006561,Greenwood Avenue,
13448,1,1,110144463,110426130,Greenwood Avenue,
13449,1,1,110144463,110172195,Provident Road,
13450,1,1,110144463,110144489,East Vernon Road,
13451,1,1,110144463,110006553,East Vernon Road,
13452,1,1,109882321,110193412,Bleigh Avenue,
13453,1,1,109882321,109882333,Edmund Street,
13454,1,1,109882321,109882302,Edmund Street,
13455,1,1,110151503,109911543,South 12th Street,
13456,1,1,110151503,110139428,Kater Street,
13457,1,1,110151503,110167247,Kater Street,
13458,1,1,109882333,109882321,Edmund Street,
13459,1,1,109882333,109882342,Edmund Street,
13460,1,1,110406624,110406629,Tabor Avenue,
13461,1,1,110406629,110406624,Tabor Avenue,
13462,1,1,110406629,110314372,Tabor Avenue,
13463,1,1,110406629,110406629,Loney Street,
13464,1,1,110406629,110406629,Loney Street,
13465,1,1,109882342,109882354,Edmund Street,
13466,1,1,109882342,110193436,Vista Street,
13467,1,1,109882342,109882333,Edmund Street,
13468,1,1,110144489,110320009,Pickering Avenue,
13469,1,1,110144489,110320043,Pickering Avenue,
13470,1,1,110144489,110144463,East Vernon Road,
13471,1,1,110144489,110144502,East Vernon Road,
13472,1,1,110275435,110275425,Overington Street,
13473,1,1,110275435,110310461,East Allen Street,
13474,1,1,109882354,109882369,Edmund Street,
13475,1,1,109882354,110193445,Shelmire Avenue,
13476,1,1,109882354,109882342,Edmund Street,
13477,1,1,110144502,110304640,Cedarbrook Avenue,
13478,1,1,110144502,110144489,East Vernon Road,
13479,1,1,110144502,110144517,East Vernon Road,
13480,1,1,109882369,109882354,Edmund Street,
13481,1,1,109882369,109882380,Edmund Street,
13482,1,1,110144517,634995211,Cheltenham Avenue,
13483,1,1,110144517,110144502,East Vernon Road,
13484,1,1,110144517,110568710,Cheltenham Avenue,
13485,1,1,109882380,109882392,Edmund Street,
13486,1,1,109882380,109882369,Edmund Street,
13487,1,1,109882380,110057179,Marple Street,
13488,1,1,110406675,3342446761,Tabor Avenue,
13489,1,1,110406675,110205371,Tyson Avenue,
13490,1,1,110406675,110017765,Tabor Avenue,
13491,1,1,3542395924,109974635,North Concourse Street,
13492,1,1,3542395924,109857443,North Concourse Street,
13493,1,1,109882392,109882403,Edmund Street,
13494,1,1,109882392,109882380,Edmund Street,
13495,1,1,109882392,110193469,Sheffield Street,
13496,1,1,110406690,110205393,Brighton Street,
13497,1,1,110406690,110223655,Tabor Avenue,
13498,1,1,110406690,3342446761,Tabor Avenue,
13499,1,1,110406690,110454431,Brighton Street,
13500,1,1,109882403,109882392,Edmund Street,
13501,1,1,109882403,109851046,Edmund Street,
13502,1,1,109882403,110035943,Meridian Street,
13503,1,1,109882412,109831272,Edmund Street,
13504,1,1,109882412,109851046,Edmund Street,
13505,1,1,109882412,110193478,Hartel Avenue,
13506,1,1,110144561,110546531,East Luzerne Street,
13507,1,1,110144561,110443567,East Luzerne Street,
13508,1,1,110144571,110144561,Markland Street,
13509,1,1,110144571,110425100,East Lycoming Street,
13510,1,1,110144571,110425110,East Lycoming Street,
13511,1,1,110406721,110406736,Tabor Avenue,
13512,1,1,110406721,110306738,Cottman Avenue,
13513,1,1,110406721,110267499,Tabor Avenue,
13514,1,1,110406721,110176393,Cottman Avenue,
13515,1,1,941031885,111782469,Davis Road,
13516,1,1,110144584,110400668,East Bristol Street,
13517,1,1,110144584,109855204,Markland Street,
13518,1,1,110144584,110400665,East Bristol Street,
13519,1,1,110406736,110176404,Bleigh Avenue,
13520,1,1,110406736,110306756,Bleigh Avenue,
13521,1,1,110406736,110360445,Tabor Avenue,
13522,1,1,110406736,110406721,Tabor Avenue,
13523,1,1,103328863,772240300,,
13524,1,1,103328863,772239831,North Kings Highway,
13525,1,1,110406759,110306777,Faunce Street,
13526,1,1,110406759,110013691,Tabor Avenue,
13527,1,1,110406759,110360445,Tabor Avenue,
13528,1,1,110406759,110176446,Faunce Street,
13529,1,1,109804071,109804064,Collins Street,
13530,1,1,109804071,109899926,East Clearfield Street,
13531,1,1,109804071,109899919,East Clearfield Street,
13532,1,1,110144618,110144629,Wharton Street,
13533,1,1,110144618,110442301,South Spangler Street,
13534,1,1,110144618,109758119,Wharton Street,
13535,1,1,109882475,110362538,Magee Avenue,
13536,1,1,109882475,109909995,Magee Avenue,
13537,1,1,109882475,109882498,Edmund Street,
13538,1,1,110406767,110182605,Tabor Avenue,
13539,1,1,110144629,110144618,Wharton Street,
13540,1,1,110144629,110420579,South 33rd Street,
13541,1,1,110144629,110144642,Wharton Street,
13542,1,1,622251128,4241873905,Camden County 601,
13543,1,1,622251128,103333284,Camden County 601,
13544,1,1,622251128,103333269,,
13545,1,1,103328895,772239821,,
13546,1,1,103328895,103343021,State Route 70,
13547,1,1,109882498,110441450,Unruh Avenue,
13548,1,1,110144656,110218008,South Napa Street,
13549,1,1,110144656,110144667,Wharton Street,
13550,1,1,103591063,103591066,2nd Street,
13551,1,1,103591066,103453711,Main Street,
13552,1,1,103591066,103453735,2nd Street,
13553,1,1,103591066,103591063,2nd Street,
13554,1,1,110144667,110049065,Wharton Street,
13555,1,1,110144667,110306246,South 31st Street,
13556,1,1,4309873179,110256155,Sansom Street,
13557,1,1,4309873179,109988579,South Van Pelt Street,
13558,1,1,109882536,109909643,Devereaux Street,
13559,1,1,109882536,110530022,Devereaux Street,
13560,1,1,109889394,109821452,Ashton Rd,
13561,1,1,109889394,109821538,Tremont Street,
13562,1,1,109889394,109889404,Ashton Rd,
13563,1,1,110144692,110144702,Wharton Street,
13564,1,1,103328951,103328954,,
13565,1,1,103328951,103327006,Black Horse Pike,
13566,1,1,110144702,110144712,Wharton Street,
13567,1,1,109882559,109882563,Edmund Street,
13568,1,1,109882559,110113427,Orthodox Street,
13569,1,1,109882563,109882577,Edmund Street,
13570,1,1,109882563,110015771,Margaret Street,
13571,1,1,110144712,110144726,Wharton Street,
13572,1,1,110144712,110306231,S 29th St,
13573,1,1,109882577,4812135610,Herbert Street,
13574,1,1,109882577,109882563,Edmund Street,
13575,1,1,109882577,110193095,Herbert Street,
13576,1,1,110144726,110144737,Wharton Street,
13577,1,1,110144726,110320828,South Dover Street,
13578,1,1,109881014,109880946,West Walnut Lane,
13579,1,1,109881014,4458686778,Morris Street,
13580,1,1,109881014,109881085,West Walnut Lane,
13581,1,1,110144737,110306215,South Newkirk Street,
13582,1,1,110144737,110144751,Wharton Street,
13583,1,1,103329001,103329035,,
13584,1,1,109882604,109882659,Edmund Street,
13585,1,1,110144751,110404680,S 28th St,
13586,1,1,110144751,110144766,Wharton Street,
13587,1,1,103329035,103331597,,
13588,1,1,110144785,110391396,South 26th Street,
13589,1,1,110144785,110145421,Wharton Street,
13590,1,1,110150984,110151026,North Bodine Street,
13591,1,1,110150984,110150927,North Bodine Street,
13592,1,1,110150984,110248935,Fairmount Avenue,
13593,1,1,110013574,110013585,Ditman Street,
13594,1,1,110013574,110548122,Tyson Avenue,
13595,1,1,110013574,110038970,Tyson Avenue,
13596,1,1,110413701,110159170,South Front Street,
13597,1,1,110413701,109981266,Greenwich Street,
13598,1,1,109882659,109909699,Arendell Avenue,
13599,1,1,109882659,109882663,Edmund Street,
13600,1,1,109882659,109882604,Edmund Street,
13601,1,1,109882659,109986224,"[u'Arendell Avenue', u'Tulip Street']",
13602,1,1,109882663,109986224,Pearson Avenue,
13603,1,1,109882663,109882659,Edmund Street,
13604,1,1,109882663,109909718,Pearson Avenue,
13605,1,1,110144833,110124922,Wharton Street,
13606,1,1,110144833,109799690,"[u'South Warfield Street', u'Warfield Avenue']",
13607,1,1,110144833,109758119,Wharton Street,
13608,1,1,103329090,103329121,,
13609,1,1,103329090,103343631,Westfield Camden Turnpike,
13610,1,1,109882692,110379033,Elizabeth Street,
13611,1,1,109882692,109862453,Church Street,
13612,1,1,110413708,110058755,South Front Street,
13613,1,1,110413708,109981004,Watkins Street,
13614,1,1,109882701,110568435,Leiper Street,
13615,1,1,109882701,109882692,Church Street,
13616,1,1,109882707,110366584,Penn Street,
13617,1,1,109882707,109882701,Church Street,
13618,1,1,109882713,109882707,Church Street,
13619,1,1,109882713,110190611,Griscom Street,
13620,1,1,2065571045,2065571040,Ridge Avenue,
13621,1,1,2065571045,110439117,West Allegheny Avenue,
13622,1,1,2065571045,2065571047,Ridge Avenue,
13623,1,1,109882735,109882713,Church Street,
13624,1,1,109882735,110576157,Frankford Avenue,
13625,1,1,109882735,110190479,Frankford Avenue,
13626,1,1,109882743,110190509,Paul Street,
13627,1,1,109882743,109882735,Church Street,
13628,1,1,110407032,110407052,Pechin Street,
13629,1,1,110407032,110200052,Rector Street,
13630,1,1,110407032,110018093,Rector Street,
13631,1,1,110407032,109852469,Pechin Street,
13632,1,1,109882755,110165122,Cloud Street,
13633,1,1,109882755,109882748,Church Street,
13634,1,1,103329158,774103616,,
13635,1,1,103329158,103326805,,
13636,1,1,110407052,110407032,Pechin Street,
13637,1,1,110407052,110018096,Clearview Street,
13638,1,1,110407052,110200060,Clearview Street,
13639,1,1,110407052,110316526,Pechin Street,
13640,1,1,110407060,109746456,Green Lane,
13641,1,1,110407060,110200120,Green Lane,
13642,1,1,110407060,110407068,Pechin Street,
13643,1,1,110407060,110162353,Pechin Street,
13644,1,1,109882776,110397650,Tackawanna Street,
13645,1,1,109882776,109882755,Church Street,
13646,1,1,109882776,110112533,Tackawanna Street,
13647,1,1,110407081,109746264,Pechin Street,
13648,1,1,110407081,110018024,Krams Avenue,
13649,1,1,110407081,110200144,Krams Avenue,
13650,1,1,110407081,110170287,Pechin Street,
13651,1,1,110144939,109986579,South 61st Street,
13652,1,1,110144939,4775506299,Wharton Street,
13653,1,1,110144939,4775506303,South 61st Street,
13654,1,1,110407103,110374656,Paoli Avenue,
13655,1,1,110407103,2055196656,Paoli Avenue,
13656,1,1,110407103,109876172,Pechin Street,
13657,1,1,109882817,109882844,Church Street,
13658,1,1,109882817,109823508,Worth Street,
13659,1,1,109882817,109882789,Church Street,
13660,1,1,103591363,103590200,Howard Street,
13661,1,1,103591363,103700345,Bank Avenue,
13662,1,1,628403655,326360021,Benjamin Franklin Bridge,
13663,1,1,110144973,110144961,Wharton Street,
13664,1,1,110144973,110513262,South Howard Street,
13665,1,1,110407124,110431282,Delmar Street,
13666,1,1,110407124,110234556,Pechin Street,
13667,1,1,110407124,109893214,Delmar Street,
13668,1,1,110407124,110407134,Pechin Street,
13669,1,1,110144986,110144973,Wharton Street,
13670,1,1,110144986,110508502,South Hancock Street,
13671,1,1,109882844,109977025,Tacony Street,
13672,1,1,109882844,109882853,Church Street,
13673,1,1,109882844,109862054,Tacony Street,
13674,1,1,109882844,109882817,Church Street,
13675,1,1,110407134,109893220,Lemonte Street,
13676,1,1,110407134,110448130,Lemonte Street,
13677,1,1,110407134,110407124,Pechin Street,
13678,1,1,110407134,109819814,Pechin Street,
13679,1,1,110144994,109871162,Duncan Avenue,
13680,1,1,110144994,109977887,Darnell Avenue,
13681,1,1,110144995,110125584,Wharton Street,
13682,1,1,110144995,110513477,South American Street,
13683,1,1,110144995,110429702,South American Street,
13684,1,1,110145003,109923788,Yeadon Avenue,
13685,1,1,110145003,110145013,Darnell Avenue,
13686,1,1,110145003,109977887,Darnell Avenue,
13687,1,1,110145004,110116843,Wharton Street,
13688,1,1,110145004,110429783,South 3rd Street,
13689,1,1,109882862,109882872,Church Street,
13690,1,1,109882862,109882853,Church Street,
13691,1,1,110145013,109923794,Bullock Avenue,
13692,1,1,110145013,110145003,Darnell Avenue,
13693,1,1,110145013,4775164482,Darnell Avenue,
13694,1,1,110145015,110291570,South 4th Street,
13695,1,1,110145015,110145004,Wharton Street,
13696,1,1,109882872,110022184,Milnor Street,
13697,1,1,109882872,109882882,Church Street,
13698,1,1,109882872,109882862,Church Street,
13699,1,1,103591420,103591410,Howard Street,
13700,1,1,103591420,103456026,Howard Street,
13701,1,1,103591420,103737598,4th Street,
13702,1,1,103591420,103700394,4th Street,
13703,1,1,109882882,109882888,Church Street,
13704,1,1,109882882,109882872,Church Street,
13705,1,1,109882888,109882882,Church Street,
13706,1,1,109882888,110022204,Pearce Street,
13707,1,1,109882888,109882895,Church Street,
13708,1,1,109882902,110022216,Aramingo Avenue,
13709,1,1,109882902,109732318,Aramingo Avenue,
13710,1,1,109882902,109882895,Church Street,
13711,1,1,112402830,112394643,Lawnside Road,
13712,1,1,112402830,112555113,Rowland Avenue,
13713,1,1,112402830,112476540,Rowland Avenue,
13714,1,1,103591457,103456026,Howard Street,
13715,1,1,103591457,103440166,Main Street,
13716,1,1,103591457,103456015,Main Street,
13717,1,1,110145066,110206068,South 6th Street,
13718,1,1,110145066,109809901,Wharton Street,
13719,1,1,110145077,109986753,South 7th Street,
13720,1,1,110145077,3414052929,Wharton Street,
13721,1,1,110145083,110056233,South 8th Street,
13722,1,1,110145083,110145077,Wharton Street,
13723,1,1,110407234,110503601,Tulip Street,
13724,1,1,110407234,109977308,Betts Street,
13725,1,1,110407234,109977289,Tulip Street,
13726,1,1,110145096,110145083,Wharton Street,
13727,1,1,110145096,3420122195,South 9th Street,
13728,1,1,103329361,359532034,,
13729,1,1,103329361,103417923,South 7th Street,
13730,1,1,103329361,103417914,South 7th Street,
13731,1,1,103329361,2863405727,,
13732,1,1,103329365,3587968284,Master Street,
13733,1,1,103329365,103473662,Master Street,
13734,1,1,103329365,2863405727,,
13735,1,1,103329367,2863405728,,
13736,1,1,103329367,359532034,,
13737,1,1,103329367,103420285,South 8th Street,
13738,1,1,110407261,110049289,Osage Avenue,
13739,1,1,110407261,110359855,South Conestoga Street,
13740,1,1,110145121,109986452,South Alder Street,
13741,1,1,110145121,110122429,Wharton Street,
13742,1,1,2843177574,2843177089,Lapwing Place,
13743,1,1,2843177574,2843177574,Lapwing Place,
13744,1,1,110407271,110312433,South Conestoga Street,
13745,1,1,110407271,110049314,Larchwood Avenue,
13746,1,1,110407271,110526578,Larchwood Avenue,
13747,1,1,110013585,110223321,Princeton Avenue,
13748,1,1,110013585,110038982,Princeton Avenue,
13749,1,1,110013585,110011713,Ditman Street,
13750,1,1,110145136,110139352,Wharton Street,
13751,1,1,110145136,110151623,South 12th Street,
13752,1,1,110407308,4475508682,South Conestoga Street,
13753,1,1,110407308,110183455,Ludlow Street,
13754,1,1,110151618,110145136,South 12th Street,
13755,1,1,109883045,109992975,Germantown Avenue,
13756,1,1,109883045,109830889,East Washington Lane,
13757,1,1,109883045,109883055,West Washington Lane,
13758,1,1,109883045,109854303,Germantown Avenue,
13759,1,1,109883055,110346426,Cherokee Street,
13760,1,1,109883055,109883045,West Washington Lane,
13761,1,1,109883055,109883070,West Washington Lane,
13762,1,1,110145203,109796416,Wharton Street,
13763,1,1,110145203,109868453,"[u'Latona Street', u'South Juniper Street']",
13764,1,1,110407350,110028936,Osmond Street,
13765,1,1,110407350,109980218,Ainslie Street,
13766,1,1,110407350,110534692,Ainslie Street,
13767,1,1,109883070,109883083,West Washington Lane,
13768,1,1,109883070,110337710,McCallum Street,
13769,1,1,109883070,110346438,McCallum Street,
13770,1,1,109883070,109883055,West Washington Lane,
13771,1,1,110145216,110145203,Wharton Street,
13772,1,1,110145216,110429740,"[u'South Watts Street', u'Titan Street']",
13773,1,1,110145216,110306015,South Juniper Street,
13774,1,1,109883083,109883096,West Washington Lane,
13775,1,1,109883083,110004917,Burbridge Street,
13776,1,1,109883083,109883070,West Washington Lane,
13777,1,1,110145229,110145216,Wharton Street,
13778,1,1,110145229,110176943,South Broad Street,
13779,1,1,110145236,110306042,South Broad Street,
13780,1,1,110145236,110145229,Wharton Street,
13781,1,1,109883096,110316378,Greene Street,
13782,1,1,109883096,109883083,West Washington Lane,
13783,1,1,109883096,109883116,West Washington Lane,
13784,1,1,109883096,110033063,Greene Street,
13785,1,1,110407389,110374642,Parker Avenue,
13786,1,1,110407389,109836710,Parker Avenue,
13787,1,1,110407389,109819814,Cinnaminson Street,
13788,1,1,110145248,110016189,Wharton Street,
13789,1,1,110145248,109791807,South Bancroft Street,
13790,1,1,109883116,109883096,West Washington Lane,
13791,1,1,109883116,109883130,West Washington Lane,
13792,1,1,109883116,110346478,"[u'West Pomona Street', u'Moylan Street']",
13793,1,1,110145261,110145248,Wharton Street,
13794,1,1,110145261,110306111,South Chadwick Street,
13795,1,1,110145272,110291739,South Cleveland Street,
13796,1,1,110145272,3414031399,Wharton Street,
13797,1,1,109883141,110204864,Wayne Avenue,
13798,1,1,109883141,109883130,West Washington Lane,
13799,1,1,109883141,110204882,Wayne Avenue,
13800,1,1,110145289,110145272,Wharton Street,
13801,1,1,110407449,110407457,Parker Avenue,
13802,1,1,110407457,110407449,Parker Avenue,
13803,1,1,110407457,109820698,Matthias Street,
13804,1,1,110407457,110349365,Parker Avenue,
13805,1,1,109883172,109883319,Hart Lane,
13806,1,1,109883184,110019595,East Cambria Street,
13807,1,1,109883184,109883172,Ruth Street,
13808,1,1,110145330,110429720,South 20th Street,
13809,1,1,110145330,110145316,Wharton Street,
