id,mode,starttime,endtime,traveltime
483,Car,00:00:00,23:59:59,9.821671848482413
484,Car,00:00:00,23:59:59,9.477331639518168
485,Car,00:00:00,23:59:59,3.413508537978646
486,Car,00:00:00,23:59:59,4.654617625727104
487,Car,00:00:00,23:59:59,0.517839065135019
488,Car,00:00:00,23:59:59,0.8943203988614936
489,Car,00:00:00,23:59:59,8.082136278824121
490,Car,00:00:00,23:59:59,2.3153235006141473
491,Car,00:00:00,23:59:59,3.4249025107443307
492,Car,00:00:00,23:59:59,9.821671848482413
493,Car,00:00:00,23:59:59,8.082136278824121
494,Car,00:00:00,23:59:59,3.418963924547553
495,Car,00:00:00,23:59:59,3.431657299594451
496,Car,00:00:00,23:59:59,11.925231727087342
497,Car,00:00:00,23:59:59,4.5177584092026715
498,Car,00:00:00,23:59:59,4.640073789032188
499,Car,00:00:00,23:59:59,6.159626997172786
500,Car,00:00:00,23:59:59,21.549224289608546
501,Car,00:00:00,23:59:59,11.92523172708734
502,Car,00:00:00,23:59:59,4.845596985378213
503,Car,00:00:00,23:59:59,3.407908041720747
504,Car,00:00:00,23:59:59,5.2785570896117004
505,Car,00:00:00,23:59:59,8.106889783043812
506,Car,00:00:00,23:59:59,7.776749202899529
507,Car,00:00:00,23:59:59,7.964812181679746
508,Car,00:00:00,23:59:59,4.572587257230754
509,Car,00:00:00,23:59:59,5.0632764927578044
510,Car,00:00:00,23:59:59,8.139842330186944
511,Car,00:00:00,23:59:59,4.753538029470958
512,Car,00:00:00,23:59:59,4.179780572322827
513,Car,00:00:00,23:59:59,8.931118394380658
514,Car,00:00:00,23:59:59,8.911188462415515
515,Car,00:00:00,23:59:59,9.713063324696602
516,Car,00:00:00,23:59:59,1.9621754825950999
517,Car,00:00:00,23:59:59,9.146207454171536
518,Car,00:00:00,23:59:59,4.781314111110527
519,Car,00:00:00,23:59:59,4.089486750145161
520,Car,00:00:00,23:59:59,4.753538029470958
521,Car,00:00:00,23:59:59,6.108417983375796
522,Car,00:00:00,23:59:59,11.165378093965698
523,Car,00:00:00,23:59:59,0.4294235678382817
524,Car,00:00:00,23:59:59,4.871387130428404
525,Car,00:00:00,23:59:59,4.781314111110526
526,Car,00:00:00,23:59:59,10.127767989427905
527,Car,00:00:00,23:59:59,13.070151522189041
528,Car,00:00:00,23:59:59,5.397170902838707
529,Car,00:00:00,23:59:59,5.453920374087849
530,Car,00:00:00,23:59:59,4.871387130428404
531,Car,00:00:00,23:59:59,3.818959421061673
532,Car,00:00:00,23:59:59,3.6892130635716724
