id,link_id,sequence,num_lanes,capacity,max_speed,tags,link_category
531,278,1,2,1000,60,,2
532,278,2,2,1000,60,,2
533,279,1,2,1000,60,,2
534,279,2,2,1000,60,,2
535,279,3,2,1000,60,,2
536,280,1,2,1000,60,,2
537,281,1,2,1000,60,,2
538,282,1,2,1000,60,,2
539,282,2,2,1000,60,,2
540,283,1,2,1000,60,,2
541,284,1,2,1000,60,,2
542,284,2,2,1000,60,,2
543,285,1,2,1000,60,,2
544,285,2,2,1000,60,,2
545,286,1,2,1000,60,,2
546,287,1,2,1000,60,,2
547,287,2,2,1000,60,,2
548,287,3,2,1000,60,,2
549,288,1,2,1000,60,,2
550,288,2,2,1000,60,,2
551,288,3,2,1000,60,,2
552,289,1,2,1000,60,,2
553,290,1,2,1000,60,,2
554,291,1,2,1000,60,,2
555,292,1,2,1000,60,,2
556,293,1,2,1000,60,,2
557,294,1,2,1000,60,,2
558,295,1,2,1000,60,,2
559,296,1,2,1000,60,,2
560,297,1,2,1000,60,,2
561,298,1,2,1000,60,,2
562,299,1,2,1000,60,,2
563,300,1,2,1000,60,,2
564,301,1,2,1000,60,,2
565,302,1,2,1000,60,,2
566,303,1,2,1000,60,,2
567,304,1,2,1000,60,,2
568,305,1,2,1000,60,,2
569,306,1,2,1000,60,,2
570,307,1,2,1000,60,,2
571,308,1,2,1000,60,,2
572,309,1,2,1000,60,,2
573,310,1,2,1000,60,,2
574,311,1,2,1000,60,,2
575,311,2,2,1000,60,,2
576,311,3,2,1000,60,,2
577,311,4,2,1000,60,,2
578,311,5,2,1000,60,,2
579,312,1,2,1000,60,,2
580,313,1,2,1000,60,,2
