,0,1,2
141,105423963,105423974,"{'osmid': 11775055, 'name': 'Old Tote Road', 'highway': 'residential', 'oneway': False, 'length': 220.9558036595305, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD588>}"
142,105423963,105423954,"{'osmid': 11775055, 'name': 'Old Tote Road', 'highway': 'residential', 'oneway': False, 'length': 116.02586333692147, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD5C0>}"
143,105423963,105404958,"{'osmid': 11775845, 'name': 'Hidden Circle', 'highway': 'residential', 'oneway': False, 'length': 186.7095833309424, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD5F8>}"
144,105497177,105465896,"{'osmid': 28062659, 'name': 'Justin Place', 'highway': 'residential', 'oneway': False, 'length': 93.37973775126783, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD630>}"
145,105497177,105429952,"{'osmid': 60615206, 'oneway': True, 'lanes': '2', 'ref': 'US 22', 'highway': 'trunk', 'length': 235.01455477480073, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD6A0>}"
146,105422941,105393859,"{'osmid': 11779717, 'name': 'Ledgewood Road', 'highway': 'residential', 'oneway': False, 'length': 223.6033185596016}"
147,105464925,105450886,"{'osmid': 11783704, 'name': 'Sheffield Street', 'highway': 'residential', 'oneway': False, 'length': 134.10339117567779}"
148,105464925,105415988,"{'osmid': 11779549, 'name': 'Bristol Road', 'highway': 'residential', 'oneway': False, 'length': 335.66820939713705, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD748>}"
149,105464925,2497659885,"{'osmid': 11783704, 'name': 'Sheffield Street', 'highway': 'residential', 'oneway': False, 'length': 294.2904073296976, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD710>}"
150,105484383,105440945,"{'osmid': 51469668, 'ref': '(645)', 'name': 'Deer Path', 'highway': 'residential', 'oneway': False, 'length': 22.55430349660398}"
151,105484383,105455278,"{'osmid': 11782975, 'name': 'Partridge Run', 'highway': 'residential', 'oneway': False, 'length': 358.6118414417537, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD780>}"
152,105484383,105431590,"{'osmid': 51469668, 'ref': '(645)', 'name': 'Deer Path', 'highway': 'residential', 'oneway': False, 'length': 82.53788670196457, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD7B8>}"
153,105431647,105431649,"{'osmid': 11775892, 'name': 'Ackerman Street', 'highway': 'residential', 'oneway': False, 'length': 105.33172912094071}"
154,105431647,105431632,"{'osmid': 11775892, 'name': 'Ackerman Street', 'highway': 'residential', 'oneway': False, 'length': 114.3872651243685, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD7F0>}"
155,105431647,105474667,"{'osmid': 11782491, 'name': 'Chapel Hill', 'highway': 'residential', 'oneway': False, 'length': 479.6548060061847, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD828>}"
156,105405025,105457101,"{'osmid': 11778687, 'name': 'Briar Patch', 'highway': 'residential', 'oneway': False, 'length': 144.12294537746004, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD860>}"
157,105431649,105431647,"{'osmid': 11775892, 'name': 'Ackerman Street', 'highway': 'residential', 'oneway': False, 'length': 105.33172912089441}"
158,105431649,105474708,"{'osmid': 11780441, 'ref': 'CR 642', 'name': 'Coles Avenue', 'highway': 'residential', 'oneway': False, 'length': 913.3635271079846, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD908>}"
159,105431649,105474667,"{'osmid': 11780441, 'ref': 'CR 642', 'name': 'Coles Avenue', 'highway': 'residential', 'oneway': False, 'length': 291.7073401578198, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD940>}"
160,105473117,105428720,"{'osmid': 11783111, 'name': 'Mill Lane', 'highway': 'residential', 'oneway': False, 'length': 153.6007417412625}"
161,105473117,105473141,"{'osmid': 11780300, 'name': 'Globe Avenue', 'highway': 'residential', 'oneway': False, 'length': 728.3643411224836, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD8D0>}"
162,105473117,105447071,"{'osmid': 11783111, 'name': 'Mill Lane', 'highway': 'residential', 'oneway': False, 'length': 143.16853111358589, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD978>}"
163,105497189,105465896,"{'osmid': 28062659, 'name': 'Justin Place', 'highway': 'residential', 'oneway': False, 'length': 51.815568579807426, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD9B0>}"
164,105426534,105479804,"{'osmid': 11781027, 'name': 'Cherryhill Road', 'highway': 'residential', 'oneway': False, 'length': 126.48879115831677}"
165,105426534,105471291,"{'osmid': 11781027, 'name': 'Cherryhill Road', 'highway': 'residential', 'oneway': False, 'length': 88.98667011077409}"
166,105426534,105426515,"{'osmid': 11775343, 'name': 'Upland Road', 'highway': 'residential', 'oneway': False, 'length': 260.258367991667, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DD9E8>}"
167,105423974,105423963,"{'osmid': 11775055, 'name': 'Old Tote Road', 'highway': 'residential', 'oneway': False, 'length': 220.95580365937857, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDA20>}"
168,105423974,105473651,"{'osmid': 11782423, 'name': 'Central Avenue', 'highway': 'residential', 'oneway': False, 'length': 116.42481595220681, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDA58>}"
169,105423974,105446577,"{'osmid': 11782423, 'name': 'Central Avenue', 'highway': 'residential', 'oneway': False, 'length': 75.26723997505545, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDA90>}"
170,105506409,105506427,"{'osmid': 248368541, 'name': 'Sylvan Lane', 'highway': 'residential', 'oneway': False, 'length': 154.7562251432039, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDAC8>}"
171,105511529,105423924,"{'osmid': 11785090, 'name': 'Knollwood Road', 'highway': 'residential', 'oneway': False, 'length': 139.44830861406115, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDB00>}"
172,105511529,105491913,"{'osmid': 11785090, 'name': 'Knollwood Road', 'highway': 'residential', 'oneway': False, 'length': 274.6597522674494, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDB38>}"
173,105511529,105427578,"{'osmid': 11785507, 'name': 'Timber Line Road', 'highway': 'residential', 'oneway': False, 'length': 193.09279341164873, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDB70>}"
174,105474667,105431649,"{'osmid': 11780441, 'ref': 'CR 642', 'name': 'Coles Avenue', 'highway': 'residential', 'oneway': False, 'length': 291.70734015725884, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDBA8>}"
175,105474667,105446615,"{'osmid': [11780441, 28772654], 'ref': 'CR 642', 'name': ['Coles Avenue', 'New Providence Road'], 'highway': 'residential', 'oneway': False, 'length': 244.93438217772567, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDBE0>}"
176,105474667,105431647,"{'osmid': 11782491, 'name': 'Chapel Hill', 'highway': 'residential', 'oneway': False, 'length': 479.6548060063506, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDC18>}"
177,105436778,105436780,"{'osmid': 11776510, 'name': 'Larkspur Drive', 'highway': 'residential', 'oneway': False, 'length': 247.4993154724168}"
178,105436778,105455088,"{'osmid': 11778482, 'name': 'Friar Lane', 'highway': 'residential', 'oneway': False, 'length': 42.65635231118656}"
179,105436778,105455086,"{'osmid': 11778482, 'name': 'Friar Lane', 'highway': 'residential', 'oneway': False, 'length': 139.57118987112403}"
180,105415789,757553126,"{'osmid': 11775905, 'oneway': True, 'lanes': '2', 'ref': 'US 22', 'highway': 'trunk', 'length': 60.77830935480442}"
181,105436780,105436778,"{'osmid': 11776510, 'name': 'Larkspur Drive', 'highway': 'residential', 'oneway': False, 'length': 247.49931547229585}"
182,105436780,105487246,"{'osmid': 28062657, 'name': 'Robin Hood Road', 'highway': 'residential', 'oneway': False, 'length': 106.02452938872156}"
183,105436780,105455088,"{'osmid': [28062657, 11778482], 'name': ['Robin Hood Road', 'Friar Lane'], 'highway': 'residential', 'oneway': False, 'length': 368.58264928885126, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDC50>}"
184,105479791,105401806,"{'osmid': 11785670, 'name': 'Peachtree Lane', 'highway': 'residential', 'oneway': False, 'length': 166.97541419356588}"
185,105479791,105478907,"{'osmid': 11781027, 'name': 'Cherryhill Road', 'highway': 'residential', 'oneway': False, 'length': 112.62829104580996, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDC88>}"
186,105479791,105412859,"{'osmid': 11781027, 'name': 'Cherryhill Road', 'highway': 'residential', 'oneway': False, 'length': 109.29915866938116, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDCC0>}"
187,105436784,105436788,"{'osmid': 11776511, 'name': 'Mary Allen Lane', 'highway': 'residential', 'oneway': False, 'length': 250.22279587264353, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDCF8>}"
188,105417327,2497682176,"{'osmid': 291938191, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 211.48330175175028}"
189,105417327,105438739,"{'osmid': 291938191, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 46.5278991771453}"
190,105417327,105440754,"{'osmid': 11781159, 'name': 'Appletree Lane', 'highway': 'residential', 'oneway': False, 'length': 301.45669361164613, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDD30>}"
191,105473651,105457984,"{'osmid': 11780333, 'name': 'Creek Bed Road', 'highway': 'residential', 'oneway': False, 'length': 408.67464319858436, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDD68>}"
192,105473651,105491870,"{'osmid': 11782423, 'name': 'Central Avenue', 'highway': 'residential', 'oneway': False, 'length': 48.55873923472111, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDDA0>}"
193,105473651,105423974,"{'osmid': 11782423, 'name': 'Central Avenue', 'highway': 'residential', 'oneway': False, 'length': 116.42481595278518, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDDD8>}"
194,105436788,105436784,"{'osmid': 11776511, 'name': 'Mary Allen Lane', 'highway': 'residential', 'oneway': False, 'length': 250.22279587252126, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDE10>}"
195,105436788,105507406,"{'osmid': 11784427, 'ref': 'CR 643', 'name': 'Summit Road', 'highway': 'tertiary', 'oneway': False, 'length': 205.78810271161993, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDE48>}"
196,105436788,105430930,"{'osmid': 11784427, 'ref': 'CR 643', 'name': 'Summit Road', 'highway': 'tertiary', 'oneway': False, 'length': 404.6234546585915, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDE80>}"
197,105473141,105473117,"{'osmid': 11780300, 'name': 'Globe Avenue', 'highway': 'residential', 'oneway': False, 'length': 728.3643411222429, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDEB8>}"
198,105473141,105497488,"{'osmid': 60615239, 'oneway': True, 'lanes': '2', 'ref': 'US 22', 'highway': 'trunk', 'length': 480.87784108227027, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDEF0>}"
199,105427574,105427578,"{'osmid': 11775471, 'name': 'Virginia Avenue', 'highway': 'residential', 'oneway': False, 'length': 275.4079520294059, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDF28>}"
200,105427574,105491909,"{'osmid': 11782423, 'name': 'Central Avenue', 'highway': 'residential', 'oneway': False, 'length': 81.7331417945895, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDF60>}"
201,105427574,105471328,"{'osmid': 11782423, 'name': 'Central Avenue', 'highway': 'residential', 'oneway': False, 'length': 77.0096489233258, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDFD0>}"
202,105407607,105479804,"{'osmid': 11782828, 'name': 'Puddingstone Road', 'highway': 'residential', 'oneway': False, 'length': 168.06080036974953}"
203,105422451,105405468,"{'osmid': 11780081, 'name': 'Ravenswood Street', 'highway': 'residential', 'oneway': False, 'length': 90.20637716955225}"
204,105479801,105452468,"{'osmid': 11781027, 'name': 'Cherryhill Road', 'highway': 'residential', 'oneway': False, 'length': 91.87672884958857}"
205,105479801,105478907,"{'osmid': 11781027, 'name': 'Cherryhill Road', 'highway': 'residential', 'oneway': False, 'length': 109.35292221976839}"
206,105479801,105464081,"{'osmid': 11785524, 'name': 'Sawmill Road', 'highway': 'residential', 'oneway': False, 'length': 110.08748612237339, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC551DDF98>}"
207,105479801,105410187,"{'osmid': 11785524, 'name': 'Sawmill Road', 'highway': 'residential', 'oneway': False, 'length': 298.2596823545549, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4080>}"
208,105427578,105427574,"{'osmid': 11775471, 'name': 'Virginia Avenue', 'highway': 'residential', 'oneway': False, 'length': 275.4079520297951, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4048>}"
209,105427578,105489673,"{'osmid': 11785507, 'name': 'Timber Line Road', 'highway': 'residential', 'oneway': False, 'length': 148.6179403141211, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B40B8>}"
210,105427578,105511529,"{'osmid': 11785507, 'name': 'Timber Line Road', 'highway': 'residential', 'oneway': False, 'length': 193.09279341174914, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B40F0>}"
211,105506427,105481010,"{'osmid': 11784546, 'name': 'Pheasant Hill Road', 'highway': 'residential', 'oneway': False, 'length': 110.1458457636062}"
212,105506427,105481036,"{'osmid': 248368541, 'name': 'Sylvan Lane', 'highway': 'residential', 'oneway': False, 'length': 271.818181312243, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4128>}"
213,105506427,105506409,"{'osmid': 248368541, 'name': 'Sylvan Lane', 'highway': 'residential', 'oneway': False, 'length': 154.75622514282227, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4160>}"
214,105479804,105426534,"{'osmid': 11781027, 'name': 'Cherryhill Road', 'highway': 'residential', 'oneway': False, 'length': 126.48879115802147}"
215,105479804,105407607,"{'osmid': 11782828, 'name': 'Puddingstone Road', 'highway': 'residential', 'oneway': False, 'length': 168.06080036958357}"
216,105479804,105464105,"{'osmid': 11782828, 'name': 'Puddingstone Road', 'highway': 'residential', 'oneway': False, 'length': 113.68864949931583, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4198>}"
217,105394301,105427138,"{'osmid': 11775404, 'name': 'Miarmi Court', 'highway': 'residential', 'oneway': False, 'length': 91.25834100167633, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B41D0>}"
218,105422974,105507406,"{'osmid': 11785496, 'name': 'Prospect Avenue', 'highway': 'residential', 'oneway': False, 'length': 368.8426806154899, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4208>}"
219,440169592,105461764,"{'osmid': 247241973, 'ref': 'CR 577', 'name': 'Springfield Avenue', 'highway': 'secondary', 'oneway': False, 'length': 215.55839596577147, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4240>}"
220,105455232,105490593,"{'osmid': [11778488, 11784696], 'name': ['Wood Acres Drive', 'Highwood Drive'], 'highway': 'residential', 'oneway': False, 'length': 142.44829742180193, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4278>}"
221,105446521,105446531,"{'osmid': 11777549, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'tertiary', 'oneway': False, 'length': 79.24198051577132, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B42B0>}"
222,105446521,105446517,"{'osmid': 11777549, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'tertiary', 'oneway': False, 'length': 131.09256068915448, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B42E8>}"
223,105438338,105507412,"{'osmid': 11784427, 'ref': 'CR 643', 'name': 'Summit Road', 'highway': 'tertiary', 'oneway': False, 'length': 22.833623162018696, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4320>}"
224,105455235,105455278,"{'osmid': 11778489, 'name': 'Meeting House Lane', 'highway': 'residential', 'oneway': False, 'length': 227.85058299780823, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4358>}"
225,105455235,105490593,"{'osmid': 11784696, 'name': 'Wood Acres Drive', 'highway': 'residential', 'oneway': False, 'length': 115.51805888784938, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4390>}"
226,105455235,105461391,"{'osmid': 11784696, 'name': 'Wood Acres Drive', 'highway': 'residential', 'oneway': False, 'length': 150.21744029239355, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B43C8>}"
227,105446531,105446533,"{'osmid': 11777549, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'tertiary', 'oneway': False, 'length': 119.50461345128069}"
228,105446531,105446521,"{'osmid': 11777549, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'tertiary', 'oneway': False, 'length': 79.24198051536777, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4400>}"
229,105446531,105488132,"{'osmid': 11781887, 'name': 'Hillside Avenue', 'highway': 'residential', 'oneway': False, 'length': 180.70635217515917, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4438>}"
230,105461381,105461391,"{'osmid': 11779182, 'name': 'Pembrook Road', 'highway': 'residential', 'oneway': False, 'length': 177.15187459407656, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4470>}"
231,105461381,105440784,"{'osmid': 11779182, 'name': 'Pembrook Road', 'highway': 'residential', 'oneway': False, 'length': 304.03538656467896, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B44A8>}"
232,105461381,105468107,"{'osmid': 11779887, 'name': 'Barton Drive', 'highway': 'residential', 'oneway': False, 'length': 93.82271079575288, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B44E0>}"
233,105446534,105446547,"{'osmid': 11777549, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'tertiary', 'oneway': False, 'length': 196.88848179301044, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4518>}"
234,105446534,105446533,"{'osmid': 11777549, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'tertiary', 'oneway': False, 'length': 158.3585474408231, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4550>}"
235,105446534,105445138,"{'osmid': 11785279, 'name': 'Fernwood Road', 'highway': 'residential', 'oneway': False, 'length': 161.15291388738152, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4588>}"
236,105404038,105451202,"{'osmid': 11780239, 'name': 'Tanglewood Lane', 'highway': 'residential', 'oneway': False, 'length': 207.6299135398805, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B45C0>}"
237,105404038,105404038,"{'osmid': 262438138, 'oneway': True, 'name': 'Tanglewood Lane', 'highway': 'residential', 'length': 76.26050679020118, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B45F8>}"
238,105446533,105446531,"{'osmid': 11777549, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'tertiary', 'oneway': False, 'length': 119.50461345118747}"
239,105446533,105446534,"{'osmid': 11777549, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'tertiary', 'oneway': False, 'length': 158.3585474409702, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4630>}"
240,105446533,105454556,"{'osmid': 11778448, 'name': 'Knightsbridge Road', 'highway': 'residential', 'oneway': False, 'length': 137.6207871072755, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4668>}"
241,105410187,105471315,"{'osmid': 11784427, 'ref': 'CR 643', 'name': 'Summit Road', 'highway': 'tertiary', 'oneway': False, 'length': 169.2003384885169}"
242,105410187,105446793,"{'osmid': 11784427, 'ref': 'CR 643', 'name': 'Summit Road', 'highway': 'tertiary', 'oneway': False, 'length': 87.12089339347203}"
243,105410187,105479801,"{'osmid': 11785524, 'name': 'Sawmill Road', 'highway': 'residential', 'oneway': False, 'length': 298.25968235460425, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B46A0>}"
244,105412237,105450197,"{'osmid': 11782423, 'name': 'Central Avenue', 'highway': 'residential', 'oneway': False, 'length': 64.79969662482216}"
245,105412237,105412245,"{'osmid': 11773867, 'oneway': True, 'highway': 'trunk_link', 'length': 37.36725875707208, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B46D8>}"
246,105405070,105423179,"{'osmid': 11774942, 'highway': 'residential', 'oneway': False, 'length': 63.51437107923427}"
247,105461391,105461381,"{'osmid': 11779182, 'name': 'Pembrook Road', 'highway': 'residential', 'oneway': False, 'length': 177.15187459362022, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4710>}"
248,105461391,105455235,"{'osmid': 11784696, 'name': 'Wood Acres Drive', 'highway': 'residential', 'oneway': False, 'length': 150.2174402926148, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4748>}"
249,105461391,105429052,"{'osmid': 11784696, 'name': 'Wood Acres Drive', 'highway': 'residential', 'oneway': False, 'length': 149.93822805812303, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4780>}"
250,105433232,105426390,"{'osmid': 11784427, 'ref': 'CR 643', 'name': 'Summit Road', 'highway': 'tertiary', 'oneway': False, 'length': 68.11884629099112}"
251,105433232,105427138,"{'osmid': 11784427, 'ref': 'CR 643', 'name': 'Summit Road', 'highway': 'tertiary', 'oneway': False, 'length': 93.21182574925653}"
252,105433232,105412859,"{'osmid': 11776089, 'name': 'Iris Drive', 'highway': 'residential', 'oneway': False, 'length': 251.8875137868223, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B47B8>}"
253,105413776,105431607,"{'osmid': 11777051, 'name': 'Dogwood Way', 'highway': 'residential', 'oneway': False, 'length': 100.31167733391632, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B47F0>}"
254,105425552,105425550,"{'osmid': 11775211, 'name': 'Walnut Avenue', 'highway': 'residential', 'oneway': False, 'length': 127.54858090810703}"
255,105425552,105455943,"{'osmid': 60615239, 'oneway': True, 'lanes': '2', 'ref': 'US 22', 'highway': 'trunk', 'length': 77.11169734816457}"
256,105425550,105425552,"{'osmid': 11775211, 'name': 'Walnut Avenue', 'highway': 'residential', 'oneway': False, 'length': 127.54858090826143}"
257,105474708,105484451,"{'osmid': 11785223, 'name': 'Tanager Way', 'highway': 'residential', 'oneway': False, 'length': 130.71031833893022}"
258,105474708,105431649,"{'osmid': 11780441, 'ref': 'CR 642', 'name': 'Coles Avenue', 'highway': 'residential', 'oneway': False, 'length': 913.363527108954, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4828>}"
259,105412245,105421400,"{'osmid': 11775905, 'oneway': True, 'lanes': '2', 'ref': 'US 22', 'highway': 'trunk', 'length': 386.6091473865827, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4860>}"
260,105429142,105430430,"{'osmid': 60863851, 'name': 'Deer Path', 'highway': 'residential', 'oneway': False, 'length': 17.26812767114445}"
261,105429142,105429174,"{'osmid': 11775626, 'name': 'Forest Hill Way', 'highway': 'residential', 'oneway': False, 'length': 512.7807122968095, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4898>}"
262,105429142,105484451,"{'osmid': 60863851, 'name': 'Deer Path', 'highway': 'residential', 'oneway': False, 'length': 672.1751146799857, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B48D0>}"
263,105407637,105431624,"{'osmid': 11785063, 'name': 'Outlook Drive', 'highway': 'residential', 'oneway': False, 'length': 451.15072903553704, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4908>}"
264,105506456,105512652,"{'osmid': 11785208, 'ref': 'CR 642', 'name': 'Summit Lane', 'highway': 'residential', 'oneway': False, 'length': 537.8644353563285, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4940>}"
265,105506456,105507412,"{'osmid': 11785208, 'ref': 'CR 642', 'name': 'Summit Lane', 'highway': 'residential', 'oneway': False, 'length': 623.7720711336337, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4978>}"
266,105506456,105481036,"{'osmid': 248368541, 'name': 'Sylvan Lane', 'highway': 'residential', 'oneway': False, 'length': 254.07864769954344, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B49B0>}"
267,105416856,105416862,"{'osmid': 11774332, 'highway': 'residential', 'oneway': False, 'length': 209.95452760044924, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B49E8>}"
268,105416856,105440977,"{'osmid': 11776971, 'ref': '(645)', 'name': 'Park Slope', 'highway': 'residential', 'oneway': False, 'length': 124.96470530867275, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4A90>}"
269,105416856,105440945,"{'osmid': 11776971, 'ref': '(645)', 'name': 'Park Slope', 'highway': 'residential', 'oneway': False, 'length': 512.6911975382075, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4AC8>}"
270,105446549,308153696,"{'osmid': 11777549, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'tertiary', 'oneway': False, 'length': 12.668229841086443}"
271,105446549,655778797,"{'osmid': 11777549, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'tertiary', 'oneway': False, 'length': 43.984963458295866, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4A58>}"
272,105446549,757553162,"{'osmid': 60615239, 'oneway': True, 'lanes': '2', 'ref': 'US 22', 'highway': 'trunk', 'length': 465.25123263953486, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4B00>}"
273,105446555,2640237841,"{'osmid': 291938192, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 17.015211175959603}"
274,105446555,105438739,"{'osmid': 291938191, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'residential', 'oneway': False, 'length': 146.84902280359435, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4BA8>}"
275,105446547,655778797,"{'osmid': 11777549, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'tertiary', 'oneway': False, 'length': 63.26821733477561, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4BE0>}"
276,105446547,105446534,"{'osmid': 11777549, 'ref': '(645)', 'name': 'New Providence Road', 'highway': 'tertiary', 'oneway': False, 'length': 196.88848179301286, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4B70>}"
277,105446547,105417003,"{'osmid': 11780251, 'name': 'Dunn Parkway', 'highway': 'residential', 'oneway': False, 'length': 191.08715787627963, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4C18>}"
278,105447067,105447069,"{'osmid': 11777586, 'name': 'Rutgers Road', 'highway': 'residential', 'oneway': False, 'length': 66.41581470121689}"
279,105447067,105428716,"{'osmid': 11777639, 'name': 'Glen Road', 'highway': 'residential', 'oneway': False, 'length': 306.6231501471606, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4C50>}"
280,105447067,105447821,"{'osmid': 11777639, 'name': 'Glen Road', 'highway': 'residential', 'oneway': False, 'length': 230.89315900527464, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4C88>}"
281,105416862,105416856,"{'osmid': 11774332, 'highway': 'residential', 'oneway': False, 'length': 209.95452760053985, 'geometry': <shapely.geometry.linestring.LineString object at 0x000002BC552B4CC0>}"
