,0,1,2
1036,335.0,337.0,{'dist': 0.0015056621466963131}
1037,335.0,457.0,{'dist': 0.0020052943150458686}
1038,335.0,420.0,{'dist': 0.0027218318280271027}
1039,336.0,417.0,{'dist': 0.0012165875636387098}
1040,336.0,393.0,{'dist': 0.0017867641422490285}
1041,337.0,457.0,{'dist': 0.0011757964492166218}
1042,337.0,431.0,{'dist': 0.0013067044692708796}
1043,339.0,426.0,{'dist': 0.0018919264520574045}
1044,339.0,425.0,{'dist': 0.0019588102026413382}
1045,340.0,347.0,{'dist': 0.0022649941677624192}
1046,342.0,344.0,{'dist': 0.00080073822188990592}
1047,342.0,345.0,{'dist': 0.0016308715767970354}
1048,342.0,406.0,{'dist': 0.0017956956145185441}
1049,343.0,366.0,{'dist': 0.0011305361957932186}
1050,343.0,445.0,{'dist': 0.0016359719099151141}
1051,343.0,369.0,{'dist': 0.0021452669437613224}
1052,344.0,345.0,{'dist': 0.00083014817954812426}
1053,344.0,406.0,{'dist': 0.0016144853421435953}
1054,344.0,346.0,{'dist': 0.0016390832803802981}
1055,345.0,346.0,{'dist': 0.00080893510246749152}
1056,345.0,348.0,{'dist': 0.0015945272026515441}
1057,346.0,348.0,{'dist': 0.00078561122700347274}
1058,347.0,414.0,{'dist': 0.0026354740313662855}
1059,350.0,351.0,{'dist': 0.0010395827287882637}
1060,350.0,427.0,{'dist': 0.0017558675491084091}
1061,351.0,354.0,{'dist': 0.0010005823554362209}
1062,353.0,415.0,{'dist': 4.4407206626716114e-05}
1063,354.0,357.0,{'dist': 0.00087096319669531714}
1064,355.0,418.0,{'dist': 0.00065135243915741411}
1065,355.0,419.0,{'dist': 0.0018160619482848184}
1066,356.0,358.0,{'dist': 0.00054879557213795586}
1067,359.0,361.0,{'dist': 0.0018941903283548965}
1068,359.0,382.0,{'dist': 0.0021037426173389591}
1069,360.0,362.0,{'dist': 0.00078489362336354258}
1070,360.0,363.0,{'dist': 0.0016037281565158801}
1071,360.0,364.0,{'dist': 0.0024197342829330704}
1072,361.0,382.0,{'dist': 0.0026269697371779227}
1073,362.0,363.0,{'dist': 0.00081883453762303035}
1074,362.0,364.0,{'dist': 0.0016348406650214769}
1075,363.0,364.0,{'dist': 0.00081600612742774097}
1076,365.0,478.0,{'dist': 0.0042604763020119545}
1077,365.0,475.0,{'dist': 0.0048816677887721024}
1078,365.0,386.0,{'dist': 0.0054525647882388631}
1079,366.0,369.0,{'dist': 0.0010685364055543183}
1080,366.0,373.0,{'dist': 0.0019112822920715367}
1081,366.0,445.0,{'dist': 0.0025514899568707199}
1082,367.0,383.0,{'dist': 0.00033931992278850775}
1083,367.0,381.0,{'dist': 0.0028159256542011086}
1084,368.0,427.0,{'dist': 0.0011739250401957347}
1085,368.0,441.0,{'dist': 0.0014260610085133328}
1086,369.0,373.0,{'dist': 0.00084581041019729649}
1087,369.0,375.0,{'dist': 0.0011793351728838792}
1088,370.0,414.0,{'dist': 0.0011600798463882183}
1089,371.0,427.0,{'dist': 0.0014500086206553017}
1090,371.0,372.0,{'dist': 0.0016412205823780354}
1091,373.0,375.0,{'dist': 0.00036152178357431563}
1092,373.0,458.0,{'dist': 0.0015761229171605171}
1093,376.0,378.0,{'dist': 0.0019433098054682445}
1094,377.0,449.0,{'dist': 6.7675697265337094e-05}
1095,377.0,451.0,{'dist': 0.0011207515335644011}
1096,379.0,380.0,{'dist': 0.00091083533088037857}
1097,379.0,390.0,{'dist': 0.0025854042797924669}
1098,380.0,486.0,{'dist': 0.0021360234081103124}
1099,381.0,386.0,{'dist': 0.00033742702914602864}
1100,381.0,443.0,{'dist': 0.00056554973255452771}
1101,381.0,387.0,{'dist': 0.0025878717162864636}
1102,381.0,383.0,{'dist': 0.0031486435492131299}
1103,384.0,399.0,{'dist': 0.00057359337513564266}
1104,384.0,385.0,{'dist': 0.00078440583883038163}
1105,385.0,399.0,{'dist': 0.00081548388089643467}
1106,386.0,443.0,{'dist': 0.00055791083516843853}
1107,387.0,389.0,{'dist': 0.00051288441192839766}
1108,387.0,391.0,{'dist': 0.0014846854279664068}
1109,388.0,406.0,{'dist': 0.00078095949319228716}
1110,388.0,442.0,{'dist': 0.0019701437637845679}
1111,389.0,391.0,{'dist': 0.00098757987019292936}
1112,389.0,417.0,{'dist': 0.0014620670299307795}
1113,390.0,392.0,{'dist': 0.0002339618131227945}
1114,390.0,486.0,{'dist': 0.0026073015341474383}
1115,391.0,417.0,{'dist': 0.00098058451956291575}
1116,394.0,472.0,{'dist': 0.0012932588449351481}
1117,394.0,473.0,{'dist': 0.0015004164921833222}
1118,394.0,475.0,{'dist': 0.0034386810916474651}
1119,395.0,452.0,{'dist': 0.0011175743957326846}
1120,397.0,416.0,{'dist': 0.00010542509189369833}
1121,397.0,474.0,{'dist': 0.00040169845655744867}
1122,398.0,455.0,{'dist': 0.00069551542038931078}
1123,400.0,422.0,{'dist': 0.00055593614741642253}
1124,400.0,442.0,{'dist': 0.00085835948180406491}
1125,401.0,482.0,{'dist': 0.001235717593143977}
1126,401.0,481.0,{'dist': 0.0013365177028330246}
1127,401.0,484.0,{'dist': 0.0015397092485270527}
1128,402.0,403.0,{'dist': 0.001193531608302544}
1129,402.0,423.0,{'dist': 0.0016376691301942851}
1130,403.0,404.0,{'dist': 0.00042748099372823874}
1131,405.0,426.0,{'dist': 0.0014582472252657656}
1132,405.0,425.0,{'dist': 0.0016930934823564719}
1133,405.0,429.0,{'dist': 0.0019265548785317075}
1134,405.0,430.0,{'dist': 0.0022507944419719911}
1135,407.0,408.0,{'dist': 0.0010585430175533701}
1136,409.0,411.0,{'dist': 0.0006906258755664859}
1137,409.0,448.0,{'dist': 0.00071467000776864677}
1138,410.0,470.0,{'dist': 0.00084349866627262088}
1139,410.0,471.0,{'dist': 0.0017273543354008204}
1140,410.0,457.0,{'dist': 0.0019815262526649848}
1141,411.0,448.0,{'dist': 0.00065158244297908565}
1142,411.0,424.0,{'dist': 0.00082966921722054385}
1143,412.0,413.0,{'dist': 0.00060394122230973126}
1144,412.0,435.0,{'dist': 0.0017714053742716143}
1145,413.0,440.0,{'dist': 0.0024003451835090889}
1146,416.0,474.0,{'dist': 0.00031544051737279554}
1147,418.0,419.0,{'dist': 0.0011827920358231543}
1148,422.0,442.0,{'dist': 0.00030242354405493165}
1149,423.0,428.0,{'dist': 0.0013747654127137612}
1150,424.0,448.0,{'dist': 0.00047926281933427549}
1151,424.0,456.0,{'dist': 0.0013715692909962822}
1152,425.0,426.0,{'dist': 0.00072007225331553141}
1153,425.0,429.0,{'dist': 0.0021809631725373769}
1154,425.0,430.0,{'dist': 0.0026626507694379629}
1155,426.0,429.0,{'dist': 0.0014610253009397852}
1156,426.0,430.0,{'dist': 0.0019430492248023075}
1157,427.0,441.0,{'dist': 0.0010061063562096717}
1158,429.0,430.0,{'dist': 0.00048305548336169564}
1159,431.0,457.0,{'dist': 0.0018360437140730703}
1160,434.0,436.0,{'dist': 0.00029156474409371011}
1161,434.0,439.0,{'dist': 0.0015467255735927127}
1162,434.0,437.0,{'dist': 0.0015994761642500262}
1163,435.0,438.0,{'dist': 0.0012798015471168628}
1164,436.0,439.0,{'dist': 0.0015466227723582757}
1165,436.0,437.0,{'dist': 0.0016754133818180598}
1166,437.0,439.0,{'dist': 0.00042843435903711595}
1167,438.0,440.0,{'dist': 0.0012891784205541436}
1168,447.0,450.0,{'dist': 0.0014463820380443096}
1169,449.0,451.0,{'dist': 0.0011343791253336833}
1170,451.0,459.0,{'dist': 0.0010305944886339581}
1171,451.0,453.0,{'dist': 0.0010885003445152682}
1172,453.0,459.0,{'dist': 0.00033520143197397642}
1173,454.0,456.0,{'dist': 0.0016127697944844567}
1174,460.0,463.0,{'dist': 0.0015532852571226838}
1175,461.0,462.0,{'dist': 0.00054775171381928013}
1176,461.0,464.0,{'dist': 0.00090059172769730623}
1177,462.0,464.0,{'dist': 0.00035980355751827965}
1178,463.0,465.0,{'dist': 0.00067590358040084213}
1179,463.0,466.0,{'dist': 0.0015194666202336009}
1180,465.0,466.0,{'dist': 0.00084356334676415458}
1181,468.0,481.0,{'dist': 0.0016783506784991777}
1182,469.0,477.0,{'dist': 0.00081460759265673506}
1183,470.0,471.0,{'dist': 0.00088385575746864099}
1184,472.0,473.0,{'dist': 0.00034361468246606327}
1185,472.0,475.0,{'dist': 0.00252684807023775}
1186,472.0,478.0,{'dist': 0.0036094133332229259}
1187,473.0,475.0,{'dist': 0.0021841907654818232}
1188,473.0,478.0,{'dist': 0.0032668465191961786}
1189,475.0,478.0,{'dist': 0.0010826664121449544}
1190,476.0,480.0,{'dist': 0.0012445099437105027}
1191,481.0,482.0,{'dist': 0.0011193609784184129}
1192,482.0,484.0,{'dist': 0.00058479825580707234}
1193,482.0,485.0,{'dist': 0.0014192269022245843}
1194,483.0,485.0,{'dist': 0.00091821470800079567}
1195,483.0,484.0,{'dist': 0.0013466710994086389}
1196,484.0,485.0,{'dist': 0.00083442914618675403}
