city	pcode	code_p	ex2002	a1	a2	a6	a7	a15	a151	a1511	a1512	a152	a153	a1531	a1532	a1533	a1534	a1535	a1536	a1537	a154	a1541	a1542	a1543	a1544	a1545	a15450	a1546	a1547	a1548	a1549	a15410	a15411	a18	a181	a182	a183	a184	a185	a19	pop2003	pop2002	errtype1
321000	3210000060	321000006002	1	2	2	1	49	15480	15400	15400	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	80	0	1065	0	1065	0	0	0	0	3	3	0
321000	3210000060	321000006003	1	3	3	2	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000060	321000006099	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000061	321000006101	1	1	1	1	35	33450	0	0	0	32900	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	500	0	0	50	0	0	0	0	0	0	0	0	3	3	0
321000	3210000061	321000006102	1	2	2	2	36	9900	9900	9900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	594	379	215	0	0	0	0	3	3	0
321000	3210000061	321000006103	1	3	3	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000061	321000006199	1	99	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	3	3	0
321000	3210000062	321000006201	1	1	1	1	44	22320	21680	21680	0	0	0	0	0	0	0	0	0	0	640	0	0	0	0	0	0	0	0	600	0	40	0	1138	0	820	318	0	0	54	3	3	0
321000	3210000062	321000006202	1	2	2	2	43	11000	10500	10500	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	500	0	0	0	876	451	425	0	0	0	0	3	3	0
321000	3210000062	321000006203	1	3	3	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000062	321000006299	1	99	0	0	0	5200	0	0	0	0	0	0	0	0	0	0	0	0	5200	0	0	0	0	0	0	0	1000	4100	0	100	0	0	0	0	0	0	0	0	3	3	0
321000	3210000063	321000006301	1	1	1	1	47	7290	7240	6940	300	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	50	0	240	240	0	0	0	0	0	3	3	0
321000	3210000063	321000006302	1	2	2	2	41	7220	7220	7220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	250	0	0	0	0	0	3	3	0
321000	3210000063	321000006303	1	3	3	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000063	321000006399	1	99	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	3	3	0
321000	3210000064	321000006401	1	1	1	1	54	28726	28696	28696	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	30	0	2036.35998535156	0	1580	456.359985351563	0	0	348.299987792969	2	2	0
321000	3210000064	321000006402	1	2	2	2	50	6476.8	0	0	0	0	0	0	0	0	0	0	0	0	6476.8	6456.7998046875	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	2	2	0
321000	3210000064	321000006499	1	99	0	0	0	2010	0	0	0	0	120	120	0	0	0	0	0	0	1890	0	0	0	0	0	0	0	1800	0	0	90	0	0	0	0	0	0	0	0	2	2	0
321000	3210000065	321000006501	1	1	1	1	46	10160	10150	10150	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	3	3	0
321000	3210000065	321000006502	1	2	2	2	40	9240	9190	9190	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	50	0	636	350	286	0	0	0	0	3	3	0
321000	3210000065	321000006503	1	3	3	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000065	321000006599	1	99	0	0	0	615	0	0	0	0	35	35	0	0	0	0	0	0	580	0	0	0	0	0	0	0	0	500	0	80	0	0	0	0	0	0	0	0	3	3	0
321000	3210000066	321000006601	1	1	1	1	44	7003.31	2531.5	2531.5	0	0	0	0	0	0	0	0	0	0	4471.81	0	100	0	0	203	203	0	0	0	4108.81005859375	60	0	0	0	0	0	0	0	0	3	3	0
321000	3210000066	321000006602	1	2	2	2	44	5156	4953	4953	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	203	203	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000066	321000006603	1	3	3	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000066	321000006699	1	99	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	3	3	0
321000	3210000067	321000006701	1	1	1	1	58	8109.7	0	0	0	0	0	0	0	0	0	0	0	0	8109.7	7449.7001953125	0	0	0	0	0	0	600	0	0	60	0	0	0	0	0	0	0	0	5	5	0
321000	3210000067	321000006702	1	2	2	2	57	6179.4	0	0	0	0	0	0	0	0	0	0	0	0	6179.4	6179.39990234375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0
321000	3210000067	321000006703	1	3	3	1	37	7570	7570	6670	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540	300	240	0	0	0	0	5	5	0
321000	3210000067	321000006704	1	4	3	2	37	6063	6063	6063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540	300	240	0	0	0	0	5	5	0
321000	3210000067	321000006705	1	5	4	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0
321000	3210000067	321000006799	1	99	0	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	200	0	80	0	0	0	0	0	0	0	0	5	5	0
321000	3210000068	321000006801	1	1	1	1	54	22120	22100	22100	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	20	0	946	360	530	56	0	0	0	2	2	0
321000	3210000068	321000006802	1	2	2	2	50	6130	6080	6080	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	50	0	270	270	0	0	0	0	0	2	2	0
321000	3210000068	321000006899	1	99	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	2	2	0
321000	3210000069	321000006901	1	1	1	2	60	19091.5	0	0	0	0	0	0	0	0	0	0	0	0	19091.5	19031.5	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	2	2	0
321000	3210000069	321000006902	1	2	2	1	64	27447	8648	8648	0	0	0	0	0	0	0	0	0	0	18799	18799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
321000	3210000069	321000006999	1	99	0	0	0	152	0	0	0	0	72	72	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	2	2	0
321000	3210000070	321000007001	1	1	1	1	52	10874.5	10804.5	10804.5	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	70	0	1264.90002441406	455	636.599975585938	0	173.300003051758	0	0	2	2	0
321000	3210000070	321000007002	1	2	2	2	46	10678	10678	10678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	752.799987792969	358.399993896484	354	35.4000015258789	5	0	0	2	2	0
321000	3210000070	321000007099	1	99	0	0	0	570	0	0	0	0	0	0	0	0	0	0	0	0	570	0	0	0	0	0	0	0	0	500	0	70	0	0	0	0	0	0	0	0	2	2	0
321000	3210000071	321000007101	1	1	1	1	66	19778.5	0	0	0	0	0	0	0	0	0	0	0	0	19778.5	19718.5	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	2	2	0
321000	3210000071	321000007102	1	2	2	2	65	18288.9	0	0	0	0	0	0	0	0	0	0	0	0	18288.9	18288.900390625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
321000	3210000071	321000007199	1	99	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	2	2	0
321000	3210000072	321000007201	1	1	1	1	53	32346.44	32286.44	30800.44	1486	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	60	0	1436.55004882813	20	1242	22	152.550003051758	0	370.25	3	3	0
321000	3210000072	321000007202	1	2	2	2	54	3030	3030	3030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000072	321000007203	1	3	3	1	25	2660	2660	2660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000072	321000007299	1	99	0	0	0	480	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	0	0	0	0	0	0	80	400	0	0	0	0	0	0	0	3	3	0
321000	3210000073	321000007301	1	1	1	1	39	60189.7	58814.2	57354.2	1460	0	815.5	815.5	0	0	0	0	0	0	560	0	0	0	0	0	0	0	500	0	0	60	0	1615.07995605469	0	1441.92004394531	0	173.160003662109	0	1169.16003417969	3	3	0
321000	3210000073	321000007302	1	2	2	2	39	40567.3	40567.3	34113.3	6454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1330.40002441406	0	1196	0	134.399993896484	0	685.210021972656	3	3	0
321000	3210000073	321000007303	1	3	3	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000073	321000007399	1	99	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	142	3	3	0
321000	3210000074	321000007401	1	1	1	1	40	26515	26475	26475	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	40	0	1223.90002441406	0	1079	32.5	112.400001525879	0	371.200012207031	3	3	0
321000	3210000074	321000007402	1	2	2	2	37	20208.5	20198.5	20198.5	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	10	0	1101.23999023438	28.6000003814697	930.5	30.7999992370605	111.339996337891	0	205.360000610352	3	3	0
321000	3210000074	321000007403	1	3	3	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000074	321000007499	1	99	0	0	0	590	0	0	0	0	0	0	0	0	0	0	0	0	590	0	0	0	0	0	0	0	500	0	0	90	0	0	0	0	0	0	0	0	3	3	0
321000	3210000075	321000007501	1	1	1	1	45	52932.5	52872.5	51837.5	1035	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	60	0	1804.94995117188	0	1604	20	180.949996948242	0	1430.65002441406	3	3	0
321000	3210000075	321000007502	1	2	2	2	46	10700	10700	10700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	496.450012207031	480	0	0	16.4500007629395	0	0	3	3	0
321000	3210000075	321000007503	1	3	3	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000075	321000007599	1	99	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	3	3	0
321000	3210000076	321000007601	1	1	1	1	38	30040	30040	30040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1165.43005371094	0	915	0	250.429992675781	0	852.849975585938	3	3	0
321000	3210000076	321000007602	1	2	2	2	37	11417	11367	11367	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	50	0	785.400024414063	128.399993896484	465	0	192	0	0	3	3	0
321000	3210000076	321000007603	1	3	3	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000076	321000007699	1	99	0	0	0	590	0	0	0	0	0	0	0	0	0	0	0	0	590	0	0	0	0	0	0	0	500	0	0	90	0	0	0	0	0	0	0	0	3	3	0
321000	3210000077	321000007701	1	1	1	1	64	64258	64248	64248	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	10	0	2727.56005859375	50	2391	20	266.559997558594	0	600	3	3	0
321000	3210000077	321000007702	1	2	2	2	60	14629.2	0	0	0	0	0	0	0	0	0	0	0	0	14629.2	14579.2001953125	0	0	0	0	0	0	0	0	0	50	0	242.600006103516	0	0	33	209.600006103516	0	0	3	3	0
321000	3210000077	321000007703	1	3	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000077	321000007799	1	99	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	3	3	0
321000	3210000078	321000007801	1	1	1	1	39	36290	36290	34790	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1516.66003417969	45	1245	69	157.660003662109	0	593.599975585938	3	3	0
321000	3210000078	321000007802	1	2	2	2	37	9744.25	9694.25	9694.25	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	50	0	1314.5	627	630.5	0	57	0	0	3	3	0
321000	3210000078	321000007803	1	3	3	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000078	321000007899	1	99	0	0	0	55640	0	0	0	0	1800	0	0	0	0	1800	0	0	53840	0	0	0	0	0	0	0	39150	0	14600	90	0	0	0	0	0	0	0	0	3	3	0
321000	3210000079	321000007901	1	1	1	1	39	28310	28260	28260	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	50	0	1333.93005371094	195	774	0	364.929992675781	0	370.190002441406	3	3	0
321000	3210000079	321000007902	1	2	2	2	36	9700	0	0	0	9700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1611.43994140625	1611.43994140625	0	0	0	0	0	3	3	0
321000	3210000079	321000007903	1	3	3	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000079	321000007999	1	99	0	0	0	1400	0	0	0	0	0	0	0	0	0	0	0	0	1400	0	0	0	0	0	0	0	1310	0	0	90	0	0	0	0	0	0	0	0	3	3	0
321000	3210000080	321000008001	1	1	1	1	39	25961.7	25961.7	25961.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1599.09997558594	91.0999984741211	1355.59997558594	0	152.399993896484	0	495.299987792969	3	3	0
321000	3210000080	321000008002	1	2	2	2	34	17039.62	16989.62	16989.62	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	50	0	1658.30004882813	374	1134.19995117188	0	150.100006103516	0	91.0999984741211	3	3	0
321000	3210000080	321000008003	1	3	3	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000080	321000008099	1	99	0	0	0	890	0	0	0	0	0	0	0	0	0	0	0	0	890	0	0	0	0	0	0	0	800	0	0	90	0	0	0	0	0	0	0	0	3	3	0
321000	3210000081	321000008101	1	1	1	1	74	17309.34	0	0	0	0	18.84	18.8400001525879	0	0	0	0	0	0	17290.5	16450.5	0	0	0	0	0	700	0	0	0	140	0	0	0	0	0	0	0	0	2	2	0
321000	3210000081	321000008102	1	2	2	2	70	13353.1	0	0	0	0	0	0	0	0	0	0	0	0	13353.1	13353.099609375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
321000	3210000081	321000008199	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74000000953674	2	2	0
321000	3210000082	321000008201	1	1	1	1	82	6012	0	0	0	0	0	0	0	0	0	0	0	0	6012	5872	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	3	3	0
321000	3210000082	321000008202	1	2	2	2	77	6098	0	0	0	0	0	0	0	0	0	0	0	0	6098	6098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000082	321000008203	1	3	4	2	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000082	321000008299	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000083	321000008301	1	1	1	2	74	6540	0	0	0	0	0	0	0	0	0	0	0	0	6540	6400	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	5	5	0
321000	3210000083	321000008302	1	2	2	1	73	12000	0	0	0	0	0	0	0	0	0	0	0	0	12000	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0
321000	3210000083	321000008303	1	3	3	1	45	8280	8280	8280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0
321000	3210000083	321000008304	1	4	3	2	44	24178	5224	5224	0	0	0	0	0	0	0	0	0	0	18954	0	0	18300	0	654	654	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0
321000	3210000083	321000008305	1	5	4	2	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0
321000	3210000083	321000008399	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0
321000	3210000084	321000008401	1	1	1	2	34	6440	0	0	0	6300	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	3	3	0
321000	3210000084	321000008402	1	2	2	1	38	6400	0	0	0	6400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000084	321000008403	1	3	3	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000084	321000008499	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000085	321000008501	1	1	1	1	75	14508.4	0	0	0	0	0	0	0	0	0	0	0	0	14508.4	14368.400390625	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	2	2	0
321000	3210000085	321000008502	1	2	2	2	72	5790.3	0	0	0	0	0	0	0	0	0	0	0	0	5790.3	5790.2998046875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
321000	3210000085	321000008599	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
321000	3210000086	321000008601	1	1	1	1	30	4480	4340	4340	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	3	3	0
321000	3210000086	321000008602	1	2	2	2	28	4650	4650	2100	2550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000086	321000008603	1	3	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000086	321000008699	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000087	321000008701	1	1	1	1	34	8210	8070	7770	300	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	3	3	0
321000	3210000087	321000008702	1	2	2	2	29	5730	0	0	0	5730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000087	321000008703	1	3	3	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000087	321000008799	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000088	321000008801	1	1	1	2	76	6826.7	0	0	0	0	0	0	0	0	0	0	0	0	6826.7	6686.7001953125	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	1	1	0
321000	3210000088	321000008899	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
321000	3210000089	321000008901	1	1	1	1	65	9965	0	0	0	0	0	0	0	0	0	0	0	0	9965	7725	0	0	0	0	0	2100	0	0	0	140	0	0	0	0	0	0	0	0	6	6	0
321000	3210000089	321000008902	1	2	2	2	63	5500	0	0	0	0	0	0	0	0	0	0	0	0	5500	5500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0
321000	3210000089	321000008903	1	3	3	2	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0
321000	3210000089	321000008904	1	4	4	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0
321000	3210000089	321000008905	1	5	3	2	27	3250	3250	3250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0
321000	3210000089	321000008906	1	6	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0
321000	3210000089	321000008999	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0
321000	3210000090	321000009001	1	1	1	1	59	8410.2	0	0	0	0	0	0	0	0	0	0	0	0	8410.2	7670.2001953125	0	0	0	0	0	0	0	600	0	140	0	0	0	0	0	0	0	0	3	3	0
321000	3210000090	321000009002	1	2	2	2	60	7334.3	0	0	0	0	0	0	0	0	0	0	0	0	7334.3	7334.2998046875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000090	321000009003	1	3	5	2	79	6720.2	0	0	0	0	0	0	0	0	0	0	0	0	6720.2	6720.2001953125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000090	321000009099	1	99	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	200	200	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000091	321000009101	1	1	1	2	35	6460	0	0	0	6320	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	175	4	4	0
321000	3210000091	321000009102	1	2	2	1	44	4900	0	0	0	4900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0
321000	3210000091	321000009103	1	3	5	1	64	9426	0	0	0	0	0	0	0	0	0	0	0	0	9426	9426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0
321000	3210000091	321000009104	1	4	3	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0
321000	3210000091	321000009199	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0
321000	3210000092	321000009201	1	1	1	1	73	7802	0	0	0	0	0	0	0	0	0	0	0	0	7802	7162	0	0	0	0	0	0	100	400	0	140	0	0	0	0	0	0	0	0	3	3	0
321000	3210000092	321000009202	1	2	2	2	64	6478	0	0	0	0	0	0	0	0	0	0	0	0	6478	6478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000092	321000009203	1	3	4	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000092	321000009299	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000093	321000009301	1	1	1	2	53	7327	0	0	0	0	0	0	0	0	0	0	0	0	7327	7187	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	3	3	0
321000	3210000093	321000009302	1	2	2	1	56	9830	7400	7400	0	0	0	0	0	0	0	0	0	0	2430	2430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000093	321000009303	1	3	3	2	23	8795	8795	8795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000093	321000009399	1	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000094	321000009401	1	1	1	2	56	16400	660	0	660	0	0	0	0	0	0	0	0	0	15740	13600	0	0	0	0	0	0	2000	0	0	140	0	0	0	0	0	0	0	0	3	3	0
321000	3210000094	321000009402	1	2	2	1	60	7900	0	0	0	0	0	0	0	0	0	0	0	0	7900	7900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
321000	3210000094	321000009403	1	3	3	2	27	13000	13000	13000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0
