"start_stops","end_stops","r_type","service_id","Road_Index","stop_link_sequence","road_edge_id","r_service_lines","link_travel_time","edge_id","wait_time","walk_time","transit_time","transfer_penalty","day_transit_time","dist"
"B15","B7","RTS","B_2","0",17,"38/36/34/32/30/29/86/83","B_2",1080,497,120,50,1080,240,1080,22.5
"B15","B8","RTS","B_2","0",17,"38/36/34/32/30/29/86","B_2",960,498,120,50,960,240,960,20
"B15","B9","RTS","B_2","0",17,"38/36/34/32/30/29","B_2",840,499,120,50,840,240,840,17.5
"B16","B1","RTS","B_2","0",16,"40/38/36/34/32/30/29/86/83/81/79/77/75/70/48","B_2",2400,500,120,50,2400,240,2400,50
"B16","B10","RTS","B_2","0",16,"40/38/36/34/32/30","B_2",900,501,120,50,900,240,900,18.75
"B16","B11","RTS","B_2","0",16,"40/38/36/34/32","B_2",780,502,120,50,780,240,780,16.25
"B16","B12","RTS","B_2","0",16,"40/38/36/34","B_2",660,503,120,50,660,240,660,13.75
"B16","B13","RTS","B_2","0",16,"40/38/36","B_2",540,504,120,50,540,240,540,11.25
"B16","B14","RTS","B_2","0",16,"40/38","B_2",360,505,120,50,360,240,360,7.5
"B16","B18","RTS","B_1","0",16,"41/43","B_1",240,506,120,50,240,240,240,5
"B16","B19","RTS","B_1","0",16,"41/43/45","B_1",300,507,120,50,300,240,300,6.25
"B16","B2","RTS","B_2","0",16,"40/38/36/34/32/30/29/86/83/81/79/77/75/70","B_2",2220,508,120,50,2220,240,2220,46.25
"B16","B20","RTS","B_1","0",16,"41/43/45/47","B_1",480,509,120,50,480,240,480,10
"B16","B21","RTS","B_1","0",16,"41/43/45/47/51","B_1",600,510,120,50,600,240,600,12.5
"B16","B22","RTS","B_1","0",16,"41/43/45/47/51/53","B_1",840,511,120,50,840,240,840,17.5
"B16","B23","RTS","B_1","0",16,"41/43/45/47/51/53/55","B_1",900,512,120,50,900,240,900,18.75
"B16","B24","RTS","B_1","0",16,"41/43/45/47/51/53/55/57","B_1",1320,513,120,50,1320,240,1320,27.5
"B16","B25","RTS","B_1","0",16,"41/43/45/47/51/53/55/57/59","B_1",1440,514,120,50,1440,240,1440,30
"B16","B26","RTS","B_1","0",16,"41/43/45/47/51/53/55/57/59/61","B_1",1560,515,120,50,1560,240,1560,32.5
"B16","B27","RTS","B_1","0",16,"41/43/45/47/51/53/55/57/59/61/63","B_1",1860,516,120,50,1860,240,1860,38.75
"B16","B28","RTS","B_1","0",16,"41/43/45/47/51/53/55/57/59/61/63/65","B_1",2040,517,120,50,2040,240,2040,42.5
"B16","B29","RTS","B_1","0",16,"41/43/45/47/51/53/55/57/59/61/63/65/67","B_1",2160,518,120,50,2160,240,2160,45
"B16","B3","RTS","B_2","0",16,"40/38/36/34/32/30/29/86/83/81/79/77/75","B_2",1920,519,120,50,1920,240,1920,40
"B16","B30","RTS","B_1","0",16,"41/43/45/47/51/53/55/57/59/61/63/65/67/69","B_1",2340,520,120,50,2340,240,2340,48.75
"B16","B31","RTS","B_1","0",16,"41/43/45/47/51/53/55/57/59/61/63/65/67/69/73","B_1",2460,521,120,50,2460,240,2460,51.25
"B16","B4","RTS","B_2","0",16,"40/38/36/34/32/30/29/86/83/81/79/77","B_2",1680,522,120,50,1680,240,1680,35
"B16","B5","RTS","B_2","0",16,"40/38/36/34/32/30/29/86/83/81/79","B_2",1560,523,120,50,1560,240,1560,32.5
"B16","B6","RTS","B_2","0",16,"40/38/36/34/32/30/29/86/83/81","B_2",1380,524,120,50,1380,240,1380,28.75
"B16","B7","RTS","B_2","0",16,"40/38/36/34/32/30/29/86/83","B_2",1260,525,120,50,1260,240,1260,26.25
"B16","B8","RTS","B_2","0",16,"40/38/36/34/32/30/29/86","B_2",1140,526,120,50,1140,240,1140,23.75
"B16","B9","RTS","B_2","0",16,"40/38/36/34/32/30/29","B_2",1020,527,120,50,1020,240,1020,21.25
"B17","B1","RTS","B_2","0",15,"42/40/38/36/34/32/30/29/86/83/81/79/77/75/70/48","B_2",2520,528,120,50,2520,240,2520,52.5
"B17","B10","RTS","B_2","0",15,"42/40/38/36/34/32/30","B_2",1020,529,120,50,1020,240,1020,21.25
"B17","B11","RTS","B_2","0",15,"42/40/38/36/34/32","B_2",900,530,120,50,900,240,900,18.75
"B17","B12","RTS","B_2","0",15,"42/40/38/36/34","B_2",780,531,120,50,780,240,780,16.25
"B17","B13","RTS","B_2","0",15,"42/40/38/36","B_2",660,532,120,50,660,240,660,13.75
"B17","B14","RTS","B_2","0",15,"42/40/38","B_2",480,533,120,50,480,240,480,10
"B17","B15","RTS","B_2","0",15,"42/40","B_2",300,534,120,50,300,240,300,6.25
"B17","B19","RTS","B_1","0",17,"43/45","B_1",180,535,120,50,180,240,180,3.75
"B17","B2","RTS","B_2","0",15,"42/40/38/36/34/32/30/29/86/83/81/79/77/75/70","B_2",2340,536,120,50,2340,240,2340,48.75
"B17","B20","RTS","B_1","0",17,"43/45/47","B_1",360,537,120,50,360,240,360,7.5
"B17","B21","RTS","B_1","0",17,"43/45/47/51","B_1",480,538,120,50,480,240,480,10
"B17","B22","RTS","B_1","0",17,"43/45/47/51/53","B_1",720,539,120,50,720,240,720,15
"B17","B23","RTS","B_1","0",17,"43/45/47/51/53/55","B_1",780,540,120,50,780,240,780,16.25
"B17","B24","RTS","B_1","0",17,"43/45/47/51/53/55/57","B_1",1200,541,120,50,1200,240,1200,25
"B17","B25","RTS","B_1","0",17,"43/45/47/51/53/55/57/59","B_1",1320,542,120,50,1320,240,1320,27.5
"B17","B26","RTS","B_1","0",17,"43/45/47/51/53/55/57/59/61","B_1",1440,543,120,50,1440,240,1440,30
"B17","B27","RTS","B_1","0",17,"43/45/47/51/53/55/57/59/61/63","B_1",1740,544,120,50,1740,240,1740,36.25
"B17","B28","RTS","B_1","0",17,"43/45/47/51/53/55/57/59/61/63/65","B_1",1920,545,120,50,1920,240,1920,40
"B17","B29","RTS","B_1","0",17,"43/45/47/51/53/55/57/59/61/63/65/67","B_1",2040,546,120,50,2040,240,2040,42.5
"B17","B3","RTS","B_2","0",15,"42/40/38/36/34/32/30/29/86/83/81/79/77/75","B_2",2040,547,120,50,2040,240,2040,42.5
"B17","B30","RTS","B_1","0",17,"43/45/47/51/53/55/57/59/61/63/65/67/69","B_1",2220,548,120,50,2220,240,2220,46.25
"B17","B31","RTS","B_1","0",17,"43/45/47/51/53/55/57/59/61/63/65/67/69/73","B_1",2340,549,120,50,2340,240,2340,48.75
"B17","B4","RTS","B_2","0",15,"42/40/38/36/34/32/30/29/86/83/81/79/77","B_2",1800,550,120,50,1800,240,1800,37.5
"B17","B5","RTS","B_2","0",15,"42/40/38/36/34/32/30/29/86/83/81/79","B_2",1680,551,120,50,1680,240,1680,35
"B17","B6","RTS","B_2","0",15,"42/40/38/36/34/32/30/29/86/83/81","B_2",1500,552,120,50,1500,240,1500,31.25
"B17","B7","RTS","B_2","0",15,"42/40/38/36/34/32/30/29/86/83","B_2",1380,553,120,50,1380,240,1380,28.75
"B17","B8","RTS","B_2","0",15,"42/40/38/36/34/32/30/29/86","B_2",1260,554,120,50,1260,240,1260,26.25
"B17","B9","RTS","B_2","0",15,"42/40/38/36/34/32/30/29","B_2",1140,555,120,50,1140,240,1140,23.75
"B18","B1","RTS","B_2","0",14,"44/42/40/38/36/34/32/30/29/86/83/81/79/77/75/70/48","B_2",2640,556,120,50,2640,240,2640,55
"B18","B10","RTS","B_2","0",14,"44/42/40/38/36/34/32/30","B_2",1140,557,120,50,1140,240,1140,23.75
"B18","B11","RTS","B_2","0",14,"44/42/40/38/36/34/32","B_2",1020,558,120,50,1020,240,1020,21.25
"B18","B12","RTS","B_2","0",14,"44/42/40/38/36/34","B_2",900,559,120,50,900,240,900,18.75
"B18","B13","RTS","B_2","0",14,"44/42/40/38/36","B_2",780,560,120,50,780,240,780,16.25
"B18","B14","RTS","B_2","0",14,"44/42/40/38","B_2",600,561,120,50,600,240,600,12.5
"B18","B15","RTS","B_2","0",14,"44/42/40","B_2",420,562,120,50,420,240,420,8.75
"B18","B16","RTS","B_2","0",14,"44/42","B_2",240,563,120,50,240,240,240,5
"B18","B2","RTS","B_2","0",14,"44/42/40/38/36/34/32/30/29/86/83/81/79/77/75/70","B_2",2460,564,120,50,2460,240,2460,51.25
"B18","B20","RTS","B_1","0",18,"45/47","B_1",240,565,120,50,240,240,240,5
"B18","B21","RTS","B_1","0",18,"45/47/51","B_1",360,566,120,50,360,240,360,7.5
"B18","B22","RTS","B_1","0",18,"45/47/51/53","B_1",600,567,120,50,600,240,600,12.5
"B18","B23","RTS","B_1","0",18,"45/47/51/53/55","B_1",660,568,120,50,660,240,660,13.75
"B18","B24","RTS","B_1","0",18,"45/47/51/53/55/57","B_1",1080,569,120,50,1080,240,1080,22.5
"B18","B25","RTS","B_1","0",18,"45/47/51/53/55/57/59","B_1",1200,570,120,50,1200,240,1200,25
"B18","B26","RTS","B_1","0",18,"45/47/51/53/55/57/59/61","B_1",1320,571,120,50,1320,240,1320,27.5
"B18","B27","RTS","B_1","0",18,"45/47/51/53/55/57/59/61/63","B_1",1620,572,120,50,1620,240,1620,33.75
"B18","B28","RTS","B_1","0",18,"45/47/51/53/55/57/59/61/63/65","B_1",1800,573,120,50,1800,240,1800,37.5
"B18","B29","RTS","B_1","0",18,"45/47/51/53/55/57/59/61/63/65/67","B_1",1920,574,120,50,1920,240,1920,40
"B18","B3","RTS","B_2","0",14,"44/42/40/38/36/34/32/30/29/86/83/81/79/77/75","B_2",2160,575,120,50,2160,240,2160,45
"B18","B30","RTS","B_1","0",18,"45/47/51/53/55/57/59/61/63/65/67/69","B_1",2100,576,120,50,2100,240,2100,43.75
"B18","B31","RTS","B_1","0",18,"45/47/51/53/55/57/59/61/63/65/67/69/73","B_1",2220,577,120,50,2220,240,2220,46.25
"B18","B4","RTS","B_2","0",14,"44/42/40/38/36/34/32/30/29/86/83/81/79/77","B_2",1920,578,120,50,1920,240,1920,40
"B18","B5","RTS","B_2","0",14,"44/42/40/38/36/34/32/30/29/86/83/81/79","B_2",1800,579,120,50,1800,240,1800,37.5
"B18","B6","RTS","B_2","0",14,"44/42/40/38/36/34/32/30/29/86/83/81","B_2",1620,580,120,50,1620,240,1620,33.75
"B18","B7","RTS","B_2","0",14,"44/42/40/38/36/34/32/30/29/86/83","B_2",1500,581,120,50,1500,240,1500,31.25
"B18","B8","RTS","B_2","0",14,"44/42/40/38/36/34/32/30/29/86","B_2",1380,582,120,50,1380,240,1380,28.75
"B18","B9","RTS","B_2","0",14,"44/42/40/38/36/34/32/30/29","B_2",1260,583,120,50,1260,240,1260,26.25
"B19","B1","RTS","B_2","0",13,"46/44/42/40/38/36/34/32/30/29/86/83/81/79/77/75/70/48","B_2",2700,584,120,50,2700,240,2700,56.25
"B19","B10","RTS","B_2","0",13,"46/44/42/40/38/36/34/32/30","B_2",1200,585,120,50,1200,240,1200,25
"B19","B11","RTS","B_2","0",13,"46/44/42/40/38/36/34/32","B_2",1080,586,120,50,1080,240,1080,22.5
"B19","B12","RTS","B_2","0",13,"46/44/42/40/38/36/34","B_2",960,587,120,50,960,240,960,20
"B19","B13","RTS","B_2","0",13,"46/44/42/40/38/36","B_2",840,588,120,50,840,240,840,17.5
"B19","B14","RTS","B_2","0",13,"46/44/42/40/38","B_2",660,589,120,50,660,240,660,13.75
"B19","B15","RTS","B_2","0",13,"46/44/42/40","B_2",480,590,120,50,480,240,480,10
"B19","B16","RTS","B_2","0",13,"46/44/42","B_2",300,591,120,50,300,240,300,6.25
"B19","B17","RTS","B_2","0",13,"46/44","B_2",180,592,120,50,180,240,180,3.75
"B19","B2","RTS","B_2","0",13,"46/44/42/40/38/36/34/32/30/29/86/83/81/79/77/75/70","B_2",2520,593,120,50,2520,240,2520,52.5
"B19","B21","RTS","B_1","0",19,"47/51","B_1",300,594,120,50,300,240,300,6.25
"B19","B22","RTS","B_1","0",19,"47/51/53","B_1",540,595,120,50,540,240,540,11.25
"B19","B23","RTS","B_1","0",19,"47/51/53/55","B_1",600,596,120,50,600,240,600,12.5
"B19","B24","RTS","B_1","0",19,"47/51/53/55/57","B_1",1020,597,120,50,1020,240,1020,21.25
"B19","B25","RTS","B_1","0",19,"47/51/53/55/57/59","B_1",1140,598,120,50,1140,240,1140,23.75
"B19","B26","RTS","B_1","0",19,"47/51/53/55/57/59/61","B_1",1260,599,120,50,1260,240,1260,26.25
"B19","B27","RTS","B_1","0",19,"47/51/53/55/57/59/61/63","B_1",1560,600,120,50,1560,240,1560,32.5
"B19","B28","RTS","B_1","0",19,"47/51/53/55/57/59/61/63/65","B_1",1740,601,120,50,1740,240,1740,36.25
"B19","B29","RTS","B_1","0",19,"47/51/53/55/57/59/61/63/65/67","B_1",1860,602,120,50,1860,240,1860,38.75
"B19","B3","RTS","B_2","0",13,"46/44/42/40/38/36/34/32/30/29/86/83/81/79/77/75","B_2",2220,603,120,50,2220,240,2220,46.25
"B19","B30","RTS","B_1","0",19,"47/51/53/55/57/59/61/63/65/67/69","B_1",2040,604,120,50,2040,240,2040,42.5
"B19","B31","RTS","B_1","0",19,"47/51/53/55/57/59/61/63/65/67/69/73","B_1",2160,605,120,50,2160,240,2160,45
"B19","B4","RTS","B_2","0",13,"46/44/42/40/38/36/34/32/30/29/86/83/81/79/77","B_2",1980,606,120,50,1980,240,1980,41.25
"B19","B5","RTS","B_2","0",13,"46/44/42/40/38/36/34/32/30/29/86/83/81/79","B_2",1860,607,120,50,1860,240,1860,38.75
"B19","B6","RTS","B_2","0",13,"46/44/42/40/38/36/34/32/30/29/86/83/81","B_2",1680,608,120,50,1680,240,1680,35
"B19","B7","RTS","B_2","0",13,"46/44/42/40/38/36/34/32/30/29/86/83","B_2",1560,609,120,50,1560,240,1560,32.5
"B19","B8","RTS","B_2","0",13,"46/44/42/40/38/36/34/32/30/29/86","B_2",1440,610,120,50,1440,240,1440,30
"B19","B9","RTS","B_2","0",13,"46/44/42/40/38/36/34/32/30/29","B_2",1320,611,120,50,1320,240,1320,27.5
"B2","B10","RTS","B_1","0",2,"49/71/76/78/80/82/84/85","B_1",1260,612,120,50,1260,240,1260,26.25
"B2","B11","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28","B_1",1380,613,120,50,1380,240,1380,28.75
"B2","B12","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31","B_1",1500,614,120,50,1500,240,1500,31.25
"B2","B13","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33","B_1",1651,615,120,50,1651,240,1651,34.3958333333333
"B2","B14","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35","B_1",1800,616,120,50,1800,240,1800,37.5
"B2","B15","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35/37","B_1",1980,617,120,50,1980,240,1980,41.25
"B2","B16","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35/37/39","B_1",2160,618,120,50,2160,240,2160,45
"B2","B17","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35/37/39/41","B_1",2280,619,120,50,2280,240,2280,47.5
"B2","B18","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43","B_1",2400,620,120,50,2400,240,2400,50
"B2","B19","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45","B_1",2460,621,120,50,2460,240,2460,51.25
"B2","B20","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47","B_1",2640,622,120,50,2640,240,2640,55
"B2","B21","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51","B_1",2760,623,120,50,2760,240,2760,57.5
"B2","B22","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53","B_1",3000,624,120,50,3000,240,3000,62.5
"B2","B23","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55","B_1",3060,625,120,50,3060,240,3060,63.75
"B2","B24","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55/57","B_1",3480,626,120,50,3480,240,3480,72.5
"B2","B25","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55/57/59","B_1",3600,627,120,50,3600,240,3600,75
"B2","B26","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61","B_1",3720,628,120,50,3720,240,3720,77.5
"B2","B27","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63","B_1",4020,629,120,50,4020,240,4020,83.75
"B2","B28","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65","B_1",4200,630,120,50,4200,240,4200,87.5
"B2","B29","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67","B_1",4320,631,120,50,4320,240,4320,90
"B2","B30","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67/69","B_1",4500,632,120,50,4500,240,4500,93.75
"B2","B31","RTS","B_1","0",2,"49/71/76/78/80/82/84/85/28/31/33/35/37/39/41/43/45/47/51/53/55/57/59/61/63/65/67/69/73","B_1",4620,633,120,50,4620,240,4620,96.25
"B2","B4","RTS","B_1","0",2,"49/71","B_1",480,634,120,50,480,240,480,10
"B2","B5","RTS","B_1","0",2,"49/71/76","B_1",600,635,120,50,600,240,600,12.5
"B2","B6","RTS","B_1","0",2,"49/71/76/78","B_1",720,636,120,50,720,240,720,15
"B2","B7","RTS","B_1","0",2,"49/71/76/78/80","B_1",840,637,120,50,840,240,840,17.5
"B2","B8","RTS","B_1","0",2,"49/71/76/78/80/82","B_1",960,638,120,50,960,240,960,20
"B2","B9","RTS","B_1","0",2,"49/71/76/78/80/82/84","B_1",1080,639,120,50,1080,240,1080,22.5
"B20","B1","RTS","B_2","0",12,"50/46/44/42/40/38/36/34/32/30/29/86/83/81/79/77/75/70/48","B_2",2880,640,120,50,2880,240,2880,60
"B20","B10","RTS","B_2","0",12,"50/46/44/42/40/38/36/34/32/30","B_2",1380,641,120,50,1380,240,1380,28.75
"B20","B11","RTS","B_2","0",12,"50/46/44/42/40/38/36/34/32","B_2",1260,642,120,50,1260,240,1260,26.25
"B20","B12","RTS","B_2","0",12,"50/46/44/42/40/38/36/34","B_2",1140,643,120,50,1140,240,1140,23.75
"B20","B13","RTS","B_2","0",12,"50/46/44/42/40/38/36","B_2",1020,644,120,50,1020,240,1020,21.25
"B20","B14","RTS","B_2","0",12,"50/46/44/42/40/38","B_2",840,645,120,50,840,240,840,17.5
"B20","B15","RTS","B_2","0",12,"50/46/44/42/40","B_2",660,646,120,50,660,240,660,13.75
"B20","B16","RTS","B_2","0",12,"50/46/44/42","B_2",480,647,120,50,480,240,480,10
"B20","B17","RTS","B_2","0",12,"50/46/44","B_2",360,648,120,50,360,240,360,7.5
"B20","B18","RTS","B_2","0",12,"50/46","B_2",240,649,120,50,240,240,240,5
"B20","B2","RTS","B_2","0",12,"50/46/44/42/40/38/36/34/32/30/29/86/83/81/79/77/75/70","B_2",2700,650,120,50,2700,240,2700,56.25
"B20","B22","RTS","B_1","0",20,"51/53","B_1",360,651,120,50,360,240,360,7.5
"B20","B23","RTS","B_1","0",20,"51/53/55","B_1",420,652,120,50,420,240,420,8.75
"B20","B24","RTS","B_1","0",20,"51/53/55/57","B_1",840,653,120,50,840,240,840,17.5
"B20","B25","RTS","B_1","0",20,"51/53/55/57/59","B_1",960,654,120,50,960,240,960,20
"B20","B26","RTS","B_1","0",20,"51/53/55/57/59/61","B_1",1080,655,120,50,1080,240,1080,22.5
"B20","B27","RTS","B_1","0",20,"51/53/55/57/59/61/63","B_1",1380,656,120,50,1380,240,1380,28.75
"B20","B28","RTS","B_1","0",20,"51/53/55/57/59/61/63/65","B_1",1560,657,120,50,1560,240,1560,32.5
"B20","B29","RTS","B_1","0",20,"51/53/55/57/59/61/63/65/67","B_1",1680,658,120,50,1680,240,1680,35
"B20","B3","RTS","B_2","0",12,"50/46/44/42/40/38/36/34/32/30/29/86/83/81/79/77/75","B_2",2400,659,120,50,2400,240,2400,50
"B20","B30","RTS","B_1","0",20,"51/53/55/57/59/61/63/65/67/69","B_1",1860,660,120,50,1860,240,1860,38.75
"B20","B31","RTS","B_1","0",20,"51/53/55/57/59/61/63/65/67/69/73","B_1",1980,661,120,50,1980,240,1980,41.25
"B20","B4","RTS","B_2","0",12,"50/46/44/42/40/38/36/34/32/30/29/86/83/81/79/77","B_2",2160,662,120,50,2160,240,2160,45
"B20","B5","RTS","B_2","0",12,"50/46/44/42/40/38/36/34/32/30/29/86/83/81/79","B_2",2040,663,120,50,2040,240,2040,42.5
"B20","B6","RTS","B_2","0",12,"50/46/44/42/40/38/36/34/32/30/29/86/83/81","B_2",1860,664,120,50,1860,240,1860,38.75
"B20","B7","RTS","B_2","0",12,"50/46/44/42/40/38/36/34/32/30/29/86/83","B_2",1740,665,120,50,1740,240,1740,36.25
"B20","B8","RTS","B_2","0",12,"50/46/44/42/40/38/36/34/32/30/29/86","B_2",1620,666,120,50,1620,240,1620,33.75
"B20","B9","RTS","B_2","0",12,"50/46/44/42/40/38/36/34/32/30/29","B_2",1500,667,120,50,1500,240,1500,31.25
"B21","B1","RTS","B_2","0",11,"52/50/46/44/42/40/38/36/34/32/30/29/86/83/81/79/77/75/70/48","B_2",3000,668,120,50,3000,240,3000,62.5
"B21","B10","RTS","B_2","0",11,"52/50/46/44/42/40/38/36/34/32/30","B_2",1500,669,120,50,1500,240,1500,31.25
"B21","B11","RTS","B_2","0",11,"52/50/46/44/42/40/38/36/34/32","B_2",1380,670,120,50,1380,240,1380,28.75
"B21","B12","RTS","B_2","0",11,"52/50/46/44/42/40/38/36/34","B_2",1260,671,120,50,1260,240,1260,26.25
"B21","B13","RTS","B_2","0",11,"52/50/46/44/42/40/38/36","B_2",1140,672,120,50,1140,240,1140,23.75
"B21","B14","RTS","B_2","0",11,"52/50/46/44/42/40/38","B_2",960,673,120,50,960,240,960,20
"B21","B15","RTS","B_2","0",11,"52/50/46/44/42/40","B_2",780,674,120,50,780,240,780,16.25
"B21","B16","RTS","B_2","0",11,"52/50/46/44/42","B_2",600,675,120,50,600,240,600,12.5
"B21","B17","RTS","B_2","0",11,"52/50/46/44","B_2",480,676,120,50,480,240,480,10
"B21","B18","RTS","B_2","0",11,"52/50/46","B_2",360,677,120,50,360,240,360,7.5
"B21","B19","RTS","B_2","0",11,"52/50","B_2",300,678,120,50,300,240,300,6.25
"B21","B2","RTS","B_2","0",11,"52/50/46/44/42/40/38/36/34/32/30/29/86/83/81/79/77/75/70","B_2",2820,679,120,50,2820,240,2820,58.75
"B21","B23","RTS","B_1","0",21,"53/55","B_1",300,680,120,50,300,240,300,6.25
"B21","B24","RTS","B_1","0",21,"53/55/57","B_1",720,681,120,50,720,240,720,15
"B21","B25","RTS","B_1","0",21,"53/55/57/59","B_1",840,682,120,50,840,240,840,17.5
"B21","B26","RTS","B_1","0",21,"53/55/57/59/61","B_1",960,683,120,50,960,240,960,20
"B21","B27","RTS","B_1","0",21,"53/55/57/59/61/63","B_1",1260,684,120,50,1260,240,1260,26.25
"B21","B28","RTS","B_1","0",21,"53/55/57/59/61/63/65","B_1",1440,685,120,50,1440,240,1440,30
"B21","B29","RTS","B_1","0",21,"53/55/57/59/61/63/65/67","B_1",1560,686,120,50,1560,240,1560,32.5
"B21","B3","RTS","B_2","0",11,"52/50/46/44/42/40/38/36/34/32/30/29/86/83/81/79/77/75","B_2",2520,687,120,50,2520,240,2520,52.5
"B21","B30","RTS","B_1","0",21,"53/55/57/59/61/63/65/67/69","B_1",1740,688,120,50,1740,240,1740,36.25
"B21","B31","RTS","B_1","0",21,"53/55/57/59/61/63/65/67/69/73","B_1",1860,689,120,50,1860,240,1860,38.75
"B21","B4","RTS","B_2","0",11,"52/50/46/44/42/40/38/36/34/32/30/29/86/83/81/79/77","B_2",2280,690,120,50,2280,240,2280,47.5
"B21","B5","RTS","B_2","0",11,"52/50/46/44/42/40/38/36/34/32/30/29/86/83/81/79","B_2",2160,691,120,50,2160,240,2160,45
"B21","B6","RTS","B_2","0",11,"52/50/46/44/42/40/38/36/34/32/30/29/86/83/81","B_2",1980,692,120,50,1980,240,1980,41.25
"B21","B7","RTS","B_2","0",11,"52/50/46/44/42/40/38/36/34/32/30/29/86/83","B_2",1860,693,120,50,1860,240,1860,38.75
"B21","B8","RTS","B_2","0",11,"52/50/46/44/42/40/38/36/34/32/30/29/86","B_2",1740,694,120,50,1740,240,1740,36.25
"B21","B9","RTS","B_2","0",11,"52/50/46/44/42/40/38/36/34/32/30/29","B_2",1620,695,120,50,1620,240,1620,33.75
"B22","B1","RTS","B_2","0",10,"54/52/50/46/44/42/40/38/36/34/32/30/29/86/83/81/79/77/75/70/48","B_2",3240,696,120,50,3240,240,3240,67.5
"B22","B10","RTS","B_2","0",10,"54/52/50/46/44/42/40/38/36/34/32/30","B_2",1740,697,120,50,1740,240,1740,36.25
"B22","B11","RTS","B_2","0",10,"54/52/50/46/44/42/40/38/36/34/32","B_2",1620,698,120,50,1620,240,1620,33.75
"B22","B12","RTS","B_2","0",10,"54/52/50/46/44/42/40/38/36/34","B_2",1500,699,120,50,1500,240,1500,31.25
"B22","B13","RTS","B_2","0",10,"54/52/50/46/44/42/40/38/36","B_2",1380,700,120,50,1380,240,1380,28.75
"B22","B14","RTS","B_2","0",10,"54/52/50/46/44/42/40/38","B_2",1200,701,120,50,1200,240,1200,25
"B22","B15","RTS","B_2","0",10,"54/52/50/46/44/42/40","B_2",1020,702,120,50,1020,240,1020,21.25
"B22","B16","RTS","B_2","0",10,"54/52/50/46/44/42","B_2",840,703,120,50,840,240,840,17.5
"B22","B17","RTS","B_2","0",10,"54/52/50/46/44","B_2",720,704,120,50,720,240,720,15
"B22","B18","RTS","B_2","0",10,"54/52/50/46","B_2",600,705,120,50,600,240,600,12.5
"B22","B19","RTS","B_2","0",10,"54/52/50","B_2",540,706,120,50,540,240,540,11.25
"B22","B2","RTS","B_2","0",10,"54/52/50/46/44/42/40/38/36/34/32/30/29/86/83/81/79/77/75/70","B_2",3060,707,120,50,3060,240,3060,63.75
"B22","B20","RTS","B_2","0",10,"54/52","B_2",360,708,120,50,360,240,360,7.5
"B22","B24","RTS","B_1","0",22,"55/57","B_1",480,709,120,50,480,240,480,10
"B22","B25","RTS","B_1","0",22,"55/57/59","B_1",600,710,120,50,600,240,600,12.5
"B22","B26","RTS","B_1","0",22,"55/57/59/61","B_1",720,711,120,50,720,240,720,15
"B22","B27","RTS","B_1","0",22,"55/57/59/61/63","B_1",1020,712,120,50,1020,240,1020,21.25
"B22","B28","RTS","B_1","0",22,"55/57/59/61/63/65","B_1",1200,713,120,50,1200,240,1200,25
"B22","B29","RTS","B_1","0",22,"55/57/59/61/63/65/67","B_1",1320,714,120,50,1320,240,1320,27.5
"B22","B3","RTS","B_2","0",10,"54/52/50/46/44/42/40/38/36/34/32/30/29/86/83/81/79/77/75","B_2",2760,715,120,50,2760,240,2760,57.5
"B22","B30","RTS","B_1","0",22,"55/57/59/61/63/65/67/69","B_1",1500,716,120,50,1500,240,1500,31.25
"B22","B31","RTS","B_1","0",22,"55/57/59/61/63/65/67/69/73","B_1",1620,717,120,50,1620,240,1620,33.75
