polyline_id,x,y,z,sequence_no
93,337915.5283522254,184230.85712053874,0,92
93,337986.276952755,184235.85056625455,0,93
93,338399.7831966457,184294.77650021052,0,94
93,338564.8537273862,184342.33648494582,0,95
93,338760.85912919854,184376.33643575368,0,96
93,338963.68320325523,184400.29631974082,0,97
93,339067.970784477,184393.93718300713,0,98
93,339246.445209289,184391.447388217,0,99
93,339396.3547718568,184374.74855190996,0,100
93,339718.2879678178,184301.22186780005,0,101
93,339808.5607138265,184266.11398413253,0,102
93,339882.4344672982,184228.91192020455,0,103
93,339968.3720724359,184190.5083169905,0,104
93,340078.47078103013,184154.14215287296,0,105
93,340172.406811651,184146.76626462868,0,106
93,340231.0660325676,184149.65132084102,0,107
93,340381.5875580586,184212.90298371846,0,108
93,340516.6113280152,184279.60529919955,0,109
93,340705.59357231704,184412.51689122984,0,110
93,340818.51043963677,184521.57957782643,0,111
93,340994.5070521458,184649.0446271382,0,112
93,341062.26642131887,184716.2608358941,0,113
93,341171.42654272175,184785.38853946037,0,114
93,341232.7997904816,184806.0243871089,0,115
93,341663.1650733938,184820.58648270028,0,116
94,341663.1650733938,184820.58648270028,0,1
94,341789.1679608141,184836.3069918552,0,2
94,341917.6340028603,184835.35793002296,0,3
94,342046.00196830544,184821.0889631409,0,4
94,342138.97973206866,184801.53104519146,0,5
94,342233.5438256328,184763.0887341844,0,6
94,342351.1849686804,184696.72285454583,0,7
94,342512.3224481673,184564.5376300431,0,8
94,342597.9694178821,184485.0865468928,0,9
94,342657.8885515741,184424.69763869935,0,10
94,342808.75432830316,184301.47529150572,0,11
94,342948.3913131949,184175.0066168099,0,12
94,343138.5220591655,183994.88486066958,0,13
94,343346.9456102025,183839.06107195385,0,14
94,343443.0842305149,183777.3075168276,0,15
94,343627.7641337532,183676.06283076477,0,16
94,343748.96981018723,183621.9051517334,0,17
94,343925.2474629432,183550.70355547112,0,18
94,344083.53749718925,183496.28700206213,0,19
94,344335.5579653094,183403.46283281082,0,20
94,344590.1948423125,183313.95903946806,0,21
94,344708.9113304138,183272.04621416063,0,22
94,344868.8903826612,183210.97239161326,0,23
94,344921.3160772045,183185.070385069,0,24
94,344984.8831264422,183149.09889448064,0,25
94,345051.8227762698,183102.0021968056,0,26
94,345135.0866146203,183045.91054988888,0,27
94,345184.9039285124,183016.6978473899,0,28
94,345257.9907209178,182985.10319103574,0,29
94,345381.058462638,182947.61121419573,0,30
94,345499.0144540493,182919.03830037077,0,31
94,345666.0362241158,182876.80577019605,0,32
94,345796.8998000821,182843.70739911782,0,33
94,345910.55439879594,182816.2805125533,0,34
94,345954.46869072365,182805.98697304516,0,35
94,346099.1408549553,182773.9090838269,0,36
94,346171.4773729682,182757.87113715496,0,37
94,346237.76967741945,182740.76491362124,0,38
94,346297.17805541767,182725.9266375385,0,39
94,346384.97094360826,182699.79329808746,0,40
94,346650.8049556415,182601.39866721875,0,41
94,346879.65786160727,182517.6953062877,0,42
94,347094.04042999167,182461.85124205032,0,43
94,347107.80976964737,182457.31786786375,0,44
94,347365.2663558228,182393.4204659657,0,45
94,347634.7646310988,182323.9003531388,0,46
94,347875.86486698186,182263.45916936567,0,47
94,347938.72240695707,182247.50029562824,0,48
94,348129.92053807044,182205.1604674165,0,49
94,348270.38749200094,182186.4729172052,0,50
94,348407.4779209626,182178.91213024073,0,51
94,348537.71229449246,182178.05981718926,0,52
94,348655.0239700581,182179.51434548164,0,53
94,348796.5355420759,182188.58469158833,0,54
94,348958.8397841639,182211.95551921433,0,55
94,349093.58697165566,182242.1690873094,0,56
94,349202.45904164825,182272.55185678828,0,57
94,349285.4205389909,182297.55192288323,0,58
94,349472.105120186,182357.41331576504,0,59
94,349640.597214045,182405.1831346197,0,60
94,349808.24602693686,182456.2925655843,0,61
94,349980.2189675006,182509.59851117793,0,62
94,350082.934155862,182522.26915444745,0,63
94,350228.9675264002,182565.75311742153,0,64
94,350359.48249176244,182610.44782709732,0,65
94,350641.9780205797,182685.27636126053,0,66
94,350877.68295328756,182725.99024120087,0,67
94,350925.97843611485,182725.68905349044,0,68
94,351026.0190849871,182725.06610711166,0,69
94,351223.21051377145,182674.9926097434,0,70
95,351223.21051377145,182674.9926097434,0,1
95,351522.5824869265,182551.0202970166,0,2
95,351686.6338115958,182440.10100743233,0,3
95,351712.3439187138,182413.2982258495,0,4
95,351828.0483668721,182293.79694029407,0,5
95,351952.96585516917,182128.72259528728,0,6
95,352004.85333042085,182009.6137358159,0,7
95,352029.3449604325,181923.97839094352,0,8
95,352048.54709923663,181819.50181190847,0,9
95,352057.76173398586,181632.93072236242,0,10
95,352049.329588204,181523.07149927635,0,11
95,351984.89050269197,181140.44273596004,0,12
95,351935.0064630321,180882.06903215416,0,13
95,351919.50818621856,180745.60835921986,0,14
95,351933.9358391946,180706.66309836952,0,15
95,351983.29885509325,180596.45165872405,0,16
95,352083.45916393347,180469.27826145163,0,17
95,352116.7724055069,180414.67562667336,0,18
95,352147.3564178496,180336.77544315084,0,19
95,352208.8900780988,180240.92426349552,0,20
95,352273.828961844,180137.2815386783,0,21
95,352485.53687873855,179907.29965332057,0,22
95,352561.71786682133,179806.9222238141,0,23
95,352744.54562936863,179506.0687381089,0,24
95,352805.10396927485,179389.13455128815,0,25
95,353041.02688456967,178728.26597118957,0,26
95,353105.9100819529,178611.30861809835,0,27
95,353157.464426988,178574.36533707648,0,28
95,353178.08762019145,178559.81015185636,0,29
95,353287.5543362263,178539.17667459315,0,30
95,353388.47164559487,178531.91767875265,0,31
95,353413.48856391385,178530.6594869884,0,32
95,353749.0507180452,178512.02910222966,0,33
95,353921.5100220901,178491.0348376736,0,34
95,353998.196416853,178471.7132743393,0,35
95,354158.33776749036,178409.71887471253,0,36
95,354330.7493129644,178231.08601745754,0,37
95,354457.8569445493,178125.9917420938,0,38
95,354659.3148840006,177893.90906634246,0,39
95,354812.5600810734,177679.8712508902,0,40
95,355101.5279477288,177352.93243130384,0,41
95,355270.7211432877,177207.64499821537,0,42
95,355361.0933335194,177163.83494272223,0,43
95,355585.0489571437,177085.96597768186,0,44
95,357495.48702564824,176534.76538399293,0,45
95,357906.4254551546,176390.45518393887,0,46
95,358354.67590530944,176117.18757163084,0,47
95,358487.0677384535,176015.46198772028,0,48
95,359596.22484008473,175336.92472774684,0,49
95,359838.0622777183,175192.47485542868,0,50
95,360063.1859442254,174984.83679151183,0,51
95,360671.2936280985,174363.40774457259,0,52
96,360671.2936280985,174363.40774457259,0,1
96,360854.33492980414,174191.52878953776,0,2
96,360997.65259120875,174016.52013611307,0,3
96,361260.0715367012,173654.41800425947,0,4
96,361380.33471844555,173528.37777791143,0,5
96,361460.2208849881,173443.61330875373,0,6
96,361499.73831651715,173402.34364354014,0,7
96,361635.33524881426,173231.8254913852,0,8
96,361829.5255603182,173034.38160822663,0,9
96,361926.6592266135,172942.87746768643,0,10
96,362031.70568840555,172880.20098799164,0,11
96,362081.6710819094,172855.53663260353,0,12
96,362183.3937258381,172819.5223811987,0,13
96,362347.289903856,172783.21223039026,0,14
96,363185.6975225238,172581.6412104523,0,15
96,363362.55619146215,172545.29170898255,0,16
96,363372.0447550516,172543.02726918145,0,17
96,363513.5565631868,172519.05738416815,0,18
96,363595.5516060558,172509.79691798825,0,19
96,363638.72340749507,172508.48749461753,0,20
96,363756.1697616431,172509.05681492994,0,21
96,364241.6496885554,172544.58556382605,0,22
96,364298.6429743761,172544.3272431947,0,23
96,364311.5959941418,172544.2685914262,0,24
96,364326.2660356821,172541.98184543595,0,25
96,364359.06028556667,172537.3928178003,0,26
96,364461.74092641566,172519.1664882338,0,27
96,364539.38438774284,172502.16425625992,0,28
96,364627.3358792718,172472.9046364909,0,29
96,364717.0002053958,172440.30782039594,0,30
96,364903.0961661027,172342.89215384304,0,31
96,365222.7117499538,172168.28896896658,0,32
96,365380.36100365914,172079.8915951671,0,33
96,365582.8383481948,171972.42868280286,0,34
96,365710.3272422142,171897.49174913333,0,35
96,365853.3539872979,171820.2692485042,0,36
96,366025.71798814286,171736.26187459676,0,37
96,366092.1023818579,171709.33201969435,0,38
96,366247.3079464985,171650.93723419216,0,39
96,367006.90938670526,171346.86628416448,0,40
96,367016.39113369567,171342.3859412018,0,41
96,367318.95823430707,171201.24488873177,0,42
96,367638.7918588529,171055.60398694457,0,43
96,367698.2778492379,171028.71606371773,0,44
96,367796.57196274033,170987.2378303267,0,45
96,367928.60145967285,170957.83536466592,0,46
96,368039.943352686,170938.51043817977,0,47
96,368497.65677413077,170923.34642361876,0,48
96,368685.0161975337,170905.94759491092,0,49
96,368810.1669202246,170883.2482302012,0,50
96,368876.59860484506,170864.11291403152,0,51
96,369004.2369577541,170814.76285418894,0,52
96,369106.84179569053,170768.84340990975,0,53
96,369204.21772609313,170710.73391909397,0,54
96,369439.19142209366,170496.66814724496,0,55
96,369699.84821552876,170219.23150376708,0,56
96,369832.34514119534,170081.06329437817,0,57
96,369902.9059350338,170009.74326351454,0,58
96,369960.60797221883,169964.0065862221,0,59
96,370004.52330423373,169927.20406552762,0,60
96,370054.48582410405,169890.37882812961,0,61
96,370145.8285662439,169831.19390798462,0,62
96,370239.80608938704,169783.1017321253,0,63
96,370600.2775059419,169617.44573161047,0,64
96,370834.0127773479,169516.6633407095,0,65
96,370996.1379290053,169439.46433250594,0,66
96,371013.3787001226,169429.40950022463,0,67
96,371727.32685025915,169052.69388678836,0,68
97,371727.32685025915,169052.69388678836,0,1
97,371808.4041068147,169015.76840652147,0,2
97,371889.4504655502,168969.9626066196,0,3
97,371958.4343051617,168933.08179555874,0,4
97,372770.01301437826,168530.5812141526,0,5
97,372902.89724758564,168481.2766500666,0,6
97,372978.85520175373,168459.9230754626,0,7
97,373142.8832728632,168421.6175014494,0,8
97,373388.1242854782,168381.93075715605,0,9
97,373629.93774295517,168350.03420193537,0,10
97,374070.5382801454,168337.47185903744,0,11
97,374113.7016192714,168326.2285187389,0,12
97,374244.1071235487,168308.03911014512,0,13
97,374369.3183957549,168286.53827081918,0,14
97,374406.4272140115,168273.09590192878,0,15
97,374521.2534864094,168246.08040701214,0,16
97,374610.98141401657,168205.82547376104,0,17
97,375272.79312571307,167921.74363234648,0,18
97,375629.9779359213,167749.6682774624,0,19
97,375642.92169385694,167744.0775292974,0,20
97,376060.5205507776,167542.9714963146,0,21
97,376364.2851019171,167411.0574396035,0,22
97,376381.5437737121,167403.23467852423,0,23
97,376479.93838465225,167365.1955044777,0,24
97,376511.867185969,167350.66838883242,0,25
97,376541.20378915075,167336.14911171648,0,26
97,376609.32325808925,167287.10013384427,0,27
97,376659.32998778246,167249.20684389706,0,28
97,376729.99418046884,167183.49911715483,0,29
97,376774.8075856321,167142.29143864746,0,30
97,376856.62601406814,167048.79825233758,0,31
97,376911.70981876063,166973.14655884093,0,32
97,376977.06408514973,166863.05061000082,0,33
97,377027.7325420563,166754.10813802795,0,34
97,377034.59741734597,166737.43589369813,0,35
97,377044.8964001788,166712.98261011465,0,36
97,377155.7222124332,166487.30045196213,0,37
97,377201.2776875311,166401.68715041093,0,38
97,377209.0234847892,166390.56327518035,0,39
97,377246.0435810184,166341.60984277984,0,40
97,377330.4558535841,166243.6737096396,0,41
97,377390.77979784395,166183.5525615865,0,42
97,377455.4575755753,166134.52093024016,0,43
97,377653.8924613815,166014.06035544322,0,44
97,377761.7829029931,165963.79884087524,0,45
97,377904.2575933456,165917.88247154918,0,46
97,378232.41933574004,165823.7178453552,0,47
97,378288.5602820407,165810.2413842278,0,48
97,378387.84820872487,165772.22377192863,0,49
98,378387.84820872487,165772.22377192863,0,1
98,378473.28436835477,165725.36401784097,0,2
98,379415.6783353793,165185.5383195688,0,3
98,379435.523453157,165172.1648273806,0,4
98,379463.997628591,165153.21819559278,0,5
98,379967.2086139558,164875.4984943029,0,6
98,379981.02171076776,164868.8025710849,0,7
98,380255.51533866336,164717.13133830245,0,8
98,380380.69486245397,164653.54090755153,0,9
98,380454.94244040304,164616.72191194486,0,10
98,380627.59685290506,164524.15424547638,0,11
98,380870.20901511353,164404.77705169347,0,12
98,381050.7035032105,164333.29242068247,0,13
98,381410.8875051258,164211.43020195392,0,14
98,381441.9788963077,164199.1454584889,0,15
98,381467.02184020483,164187.98518276177,0,16
98,381491.19779983925,164175.71687813333,0,17
98,381497.24115075375,164172.37227957492,0,18
99,381497.24115075375,164172.37227957492,0,1
99,382428.3045554412,163803.89750200423,0,2
99,382495.6807689885,163779.324671244,0,3
99,382536.28500185604,163767.02316485636,0,4
99,382599.36629563017,163754.67227673312,0,5
99,382632.2000987847,163746.82896490276,0,6
99,382786.05417253106,163734.2803272339,0,7
99,383272.7769621756,163737.67424900783,0,8
99,383467.2939729966,163739.4846392394,0,9
99,383713.6143841622,163708.99867593942,0,10
99,383878.6323159871,163658.70354573155,0,11
99,383952.91454395355,163626.35809113868,0,12
99,384288.8891041574,163464.71182436042,0,13
99,384346.74871169555,163432.4028076795,0,14
99,384424.4515016255,163378.96238462755,0,15
99,384512.4754159014,163297.7489962137,0,16
99,384659.9850811748,163128.71980383495,0,17
99,384699.6582762477,163078.6865585972,0,18
99,384790.17087441136,162939.74432391874,0,19
99,384957.38235700526,162667.44011871918,0,20
99,385115.998716097,162416.24844469648,0,21
99,385122.897037587,162406.24420927407,0,22
99,385128.9328218227,162397.35174181362,0,23
99,385134.97071036306,162389.5694118708,0,24
99,385201.3549705211,162286.20197616634,0,25
99,385229.7993725921,162238.41283733462,0,26
99,385238.41279122623,162220.63454472504,0,27
99,385780.71577318554,161347.0729000185,0,28
99,385901.437381576,161153.69312323318,0,29
100,385901.437381576,161153.69312323318,0,1
100,386010.09307803406,160980.31905087255,0,2
100,386141.162886958,160763.6120049726,0,3
100,386175.6684179186,160713.5955539519,0,4
100,386201.5493087922,160676.91591484222,0,5
100,386221.37463257834,160639.1367979683,0,6
100,386310.9579302054,160431.38631664845,0,7
100,386343.65753401624,160335.8583865306,0,8
100,386390.9135968108,160154.8254258619,0,9
100,386483.80502113,159852.71037440223,0,10
100,386486.36939620896,159834.9439039204,0,11
100,386547.3744562996,159597.27196359515,0,12
100,386655.6156187665,159157.47724660544,0,13
100,387001.45681027946,158009.02914004243,0,14
100,387048.8367200856,157885.72738132035,0,15
100,387102.2814441276,157766.85653489886,0,16
100,387189.40445106156,157607.96689852985,0,17
100,387219.6081861972,157560.18261227876,0,18
100,387255.00695804245,157514.61031079706,0,19
100,387267.0944372514,157499.04907446838,0,20
100,387273.1381947407,157491.26846343192,0,21
100,387508.04851688887,157225.57381490542,0,22
100,387615.1538644539,157109.95230838147,0,23
100,387758.53697033634,156952.0913080315,0,24
100,387996.9576479347,156697.50733559803,0,25
100,388005.59686788387,156688.61323444158,0,26
100,388335.57981555286,156315.11815432852,0,27
100,389209.0840014146,155342.52160951102,0,28
100,389553.0128736458,154957.95837274886,0,29
100,389849.43105417385,154618.98614952416,0,30
100,390017.97461025324,154437.8223678108,0,31
100,390470.9036653534,153937.7109337676,0,32
101,390470.9036653534,153937.7109337676,0,1
101,391108.03270847857,153227.60507804173,0,2
101,391382.96948466357,152915.35864313107,0,3
101,391937.247225713,152300.8816341298,0,4
101,392217.4393997908,151984.21907349658,0,5
101,392260.684174948,151938.66206822358,0,6
101,392295.2877129053,151909.765382483,0,7
101,392367.95017791126,151843.08824986336,0,8
101,392410.3403801599,151807.5238965256,0,9
101,392533.20306373615,151720.81826945097,0,10
101,392566.9510850924,151700.80447675454,0,11
101,392643.9665198523,151655.21791107155,0,12
101,392652.6195891759,151649.65931245146,0,13
101,392766.84835592244,151584.05746665003,0,14
101,392840.4007267543,151536.25577795037,0,15
101,393244.5535179415,151310.54780549143,0,16
101,393399.4721253509,151226.04863045918,0,17
101,393414.1845144869,151217.1554866833,0,18
101,393767.2970352123,151010.38894481777,0,19
101,393904.8927909588,150904.82135496198,0,20
101,393929.9869899704,150882.59988089933,0,21
101,394017.3705570335,150785.95385911906,0,22
101,394045.91826208855,150749.2987429554,0,23
101,394075.3329902473,150713.75319065657,0,24
101,394092.6332600098,150689.31787182906,0,25
101,394112.52895060304,150661.55033555152,0,26
101,394231.01010700606,150453.87288540334,0,27
101,394258.69404520246,150417.21919340998,0,28
101,394286.3814496768,150385.00602697226,0,29
101,394329.6516826262,150346.1211249571,0,30
101,394402.35040555004,150286.1235395925,0,31
101,394434.370300089,150256.12804742783,0,32
101,394464.66547443846,150236.1248549294,0,33
101,394470.7249935702,150232.79029416956,0,34
101,394722.6262424136,150084.97394843254,0,35
101,394778.8880518579,150042.75254979174,0,36
101,394813.5018149228,150002.76594040883,0,37
101,394838.60070848255,149979.4372842645,0,38
101,394861.09955833736,149952.7800803256,0,39
101,394891.3804759591,149907.2461070417,0,40
101,394906.08412322984,149878.37386425698,0,41
101,394932.0383192589,149837.28326596261,0,42
101,394961.4583064612,149798.4107582452,0,43
101,394987.4207955222,149769.53150565282,0,44
101,395026.3704718873,149735.09363097203,0,45
101,395045.4127676342,149718.43009037958,0,46
101,395154.48623993003,149641.76520850172,0,47
101,395247.97956660273,149576.21224575266,0,48
101,395277.4080476159,149547.33187640837,0,49
101,395299.0468514556,149526.22698218023,0,50
101,395343.1862895006,149476.24613120235,0,51
101,395357.8923898123,149447.37475275327,0,52
101,395370.86321194156,149412.9538946335,0,53
101,395389.013100612,149348.5572086374,0,54
101,395430.50003952533,149201.99931504572,0,55
101,395439.1257356997,149140.9385938253,0,56
101,395452.08783757885,149089.86633142742,0,57
102,395452.08783757885,149089.86633142742,0,1
102,395454.6823202621,149083.20421431537,0,2
102,395542.02995530586,148854.47307109233,0,3
102,395556.73606922815,148822.2717870656,0,4
102,395602.5966788647,148742.31869375258,0,5
102,395686.54523168405,148619.05098337424,0,6
102,395719.4332988049,148571.29867583382,0,7
102,395757.51995034603,148525.7639246355,0,8
102,395802.533459854,148474.67516655216,0,9
102,395876.12038888194,148402.47976431032,0,10
102,395939.3252480165,148351.38233125463,0,11
102,396059.68344908685,148268.06375086805,0,12
102,396119.43176346924,148229.18062029293,0,13
102,396471.88230932085,148022.53651989295,0,14
102,396537.6951647783,147976.9932553511,0,15
102,396553.2833587086,147968.10563140034,0,16
102,396709.163067193,147869.24017794887,0,17
102,396858.1144802191,147764.83006031348,0,18
102,396922.1922837571,147701.52909006953,0,19
102,396929.9864329246,147695.97555451887,0,20
102,397160.3269820125,147462.76829486754,0,21
102,397280.7012667595,147349.4957311917,0,22
102,397330.0658150574,147307.2950965085,0,23
102,397388.9507027763,147236.2290188226,0,24
102,397581.19615676877,146991.94589959268,0,25
102,397691.1767905479,146842.04959308746,0,26
102,397740.5387690895,146772.0990818662,0,27
102,397832.3331444271,146627.76051220455,0,28
102,397890.3526394464,146524.50563453906,0,29
102,397936.2516337408,146450.11691729352,0,30
102,397979.55313877977,146379.05943515207,0,31
102,398006.3981347668,146325.7679027415,0,32
102,398021.98595967167,146295.7913362101,0,33
102,398254.9317109486,145758.44923952053,0,34
102,398361.20420105726,145549.72828985413,0,35
102,398450.39969961834,145278.40274977035,0,36
102,398512.07268141943,145154.28217452462,0,37
102,398669.1210801778,144830.883357373,0,38
102,398831.02895242174,144464.41546178804,0,39
102,398936.5625909184,144319.08922172931,0,40
102,399011.2525198875,144212.84352958182,0,41
102,399183.691591127,144000.35190931015,0,42
102,399358.0475241912,143798.8538956111,0,43
102,399484.4847065236,143615.56829608223,0,44
102,399543.76042735827,143497.56180393085,0,45
102,399647.5815056576,143238.01691668914,0,46
102,399676.0061261273,143125.34136955807,0,47
102,399677.3060900218,143121.12296748962,0,48
102,399680.5992899922,143109.24485148164,0,49
102,399720.89940394636,142990.68553550774,0,50
102,399730.866115663,142956.38336182802,0,51
102,399787.027247469,142735.69550356833,0,52
102,399788.4140027485,142731.0330838969,0,53
102,399794.30758520716,142705.61184379965,0,54
102,399800.2880066106,142684.96399818698,0,55
102,399834.69792040176,142576.50732711275,0,56
102,399927.8784262683,142316.96676890657,0,57
103,399927.8784262683,142316.96676890657,0,1
103,399995.40562018886,142150.11990071717,0,2
103,400031.1208582818,142039.1109782383,0,3
103,400218.90325445647,141424.67961415113,0,4
103,400233.4694293891,141373.06091588698,0,5
103,400424.66790712404,140698.91254850844,0,6
103,400427.3560023496,140692.91822259524,0,7
103,400439.9294014548,140664.94471616062,0,8
103,400482.24593002105,140572.69895146778,0,9
103,400492.8280518539,140504.09623597318,0,10
103,400507.39863230445,140438.04699661132,0,11
103,400509.42730004905,139902.7635823573,0,12
103,400496.8595729108,139817.1751858158,0,13
103,400482.2965548287,139741.7994849234,0,14
103,400479.0034167102,139709.60681062323,0,15
103,400380.42851600226,139336.16888462013,0,16
103,400371.8456161783,139291.32106083044,0,17
103,400368.55101437884,139276.88980827923,0,18
103,400357.9736359864,139228.15661598695,0,19
103,400321.2105301542,139092.50274127797,0,20
103,400286.874117792,138963.6206673675,0,21
103,400247.5060130695,138855.7191928322,0,22
103,400175.01024402765,138663.89482457293,0,23
103,400120.63577500323,138542.11767790467,0,24
103,400005.72413126647,138238.39809328024,0,25
103,399864.0043859643,137997.84441350022,0,26
103,399783.5999341484,137852.09243615338,0,27
103,399749.33691492386,137748.18979270916,0,28
103,399675.77793378773,137552.48509423976,0,29
103,399596.0543504487,137307.71587645917,0,30
103,399550.5947669006,137164.85093278807,0,31
103,399514.3321246189,137085.038281928,0,32
103,399483.09871617163,136988.13024048976,0,33
103,399421.4972030664,136796.3126532078,0,34
104,434997.83660520276,181206.49576136313,0,1
104,435010.21482849505,180983.4012095297,0,2
104,435020.6065385161,180780.39252060073,0,3
104,435024.34458017955,180696.36732033282,0,4
104,435014.30448976276,180684.443578816,0,5
104,434989.34456913726,180671.56538939913,0,6
104,434967.29587279307,180663.5850666079,0,7
104,434940.2610244445,180651.6969970359,0,8
104,434875.1160077459,180615.88197242454,0,9
104,434755.98633120157,180556.18189299488,0,10
105,434755.98633120157,180556.18189299488,0,1
105,434582.6469891573,180444.73235435554,0,2
105,434534.67323368415,180426.98075585187,0,3
105,434524.32604666275,180425.8251930889,0,4
105,434511.40057262033,180422.43795555242,0,5
105,434424.41146480484,180389.86158482687,0,6
105,434403.7363586517,180383.1100700052,0,7
105,434364.97891731665,180368.50832324955,0,8
105,434319.329575489,180351.6563429518,0,9
105,434259.89162773965,180331.41404968716,0,10
105,434236.628181451,180324.6517162648,0,11
105,434227.14832529787,180322.39012155408,0,12
105,434191.81689750846,180313.3550929408,0,13
105,434140.9763176683,180299.81219707712,0,14
105,434093.576698257,180288.50491420794,0,15
105,434047.89271962544,180279.4257224108,0,16
105,434009.11973164656,180268.15625020897,0,17
105,433985.85588592786,180261.39465867777,0,18
105,433959.9895685879,180257.95249465626,0,19
105,433928.0748330825,180256.7047435106,0,20
105,433846.13361272775,180253.02157561164,0,21
105,433806.45939361607,180250.630779574,0,22
105,433739.1790474009,180248.12186671887,0,23
105,433665.0018782233,180244.4738503098,0,24
105,433627.9156392041,180242.0950174834,0,25
105,433561.5025924842,180238.48113306778,0,26
106,433561.5025924842,180238.48113306778,0,1
106,433447.65556043363,180231.33562855818,0,2
106,433385.5605179177,180226.63137555143,0,3
106,433358.8264364278,180224.2977025885,0,4
106,433315.7011606653,180221.89476290898,0,5
106,433201.85368084937,180214.75281200174,0,6
106,433094.03553744464,180209.8582281852,0,7
106,433083.68319809,180209.81473241997,0,8
106,432975.8649204344,180204.92176647022,0,9
106,432947.4006137173,180203.692439469,0,10
106,432831.8179099733,180198.7689671237,0,11
107,432831.8179099733,180198.7689671237,0,1
107,432703.30383843376,180191.57309700304,0,2
107,432699.6087423042,180250.39797789557,0,3
107,432698.7091760399,180259.27578690156,0,4
107,432695.9090885838,180310.33304384435,0,5
107,432693.96249528206,180363.61423851986,0,6
107,432693.0675559878,180371.38187664893,0,7
107,432692.1173149484,180392.4716062291,0,8
107,432690.2260634774,180432.4307205015,0,9
107,432686.47126036277,180505.68791547263,0,10
107,432682.70730658044,180581.16547638408,0,11
107,432678.1544816742,180638.87667383824,0,12
107,432673.5925075759,180698.8082333197,0,13
107,432670.78810952767,180750.97573496756,0,14
107,432670.7650803879,180756.52661185767,0,15
107,432667.94229656586,180813.13482483805,0,16
107,432664.9491612191,180910.8195517233,0,17
107,432660.25389752164,181002.9462692482,0,18
108,432660.25389752164,181002.9462692482,0,1
108,432656.48578874406,181079.53412034133,0,2
108,432649.9550531619,181198.29797201735,0,3
108,432648.0181457322,181249.35895195362,0,4
108,432646.98065848416,181291.54209946224,0,5
108,432646.9484389233,181299.31333858924,0,6
108,432643.9787104066,181391.44731539086,0,7
108,432641.35879941355,181399.20782932892,0,8
108,432635.2702334279,181411.3947531684,0,9
108,432622.26739204966,181426.88362307448,0,10
108,432600.6219958308,181446.4444554501,0,11
108,432506.91861042386,181536.76012596916,0,12
108,432363.29552403715,181685.15693338963,0,13
108,432171.81649925135,181894.64362159048,0,14
108,432159.786698344,181883.49250119147,0,15
108,432085.04223875585,181811.02473278876,0,16
108,432018.02303301514,181747.47068033638,0,17
108,431954.4528774037,181683.93120999789,0,18
108,431907.19348394976,181639.3316896372,0,19
109,431907.19348394976,181639.3316896372,0,1
109,431860.7960974635,181594.73594836268,0,2
109,431814.4026700402,181549.03030757094,0,3
109,431767.14167085406,181504.43164401298,0,4
109,431727.2987149677,181545.3482655656,0,5
109,431683.9925939499,181589.58174492515,0,6
109,431634.6179637908,181641.56245857108,0,7
109,431599.1068765633,181678.05635696455,0,8
109,431556.6691808782,181721.18383525015,0,9
109,431532.4205475918,181745.51101952972,0,10
109,431514.23194906395,181764.3115473583,0,11
109,431485.65321172506,181793.062335653,0,12
109,431478.72197092086,181800.80600096384,0,13
109,431452.73991715006,181827.34689820677,0,14
109,431430.21696070186,181851.68129535604,0,15
109,431385.1803148921,181898.12992864713,0,16
109,431347.07075795566,181937.94521482493,0,17
109,431337.53901024425,181949.00924562654,0,18
109,431296.8203748725,181994.3653820416,0,19
109,431263.04624432203,182028.64732818952,0,20
109,431217.1358966577,182078.42406121938,0,21
109,431183.35807511024,182113.81653744006,0,22
109,431153.04366450815,182145.8922702329,0,23
109,431123.59197966143,182177.9715318922,0,24
109,431099.3460850466,182202.30008038593,0,25
110,431099.3460850466,182202.30008038593,0,1
110,431063.8312359078,182241.0168105406,0,2
110,431019.6526877018,182289.6913490505,0,3
110,430990.21082109725,182319.55076020956,0,4
110,430982.41369687486,182328.40166000545,0,5
110,430909.6617200448,182405.82959437722,0,6
110,430833.4396481114,182488.79561480094,0,7
110,430783.2094646516,182541.88859987466,0,8
110,430708.7192269095,182623.75242114023,0,9
110,430677.546276888,182655.82666587093,0,10
110,430583.1492804029,182756.48753801335,0,11
110,430542.45206564944,182798.5171281349,0,12
110,430504.3554095135,182837.2264088923,0,13
110,430471.45932633674,182869.29480568695,0,14
110,430450.68005254806,182890.3082012425,0,15
110,430390.92579293594,182954.46889456958,0,16
111,430390.92579293594,182954.46889456958,0,1
111,430342.43060656596,183006.46123504074,0,2
111,430295.6736418162,183055.1299677474,0,3
111,430261.8998656892,183091.63667618457,0,4
111,430242.855019206,183110.43689556228,0,5
111,430203.8861879749,183152.47490301542,0,6
111,430192.62850829423,183164.64392386356,0,7
111,430144.13592002477,183216.63751614123,0,8
111,430130.2828331955,183231.01709117714,0,9
111,430054.0896390737,183310.6602921884,0,10
111,430044.5783089901,183317.285191439,0,11
111,430035.0585235746,183326.1304716632,0,12
111,430001.31588339974,183355.0890689648,0,13
111,429941.4165013265,183391.27561029108,0,14
111,429912.4663062569,183407.3744883733,0,15
111,429890.4788660557,183429.3839731672,0,16
111,429833.5617352631,183452.59330931376,0,17
111,429214.31725477637,183705.39511680364,0,18
111,429043.50821124646,183770.82005717148,0,19
111,428940.66525161744,183809.18732530187,0,20
111,428912.681855761,183821.29671373934,0,21
